asset_name,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-27,2023-02-28
MORGAN STANLEY DEAN WITTER & CO,-0.000752,-0.009677,-0.024864,-0.02561,-0.002628,0.016155,0.008795,0.018442,0.01745,-0.023838,-0.029945,-0.010594,-0.015082,-0.004559,0.02008,-0.005756,-0.00301,-0.012194,-0.007054,0.009235,-0.002581,0.008233,0.010849,-0.008425,0.019088,0.000914,0.014605,0.005736,0.0123,0.012482,0.059132,-0.00515,-0.025161,0.022199,0.009248,-0.016679,0.001361,0.008992,0.003731,-0.001291,0.014277,0.008836,0.010388,0.002218,-0.00533,0.003236,-0.00262,-0.009196,0.003978,0.010057,0.011365,0.002685,-0.012496,-0.000603,-0.018993,-0.003585,0.006888,-0.002451,-0.010235,-0.002068
VERIZON COMMUNICATIONS INC,-0.016675,-0.003913,-0.029073,-0.004856,0.00759,-0.001883,0.008086,0.014706,-0.002372,-0.010829,0.008545,-0.01721,-0.002425,-0.00108,0.021357,0.014029,0.00261,0.021869,-0.01121,0.011595,0.003566,0.018274,0.025175,0.013859,0.011751,-0.00397,0.01402,-0.018355,0.015299,0.001196,-0.024128,-0.021542,0.002252,-0.001498,-0.00925,0.019934,-0.002227,-0.001488,0.009188,0.010089,0.012668,0.002887,0.003358,-0.00765,-0.005541,-0.017684,-0.00074,-0.017522,0.005024,0.007748,0.000248,0.00124,-0.013373,0.009538,-0.025361,0.002041,-0.019094,0.00545,0.003614,-0.0018
COMCAST CORP NEW,-0.009825,-0.011577,-0.019799,-0.010811,-0.004314,0.01011,0.010009,0.033975,0.005203,-0.037047,-0.020934,-0.003467,-0.014787,0.012655,0.019471,-0.007412,0.00919,-0.003984,-0.010857,0.012421,-0.002282,0.024878,0.028676,0.010659,0.024608,-0.008973,0.008788,0.001848,0.019499,0.006203,0.000257,-0.016949,-0.003657,0.03225,0.022606,-0.012668,0.008805,0.007731,-0.020045,-0.009091,0.002803,0.015756,0.028521,-0.027731,-0.011509,0.00405,-0.022939,-0.022188,0.012137,0.01903,-0.000767,0.009217,0.00761,-0.015106,-0.03272,0.004493,-0.008419,-0.018307,0.009459,-0.004819
TEXAS INSTRUMENTS INC,-0.016403,0.000901,-0.00152,-0.017194,-0.003384,0.015022,-0.011908,0.018478,0.000113,-0.009465,-0.033045,-0.002706,-0.011442,-0.009069,0.015895,-0.023884,-0.001943,-0.00365,-0.015814,0.023761,0.001212,-0.012166,0.036517,-0.013241,0.049302,0.008678,0.009735,0.002635,-0.004137,0.00494,-0.020167,-0.00935,-0.016287,0.01211,0.029884,-0.006342,-0.011297,-0.00537,0.006548,-0.004965,0.023566,0.027594,0.014388,-0.013155,-0.007077,0.013757,-0.038095,-0.008555,0.004572,0.005234,-0.002094,0.012249,-0.013557,-0.004316,-0.02601,-0.005622,0.011896,-0.015598,0.00946,0.004158
PHILIP MORRIS INTERNATIONAL INC,0.027992,0.017958,-0.007862,-0.017878,0.00246,0.001767,0.000294,0.004996,-0.002729,0.001368,-0.011614,-0.009776,0.003291,0.003081,0.008621,0.003382,0.008229,0.009735,-0.016946,0.002477,0.000198,0.000889,-0.000691,-0.00405,0.026483,-0.011499,-0.001075,-0.001272,-0.006075,0.002563,-0.004621,-0.019461,0.019444,0.006226,-0.00658,0.001483,0.020928,0.008702,-0.005368,0.000675,0.003949,0.011032,-0.017839,-0.008888,-0.007603,0.003831,-0.008904,0.007207,0.003333,0.013189,-0.019285,-0.005899,-0.008011,0.015155,-0.018071,-0.003901,0.00241,-0.012521,-0.004159,-0.008862
ADOBE INC,-0.002377,-0.007498,-0.021784,-0.0088,-0.013498,0.018061,-0.005833,0.022774,0.012686,-0.007417,-0.032978,0.029905,-0.028889,0.028775,0.009343,-0.014236,0.005735,-0.009928,-0.020174,0.028173,-0.00311,0.001159,0.013327,-0.03799,0.013123,0.027739,-0.009591,0.012489,0.004695,-0.000464,0.0,-0.008915,0.003574,0.040434,0.024132,-0.010028,-0.008718,0.021359,0.013367,-0.019665,0.019041,0.036669,0.021645,-0.032889,-0.010809,0.022893,-0.014226,-0.00674,-0.012826,0.010809,0.007733,-0.005187,-0.028675,-0.022757,-0.028443,0.005826,-0.004875,-0.076307,0.005553,0.005057
NIKE INC,0.012946,0.01287,-0.022995,-0.015417,0.003706,0.02797,-0.017421,0.024219,0.00696,-0.012406,-0.02638,-0.023592,-0.027371,0.001553,0.121791,0.008032,-0.003941,0.011269,-0.021946,0.020612,-0.002897,0.014871,0.020716,-0.004868,0.032416,0.00257,0.00793,0.016688,-0.000391,0.007507,-0.00551,-0.013345,-0.015028,0.016783,0.013189,-0.01138,-7.9e-05,0.005598,0.0,-0.009096,0.007597,0.017042,-0.003398,-0.011235,-0.014732,-0.003181,-0.019309,-0.005939,0.000409,0.023889,0.00839,0.010143,-0.024318,0.003698,-0.029958,-0.009909,0.0005,-0.016005,0.004151,0.002194
BRISTOL MYERS SQUIBB CO,0.007474,0.003091,-0.0053,-0.009665,0.000125,-0.000626,-0.013145,0.000761,-0.019521,-0.002715,-0.027742,-0.020133,-0.00449,-0.006971,0.00936,0.006818,-0.012732,-0.003841,-0.008539,0.001528,-0.00208,0.004309,0.004982,-0.00179,0.015017,-0.02726,0.009013,0.004047,-0.004726,0.01271,-0.002758,-0.002351,0.022318,0.005424,-0.012003,-0.012558,0.011474,-0.00246,-0.007398,-0.005797,0.008608,-0.019546,0.02162,0.023086,0.001075,-0.000134,-0.011675,-0.029328,0.009931,0.013435,-0.012573,-0.010796,-0.008675,0.00367,0.001547,0.001264,0.001262,-0.017087,-0.002707,-0.014716
RAYTHEON TECHNOLOGIES CORP,0.007901,0.015176,-0.003267,-0.019368,0.00314,0.004544,-0.012263,0.013127,0.003315,0.000601,-0.014607,-0.001523,-0.008135,0.006561,0.016093,-0.01253,0.00802,0.003625,-0.005218,0.012003,0.005881,-0.00109,0.000298,0.000397,0.015662,-0.027913,0.003213,-0.003303,0.010945,-0.019865,-0.002533,-0.027329,-0.015667,0.001273,0.02003,0.033455,0.005429,0.0024,-0.006484,-0.008936,0.011549,-0.014322,-0.014834,-0.00495,0.012023,0.002356,-0.002248,0.002048,0.028207,-0.000497,0.008055,0.000888,-0.004829,0.005348,-0.008472,-0.001391,-0.003184,-0.000201,-0.004618,-0.010791
NETFLIX INC,0.037378,0.010917,-0.024406,-0.02249,0.00936,0.005966,0.031425,-0.015093,0.016372,-0.007835,-0.086273,0.001033,-0.00829,-0.000381,0.033901,-0.000705,-0.009354,-0.036598,-0.025654,0.05143,0.012916,0.000237,0.049025,0.000937,0.018889,-0.001204,0.039249,-0.000855,0.00877,0.008148,-0.019831,0.000337,-0.032329,0.084616,0.043562,0.017934,0.011352,-0.008398,-0.011237,-0.021232,0.002124,0.022975,0.013536,-0.002698,-0.01208,0.004067,0.01069,-0.011804,-0.041766,0.032272,0.003876,0.004056,-0.029633,-0.007841,-0.030061,-0.007763,-0.033534,-0.020083,0.01854,-0.002786
SCHWAB CHARLES CORP NEW,-0.009813,0.008932,-0.014795,-0.008001,-0.004963,0.000748,-0.005358,0.005888,-0.031635,-0.005531,-0.003363,0.014664,0.000895,0.016611,0.021242,-0.005538,0.012005,0.005503,0.001581,0.003764,0.007259,-0.015854,0.017208,-0.002879,0.017206,0.010528,0.002224,-0.025695,0.000719,-0.005989,0.006146,-0.025273,-0.062177,0.009303,0.009087,0.019555,-0.000505,-0.014645,-0.043049,0.010845,0.02543,0.010721,-0.020831,0.031323,0.01063,0.016654,-0.007144,-0.009676,0.011058,-0.000497,0.004352,-0.00359,-0.00174,-0.000249,-0.005229,0.001252,-0.012875,0.020641,-0.033747,0.000514
NEXTERA ENERGY INC,0.001535,0.004362,-0.000587,0.000352,0.001291,0.005511,-0.014576,0.024139,0.006932,-0.001147,-0.014245,-0.019462,-0.007369,0.0,0.01353,-0.015476,0.009959,-0.00202,-0.01,0.011063,-0.005709,0.002751,0.007873,-0.022014,0.012344,0.005021,0.005591,0.005441,0.000824,-0.004584,0.012518,-0.022627,-0.014439,-0.009323,0.010389,0.014879,-0.087128,-0.002481,-0.010733,-0.007012,-0.005596,-0.005226,0.018319,-0.012302,0.01125,0.007549,-0.013801,-0.023457,0.020063,0.011774,0.005422,0.011969,-0.016246,0.00502,-0.031681,0.000271,-0.010994,0.000686,-0.008125,-0.01155
QUALCOMM INC,0.00253,-0.009069,-0.018781,-0.028548,-0.013107,0.029947,-0.022177,0.018144,0.01881,-0.014414,-0.041656,-0.01809,-0.016764,-0.004529,0.022212,-0.034122,0.001446,-0.01245,-0.022748,0.02683,0.00091,-0.024923,0.040392,-0.019098,0.054296,-0.006329,0.020068,0.012659,0.027029,-0.011103,0.000333,0.014633,-0.036545,0.045246,0.066151,-0.002519,0.003596,0.02127,-0.00418,-0.013268,0.012003,0.039412,-0.01885,-0.00611,-0.015479,0.027834,-0.032643,-0.012408,-0.011798,0.014342,0.011464,0.005516,-0.021868,-0.018746,-0.031475,0.002021,0.018153,-0.014739,-0.007399,0.000891
A T & T INC,-0.004668,-0.008859,-0.014196,0.0224,0.006781,-0.009326,-0.001569,0.011001,-0.009326,-0.011506,-0.022751,0.001083,-0.034072,0.011758,0.004427,0.006612,0.002189,0.008192,-0.013001,0.012624,-0.002168,0.017925,0.021345,0.003657,0.016658,-0.010881,0.022584,-0.003082,0.0,0.007213,-0.011253,-0.016037,-0.004206,0.015312,-0.00676,0.003141,0.065762,-0.020568,-0.0025,0.010526,0.010417,-0.009327,0.004955,-0.022189,-0.012607,-0.016854,-0.004675,-0.009917,0.005272,0.009963,-0.005711,0.005222,0.000519,0.009346,-0.011831,0.00885,-0.001548,-0.005685,-0.010915,-0.006306
UNITED PARCEL SERVICE INC,0.002425,-0.004206,-0.043455,-0.033451,-0.002456,0.028396,-0.011078,0.027528,0.007232,0.002502,-0.016819,-0.016611,0.001291,-0.026901,0.017566,-0.006056,0.007972,-0.000452,-0.018764,0.012327,-0.010868,0.008283,0.01044,-0.018463,0.029395,0.015312,-0.016071,0.019354,0.003951,-0.004373,-0.017293,-0.012737,-0.003225,0.011241,0.013193,-0.002715,-0.014056,0.012623,0.0133,-0.028118,0.046675,-0.00135,0.034112,0.001934,-0.015131,-0.00249,-0.01025,-0.008639,0.002544,0.011824,-0.003415,0.000375,-0.006904,-0.00388,-0.025927,-0.010367,0.018855,0.001167,0.011546,0.001427
AMERICAN EXPRESS CO,-0.000571,-0.004762,-0.004274,-0.008842,0.000453,-0.0042,-0.001427,0.022157,0.001335,-0.021648,-0.025242,-0.026095,-0.008818,0.004758,0.009609,-0.012169,0.011768,-0.004285,-0.016258,0.022985,0.002919,-0.004264,0.023246,-0.023848,0.025541,0.001532,0.010638,0.012632,0.006497,0.005422,-0.012904,-0.021659,-0.023734,0.032346,0.015831,0.008636,0.009271,-0.005677,0.105402,0.002031,0.013147,-0.007546,-0.002765,0.033097,-0.013307,0.012579,0.001679,0.002067,-0.000669,0.011604,-0.00171,-0.001934,-0.01511,-0.003597,-0.021545,0.007033,0.002519,-0.005082,-0.005452,0.003982
HONEYWELL INTERNATIONAL INC,-0.009838,0.007774,-0.015885,-0.011178,0.00122,-0.000468,-0.008062,0.013561,0.002145,-0.001117,-0.026779,0.003685,-0.001573,0.009933,0.017069,-0.012971,0.007348,0.004769,-0.012565,0.012065,-0.002095,0.0,-0.019879,-0.026519,0.028366,0.001902,0.00318,0.004542,0.017334,0.002917,-0.020175,-0.037693,-0.017528,0.006827,0.012028,0.012081,-0.001256,0.012968,-0.005828,-0.011291,0.013121,-0.008442,0.003193,-0.022616,0.00666,0.007008,-0.015817,-0.014835,0.006274,0.014466,-0.011654,0.003532,-0.01165,0.010333,-0.023136,-0.006455,0.002865,-0.015281,0.002135,-0.00504
UNION PACIFIC CORP,-0.006899,-0.005557,-0.017091,0.000379,0.005115,0.003817,-0.007886,0.021197,0.010147,-0.002018,-0.024221,-0.003768,-0.018172,-0.004748,0.014654,0.001152,0.005991,0.001953,-0.016404,0.01136,-0.010276,0.002463,0.007997,-0.02944,0.043973,-0.002594,0.003878,0.009327,0.002007,-0.006801,0.005065,-0.022538,-0.018999,0.015377,0.007045,-0.033075,-0.015061,0.006796,0.004517,-0.010821,0.01993,0.018316,0.026355,-0.01462,-0.006325,0.000383,-0.009089,-0.020904,0.013264,0.002676,-0.009803,-0.004509,-0.012752,0.005336,-0.038891,-0.012232,0.010137,0.003621,0.100247,-0.023048
ADVANCED MICRO DEVICES INC,-0.001932,-0.032266,-0.018138,-0.045504,-0.00185,0.004705,-0.026678,0.030325,0.013867,-0.037962,-0.034818,-0.016834,-0.012536,0.007122,0.04043,-0.056442,0.010335,-0.019374,-0.011064,0.03596,-0.000771,-0.011579,0.009997,-0.036035,0.026151,0.051282,0.012047,0.014842,0.025196,0.002825,0.00831,-0.014807,-0.039983,0.034855,0.092194,-0.023912,0.002811,0.003337,0.003193,-0.039125,0.037267,0.126281,0.04336,-0.025139,-0.027994,0.026649,-0.014201,-0.017476,-0.020791,0.02025,0.033923,-0.008959,-0.059873,-0.01973,-0.022038,-0.002084,0.040987,-0.020815,0.008708,-0.002412
CONOCOPHILLIPS,-0.003643,-0.007151,-0.022999,-0.031499,-0.006314,-0.019847,-0.022913,0.015997,0.014582,-0.004761,-0.002835,-0.018747,0.0,0.020011,0.032224,-0.029068,0.042958,0.012132,-0.026673,0.009366,0.013833,-0.041356,0.001945,0.030263,0.012503,-0.007359,0.006135,0.001355,0.016238,0.010902,-0.010126,-0.014055,0.009194,0.018054,-0.013711,-0.010988,0.01313,0.035557,-0.008343,-0.024917,0.011118,-0.034217,-0.054376,-0.028661,-0.005735,0.042143,-0.01098,-0.007762,0.046666,-0.019468,0.011041,-0.016733,-0.029467,-0.039129,0.011429,-0.01168,0.012971,-0.001707,0.005796,-0.023711
LOWES COMPANIES INC,0.013785,-0.00297,-0.040309,-0.02071,0.024664,-0.016096,-0.008793,0.016405,0.02994,0.004214,-0.019282,-0.009038,-0.014408,-0.01137,0.007816,-0.016203,0.013708,-0.000842,-0.00818,0.010997,-0.014931,-0.001004,0.011807,-0.003079,0.000996,-0.007613,0.009827,0.0357,0.008006,0.009036,-0.012443,-0.004868,-0.030552,0.011874,0.002836,0.011457,-0.001453,-0.020863,0.00337,-0.002864,0.0314,0.025498,0.03746,-0.02523,-0.000463,-0.005281,-0.009174,-0.019365,0.000671,0.025673,-0.001775,0.005941,-0.004744,-0.005888,-0.051234,0.003864,-0.002073,-0.003313,0.013397,0.007393
DEERE & CO,0.001837,0.008601,-0.019569,0.003113,0.005476,0.005174,-0.018333,0.005152,0.00032,0.002859,-0.019729,0.003025,0.003665,0.006217,0.014425,-0.013088,0.002455,-0.001785,-0.013688,-0.00079,0.00028,-0.010425,-0.001909,-0.020662,0.028308,0.004057,0.021555,-0.00903,0.006021,0.008118,-0.003253,-0.027864,-0.040823,0.004895,-0.003069,0.017907,-0.007272,0.018277,-0.00717,0.005787,0.005326,0.009815,-0.04787,-0.001205,0.01027,-0.001731,-0.004469,0.000785,0.02397,-0.005888,-0.014495,0.001784,-0.017267,0.075318,-0.01417,-0.001779,-0.003189,-0.017951,0.010086,-0.005669
AMGEN INC,-0.001606,-0.001504,-0.002102,-0.005686,0.008719,-0.000665,-0.024232,-0.006711,-0.016331,-0.00415,-0.018404,0.004772,-0.006395,-0.003576,0.005704,-0.003756,-0.005052,-0.002008,-0.007479,0.006656,-0.001976,-0.00377,0.010472,0.009342,0.031252,-0.018459,0.01392,-0.003542,-0.007292,0.00299,-0.008501,-0.018688,-0.008908,0.004618,-0.008623,-0.004866,-0.012168,-0.006471,-0.004826,-0.008121,0.00322,-0.023732,0.000487,-0.005517,-0.005384,0.000615,-0.015574,-0.000833,0.010417,0.004784,-0.002052,-0.004004,-0.024348,0.026941,-0.009521,-0.008731,0.006182,-0.016665,0.003381,-0.0119
CATERPILLAR INC,-0.003046,0.001867,-0.015076,-0.018403,0.003022,0.008472,-0.01572,0.025386,0.010427,-0.004289,-0.016291,0.008931,-0.001848,0.012269,0.028026,-0.017333,0.009809,0.013632,-0.015464,0.003425,-0.002664,-0.002839,0.010382,-0.004475,0.035708,-0.009001,0.015773,0.000878,0.01731,0.01329,-0.008512,-0.013424,-0.023218,0.016114,0.011974,0.01943,0.003222,0.014239,0.009232,-0.011492,-0.03522,-0.0109,-0.018594,0.011678,0.014772,-0.007,-0.003164,-0.010407,0.005644,0.001938,-0.015273,0.017761,-0.008766,0.005152,-0.028573,-0.011715,0.000252,-0.007481,0.016132,-0.001792
LOCKHEED MARTIN CORP,-0.003092,0.025926,-0.011205,-0.013594,-0.005785,0.008687,-0.003708,0.005666,-0.012543,0.010349,-0.013191,0.006266,0.0,0.00905,0.003085,-0.017123,0.008325,0.004573,-0.004696,0.007926,-0.00115,-0.018418,-0.002157,0.001196,-0.008028,-0.030112,0.00719,0.001536,-0.002721,-0.025794,-0.005936,-0.013172,-0.004442,0.009037,-0.004512,0.018016,0.010974,0.012441,-0.000457,0.002154,0.005797,-0.00218,-0.010947,0.004134,0.021826,-0.001641,0.002819,0.000937,0.022847,0.002371,-0.000809,-0.002222,-0.019271,0.009294,0.007485,0.00071,-0.000938,0.002755,-0.001894,-0.004651
BOEING CO,-0.01733,0.040335,0.012195,-0.036035,-0.010817,0.014618,0.002569,0.037485,0.004617,0.005985,-0.024064,0.005334,0.005306,0.014056,0.040948,-0.039541,0.004303,0.001798,-0.005385,0.002813,0.008364,0.025723,0.042223,0.006629,0.039075,-0.020798,-0.009014,0.006483,0.030236,-0.000887,-0.012703,-0.00946,-0.011079,-0.001594,0.015525,0.009573,0.003302,0.000235,-0.007333,-0.007103,0.015882,0.008216,-0.025192,-0.015907,0.003883,0.038441,-0.005867,-0.007073,0.004245,0.012964,0.012984,-0.004623,-0.024053,-0.002592,-0.029009,0.001168,0.011518,-0.047951,0.011658,0.005437
GOLDMAN SACHS GROUP INC,-0.00606,-0.008416,-0.023753,-0.023228,-0.008239,-0.005112,0.00296,0.011249,0.015172,-0.022539,-0.029275,-0.009948,-0.005024,-0.000348,0.016459,-0.01308,-0.000202,-0.010246,-0.003217,0.00751,-0.000146,0.008271,0.004275,-0.011332,0.012567,0.014135,0.012351,0.019924,0.01498,0.010975,-0.064385,-0.002372,0.004755,-0.025403,0.021355,-0.00232,0.003732,0.015273,-0.003578,0.01063,0.023359,-0.000273,0.010281,0.001299,0.002298,0.009709,0.00187,-0.018955,0.00894,0.00738,-0.005989,0.006886,-0.011059,-0.004592,-0.020027,-0.000637,0.007343,0.000853,0.004617,-0.037972
STARBUCKS CORP,0.011448,0.016252,-0.014279,-0.014196,-0.002057,0.018357,-0.018797,0.00894,-0.005745,0.000783,-0.021529,-0.011601,-0.005363,-0.003052,0.006837,-0.009223,0.005217,0.009464,-0.006048,0.011866,-0.005713,0.016432,0.036001,-0.000287,0.021641,-0.018277,0.01203,0.00283,-0.004233,0.013037,-0.004476,-0.016393,-0.007048,0.007481,0.011139,0.004049,0.003188,0.016639,0.002391,-0.005687,0.006827,0.007788,-0.007637,-0.044434,0.006903,0.017187,-0.004915,0.002634,0.009807,0.013353,-0.004976,0.009446,-0.013395,-0.004092,-0.021662,-9.5e-05,-0.012026,-0.018452,0.008268,-0.003417
INTERNATIONAL BUSINESS MACHS COR,0.001746,-0.003285,-0.008475,0.000611,-0.001559,0.003463,-0.00494,0.014689,0.009115,-0.004715,-0.050047,-0.015454,-0.009204,0.017354,0.006087,-0.008864,0.005466,0.005436,-0.016852,0.007427,-0.001205,0.004685,0.007418,-0.010449,0.018354,-0.001044,0.008708,0.003177,0.001996,0.002336,-0.004798,-0.032922,0.001496,0.004125,0.004674,-0.002608,-0.005159,-0.044828,-0.000446,0.006771,-0.004213,0.002672,0.009623,0.004033,-0.00555,-0.002497,0.001031,-0.004265,0.013832,0.012906,-0.009756,0.002867,-0.010264,0.000148,-0.024515,-0.005618,-0.001374,-0.001682,-0.000613,-0.009119
INTUIT INC,0.020805,-0.019588,-0.03133,-0.013565,-0.002899,0.042995,-0.013642,0.027387,0.04287,-0.022106,-0.053447,-0.029128,-0.003792,0.009282,0.016147,-0.023848,0.001406,-0.003589,-0.017254,0.038167,-0.004221,0.005036,0.000997,-0.040734,0.029019,0.024837,-0.016846,0.017058,0.003516,-0.008798,-0.007655,-0.010584,-0.019349,0.051426,0.02997,-0.02061,0.000872,0.026499,0.024409,-0.014599,0.014936,0.030473,0.038136,-0.06281,-0.020696,0.030555,-0.013866,-0.004742,-0.014819,0.011052,0.00928,-0.00173,-0.030576,-0.009746,-0.02008,0.025539,0.013534,0.019253,-0.017127,-0.013184
ELEVANCE HEALTH INC,-0.014392,-0.000704,-0.002406,0.011602,0.002839,-0.001472,-0.007938,0.017641,-0.027818,0.001598,-0.021475,-0.013616,0.001673,0.0035,0.012266,-0.001527,0.008293,-0.000155,-0.002975,0.00039,0.000175,-0.020995,-0.033373,-0.025626,0.005243,-0.010032,-6.4e-05,0.020948,-0.0072,0.012409,-0.004224,-0.019232,0.018041,-0.00152,-0.003233,0.001214,0.035673,0.013318,-0.019236,-0.007005,0.022307,-0.00244,-0.036811,-0.00562,0.00201,-0.001671,0.011865,0.00426,0.010667,0.009026,-0.007532,-0.008851,-0.000287,0.01653,-0.032765,0.010442,0.004754,-0.016642,-0.003619,-0.01392
S & P GLOBAL INC,0.027721,-0.007667,-0.026376,0.003939,-0.000483,0.00367,-0.017176,0.001269,0.030243,-0.010764,-0.02617,-0.014452,-0.011602,-0.010576,0.016079,-0.015825,0.002499,-0.004866,-0.005191,0.030977,-0.014332,0.000687,0.019244,-0.016217,0.034992,0.007187,0.01156,0.027258,0.010218,-0.003779,0.002811,-0.009009,-0.008157,0.019162,0.007363,-0.008199,-0.003644,0.002729,0.016359,-0.019417,0.024035,0.005974,0.015855,-0.026751,-0.011397,0.006646,-0.014174,-0.006013,0.000577,0.018524,-0.015489,0.007428,-0.026526,0.008412,-0.027825,-0.013085,0.008174,-0.013644,-0.005446,-0.000908
C V S HEALTH CORP,-0.002258,0.009149,-0.005557,-0.008038,0.010772,0.002444,-0.008583,0.021053,-0.025051,-0.00504,-0.030592,-0.022029,-0.004191,-0.000526,-0.009263,-0.00765,0.001713,-0.005772,-0.002795,0.007438,-0.002782,-0.003005,-0.01001,-0.016634,0.012714,-0.001201,-0.009181,-0.009928,-0.006351,0.008298,-0.006117,-0.013092,-0.001304,-0.005487,0.002299,-0.013532,-0.003139,0.022274,0.001369,-0.008316,0.013441,-0.008275,-0.014973,-0.004758,-0.006063,0.008563,0.034659,0.012478,-0.004552,0.002342,-0.015022,-0.00192,-0.004301,0.006934,-0.010838,-0.004679,-0.003899,-0.012663,-0.010843,-0.015323
BLACKROCK INC,0.008631,-0.012739,-0.000309,0.003381,-0.001591,-0.008066,0.00499,0.003225,0.021037,-0.017441,-0.018749,0.002922,-0.011068,-0.001314,0.030916,-0.013479,0.000867,-0.000966,-0.004166,0.022589,-0.010501,0.004812,0.013848,-0.028619,0.052421,0.020312,0.005697,-0.001796,-0.002593,4e-05,-0.00565,-0.003161,-0.023402,0.016222,0.008507,0.005414,-0.00109,0.010183,0.000369,-0.014911,0.015177,0.004505,0.010621,-0.017607,-0.01952,-0.002101,-0.014794,-0.019031,0.010531,0.018521,-0.01053,-0.006802,-0.015452,0.004432,-0.028499,-0.011987,0.006445,-0.012156,-0.000541,0.009326
INTEL CORP,-0.007981,-0.01408,-0.00816,-0.019541,-0.009441,0.003883,-0.007032,0.015935,0.001394,-0.016359,-0.039278,-0.008471,-0.004829,-0.013065,0.01475,-0.032054,0.004621,-0.005749,-0.01542,0.026233,0.008394,0.011351,0.035541,-0.004335,0.042453,0.020188,0.004435,0.013927,0.01474,-0.005943,-0.016938,-0.026689,-0.013537,0.028149,0.035934,-0.011563,-0.007353,0.013131,-0.064141,-0.007457,0.011091,0.028662,0.038528,0.004306,-0.041722,0.012548,-0.027883,-0.01806,0.002524,0.026978,0.003152,0.007332,-0.02253,-0.020922,-0.056139,-0.02264,0.005497,-0.018352,-0.009547,0.001205
GILEAD SCIENCES INC,0.000797,0.012856,-0.011794,-0.000227,-0.001933,0.019137,-0.016765,0.006479,0.002372,0.004282,-0.020588,0.002079,-0.003919,-0.019093,0.005898,0.000117,-0.006215,0.003068,-0.005176,0.008159,0.00692,-0.005358,0.001288,0.004094,0.025976,-0.033833,0.023972,0.000574,-0.01686,0.006416,-0.009969,-0.019553,-0.001433,-0.007295,0.00265,0.009492,0.000595,-0.005353,0.001315,-0.004538,0.007079,0.000715,-0.031071,0.038211,0.022012,-0.00359,-0.004416,-0.001634,0.013679,0.009112,-0.020688,-0.007353,-0.019518,0.016429,-0.001416,-0.013469,-0.011497,-0.022777,0.002851,-0.004451
STRYKER CORP,0.029416,0.009719,-0.021431,-0.00992,0.027766,0.023794,-0.012952,0.018559,0.019184,-0.000512,-0.034749,-0.021061,-0.003377,-0.001799,0.012322,0.000952,0.004426,0.0049,-0.009712,0.018994,-0.004114,0.006299,0.026257,-0.010575,0.025739,0.018537,0.010766,-0.018953,-0.009505,0.013536,-0.013163,-0.017083,0.005119,0.011488,0.004957,-0.006758,-0.010948,-0.002135,0.006973,-0.018216,0.017112,0.099051,0.012655,0.002336,-0.041181,0.003573,-0.015526,-0.014391,-7.6e-05,0.010025,-0.008727,0.002343,-0.007803,-0.00019,-0.007372,0.001646,0.006497,-0.003949,0.001182,0.00099
CITIGROUP INC,-0.013014,-0.011302,-0.03387,-0.014461,-0.006892,0.000448,0.003804,0.020285,0.017916,-0.013093,-0.029578,-0.006051,-0.00947,-0.002732,0.022826,-0.0183,0.006138,0.002937,0.005181,0.012102,0.00155,0.01216,0.025776,-0.004472,0.011979,0.004862,0.013673,0.010791,0.007801,0.016908,0.007813,-0.017492,-0.001214,0.034839,0.01742,-0.010773,0.009335,0.005588,-0.006323,-0.002121,0.009082,-0.00134,0.001342,-0.014554,-0.001766,0.005309,0.000391,-0.022874,0.002601,0.017761,0.011961,0.004069,-0.006947,-0.000777,-0.030727,0.004013,0.006795,-0.00397,0.005779,0.004359
