permno,mkt_cap,asset_name,2018-08-01,2018-08-02,2018-08-03,2018-08-06,2018-08-07,2018-08-08,2018-08-09,2018-08-10,2018-08-13,2018-08-14,2018-08-15,2018-08-16,2018-08-17,2018-08-20,2018-08-21,2018-08-22,2018-08-23,2018-08-24,2018-08-27,2018-08-28,2018-08-29,2018-08-30,2018-08-31,2018-09-04,2018-09-05,2018-09-06,2018-09-07,2018-09-10,2018-09-11,2018-09-12,2018-09-13,2018-09-14,2018-09-17,2018-09-18,2018-09-19,2018-09-20,2018-09-21,2018-09-24,2018-09-25,2018-09-26,2018-09-27,2018-09-28,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-05,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-12,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-19,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-26,2018-10-29,2018-10-30,2018-10-31
85792,4642809.6,QUANTA SERVICES INC,0.000881,0.029619,-0.005412,0.004582,-0.009407,0.002014,-0.003446,-0.007205,-0.021771,0.009496,-0.002352,-0.022392,0.028933,-0.000586,0.009672,-0.008128,-0.004975,-0.006765,0.006515,0.003825,0.016706,-0.006918,0.004064,-0.018213,0.005889,0.002927,-0.009924,0.014151,0.006395,0.015309,-0.019061,0.00232,0.007234,-0.016087,0.007299,0.004927,-0.00548,-0.00377,-0.019214,-0.014248,-0.009937,0.015207,0.003295,0.00418,0.001189,-0.030591,-0.007047,0.004628,-0.004607,-0.022215,-0.007889,-0.003181,0.013401,0.031486,-0.005494,-0.008287,-0.006809,-0.008102,-0.011624,-0.036872,0.024753,-0.002899,-0.004845,0.019799,-0.007002
14239,4624885.38,COMMSCOPE HOLDING CO INC,-0.007163,-0.008783,0.001266,-0.01043,0.008304,0.004435,0.008199,-0.012512,-0.006018,-0.005736,-0.011539,-0.003243,0.004554,0.010687,-0.004486,-0.013518,-0.001958,0.00948,0.012306,0.012476,0.006319,-0.009105,0.004119,-0.010413,-0.004145,-0.010567,-0.01165,0.000982,0.009159,0.009076,-0.009637,-0.01784,-0.000991,-0.021488,0.016554,0.014623,-0.000328,-0.011796,0.0,-0.001658,-0.01096,0.032908,-0.031534,-0.007721,0.001353,-0.005743,-0.052667,-0.000359,-0.024758,-0.048565,-0.026295,-0.005163,0.003992,0.024652,0.013194,-0.006894,-0.013112,0.00508,-0.004666,-0.045703,0.001228,-0.035159,-0.005509,0.0,0.025139
24272,4618275.48,ASHLAND GLOBAL HOLDINGS INC,0.020704,0.012886,0.000589,0.002708,0.006458,0.001867,0.002678,-0.007665,-0.012639,0.005215,-0.011791,0.009188,0.002838,-0.00507,0.012679,0.005266,-0.003958,-0.008531,0.004597,-0.007392,0.001182,-0.006375,0.003456,-0.004394,0.005964,0.001067,-0.006633,-0.003697,0.009455,-0.006047,0.009185,0.0,0.001182,0.001063,0.005543,0.009852,-0.004994,-0.004202,0.007854,-0.016632,-0.00615,-0.002023,0.004174,-0.008788,0.000839,-0.006344,-0.001566,-0.006274,-0.031933,-0.033613,-0.023621,-0.004652,-0.002537,0.021824,-0.008779,-0.010575,-0.002538,0.00509,-0.003998,-0.029034,0.020808,-0.004995,-0.021435,0.020103,0.005436
21742,4616382.66,CASEYS GENERAL STORES INC,-0.009874,0.019483,0.002536,0.004969,0.007282,0.008211,-0.003452,-0.015456,0.001444,0.017117,-0.002126,0.007811,0.009688,0.00096,0.018911,0.002053,-0.005207,-0.009867,-0.011179,0.002016,-0.002012,-0.009815,0.010443,0.009197,0.000521,0.00399,-0.00648,0.015654,0.068413,0.027729,-0.003587,-0.013069,-0.006582,0.019796,-0.004618,0.00865,0.004756,-0.004112,0.007012,0.003017,0.000771,-0.004856,-0.011928,-0.003371,-0.007315,-0.014975,-0.0074,0.001459,0.005098,-0.011915,0.01874,-0.010558,0.013338,0.016433,0.013106,-0.009373,-0.009149,-0.008366,0.003263,-0.008488,-0.00416,-0.019684,0.016063,0.020326,-0.000791
10777,4609737.15,FIRST CITIZENS BANCSHARES INC NC,0.022319,0.009161,0.013795,0.003572,0.009367,0.019999,0.00025,0.00423,0.00077,0.014459,-0.004483,0.013533,0.009041,0.018162,0.003765,0.01059,-0.001358,0.013743,-0.001571,-0.005288,-0.005485,-0.004243,0.011952,-0.006905,-0.003667,0.001702,0.000446,-0.00448,-0.003583,-0.004752,-0.00357,0.009691,-0.010567,-0.002248,0.0,0.008667,-0.000387,-0.000408,-0.0023,-0.015688,-0.009436,-0.00042,-0.002167,-0.002016,0.027998,0.0046,-0.003354,0.011713,-0.01258,0.000432,-0.043277,-0.029013,0.003183,0.013364,0.003611,-0.011159,-0.018217,-0.019188,0.012628,-0.054653,0.050767,-0.011199,0.002453,0.007124,0.016125
84385,4605351.399999999,INSPERITY INC,0.10673,-0.032779,0.019155,0.026024,-0.004697,0.007079,0.027648,0.010944,-0.009021,0.018662,-0.010277,0.01219,0.004014,0.000444,0.018206,-0.005669,0.014035,-0.002163,0.011704,-0.00557,0.008186,0.01453,0.009688,0.007927,-0.026904,0.000425,0.01148,0.000841,0.00798,-0.017917,0.000424,0.015267,-0.008787,0.004221,-0.022278,-0.00258,-0.008621,0.016957,0.007696,-0.009334,-0.010707,0.021212,-0.003646,-0.016763,0.01601,-0.024361,0.008643,-0.024669,0.009318,-0.049943,-0.00907,0.007939,-0.008525,0.037103,0.001442,-0.012778,-0.019233,0.032249,-0.011974,-0.041006,0.023945,-0.003155,-0.008937,0.018223,0.013376
14980,4574717.28,SHELL MIDSTREAM PARTNERS LP,-0.015419,-0.002685,-0.010992,0.004613,-0.004132,0.007377,0.015103,0.018485,-0.009296,0.015639,-0.010559,0.026679,0.01256,0.007271,-0.006369,0.004274,-0.004255,-0.000855,-0.008982,-0.018127,-0.005275,-0.003977,-0.007542,0.011623,-0.002651,-0.011963,0.000448,0.000896,0.003583,-0.007586,-0.010342,-0.021354,0.009749,0.007816,-0.002737,0.005489,-0.004095,-0.01005,-0.003692,-0.019454,0.006613,0.003285,0.040692,-0.009888,-0.005447,-0.009128,0.008752,0.0,-0.000913,-0.003656,-0.024771,-0.022578,0.002887,0.039347,-0.028624,0.001426,0.004746,0.015588,-0.013954,-0.025,0.025157,-0.021237,-0.022179,0.002465,0.005411
82179,4563092.6,INTEGRA LIFESCIENCES HLDNGS CORP,0.005455,0.015159,-0.00393,0.008048,-0.030683,0.004199,0.004664,0.006563,-0.006679,0.000801,-0.007999,-0.039187,-0.010238,-0.009836,0.008906,0.005772,0.004557,-0.00504,-0.009794,0.004263,0.006623,-0.001856,0.00507,-0.013452,-0.017726,0.080687,-0.011721,-0.008123,0.049632,0.014045,-0.009849,0.013677,-0.034652,0.005877,-0.005685,0.006829,-0.002997,0.007436,0.016489,-0.003862,0.001551,0.019975,-0.020647,-0.010541,-0.01551,-0.018141,-0.004538,-0.002605,-0.003918,-0.014422,0.008647,0.021431,-0.004035,0.025604,0.006004,-0.003141,-0.014022,-0.007031,0.002092,-0.010278,0.015577,-0.024605,0.007699,0.013004,-0.140404
77918,4557442.12,LITTELFUSE INC,-0.027027,0.041003,0.000137,0.007285,0.030962,-0.019115,-0.008492,-0.013253,0.001508,0.013639,-0.013861,-0.000365,0.000183,0.000822,0.014275,-0.019739,-0.002482,0.009077,0.020775,0.009393,0.006337,-0.01713,0.001613,-0.00577,0.008998,-0.012262,-0.010112,0.005062,-0.002859,-0.002776,0.004244,0.008179,-0.018073,-0.019645,-0.047568,0.035049,-0.008596,-0.024575,-0.017778,-0.0166,0.001169,0.004977,-0.012937,-0.007321,0.008664,-0.015953,-0.028474,-0.027757,0.00198,-0.036234,-0.006893,0.014455,0.003788,0.028784,0.00115,-0.029204,-0.012619,0.013066,-0.004731,-0.048891,0.018682,-0.021142,-0.015036,0.024412,0.071255
93423,4546807.34,SIX FLAGS ENTERTAINMENT CORP,-0.025096,0.018162,0.003567,0.014838,0.008833,-0.004378,-0.000152,0.003033,0.003175,0.012208,-0.00268,0.003135,0.004018,-0.009042,0.002992,-0.027741,0.010891,0.008801,-0.019104,0.007208,0.005786,-0.000153,0.034932,0.012435,0.000731,0.044711,0.004336,-0.016571,-0.011895,0.006019,-0.011254,-0.014407,-0.001462,-0.005416,-0.009126,0.002674,0.018074,0.004657,0.017092,0.002991,-0.007525,-0.001145,-0.019622,-0.025712,0.002699,0.003888,-0.006107,0.001948,-0.008377,-0.004375,-0.008636,0.011616,0.014504,0.031124,-0.009532,-0.014582,-0.018497,-0.011458,-0.032179,-0.160101,0.000563,0.016126,-0.029157,0.018057,0.005601
86432,4541565.14,PROSPERITY BANCSHARES INC,0.011689,0.004932,-0.003225,0.001547,0.011657,0.010274,0.002611,-0.001371,-0.001235,0.011131,-0.009649,0.015095,0.009058,0.006699,0.011445,-0.005395,-0.007276,-0.007196,0.001611,-0.000804,0.004962,-0.001602,0.000401,0.003474,0.0,-0.001997,0.003336,0.003324,-0.001193,-0.02163,-0.004883,0.008903,-0.00543,-0.001775,0.01217,0.00027,-0.010805,-0.019934,0.003901,-0.022898,-0.014629,-0.000432,-0.004614,-0.00565,0.023601,0.009394,-0.009165,0.008823,0.001834,-0.001971,-0.04557,-0.027347,0.009878,-0.012039,0.005788,-0.021203,-0.016556,-0.021555,-0.000161,-0.026053,0.030053,0.007534,0.024821,0.014905,-0.005201
88402,4534237.5,ISHARES TRUST,-0.005562,0.001443,0.006305,0.002506,0.002679,-0.000891,-0.002852,-0.006793,-0.00612,0.007425,-0.006651,0.010677,0.005013,0.004632,0.002305,-0.001769,-0.003899,0.00516,0.005665,-0.000176,0.001937,-0.005799,-0.00106,-0.001238,0.003543,-0.001589,-0.003359,0.002838,0.0,0.001946,0.001942,0.001233,0.000352,0.002991,0.00421,0.006638,0.000868,-0.007975,-0.002447,-0.006012,-0.000532,-0.000177,0.003547,0.001944,0.000176,-0.000882,-0.003707,0.004961,-0.002292,-0.024739,-0.025911,0.005208,-0.00111,0.015561,0.0,-0.008574,0.001104,-0.009373,-0.006494,-0.02465,0.009956,-0.013649,0.003075,0.017436,0.002825
84403,4532910.2,WOODWARD INC,-0.038096,-0.014118,-0.008364,0.003834,0.012858,0.009678,-0.001494,-0.001122,-0.006615,0.004649,-0.019635,0.009568,0.01213,-0.000843,0.013143,-0.010378,-0.01211,0.00139,0.019056,-0.000495,0.00508,-0.005301,-0.001611,-0.012041,0.001759,-0.004264,-0.015367,0.010746,0.007214,0.014702,0.005697,0.024135,-0.02549,0.0,0.00987,-0.000244,-0.005255,-0.00172,0.009476,-0.012434,-0.001975,0.000124,-0.012985,-0.007393,0.012497,-0.002369,-0.017621,0.001908,-0.016633,-0.031633,-0.02,-0.017687,0.027285,0.033976,0.00991,-0.012912,-0.00157,-0.000131,-0.031578,-0.021919,0.014525,0.002182,-0.009388,0.005494,0.005874
91821,4532693.49,MELLANOX TECHNOLOGIES LTD,0.021019,-0.001872,-0.010625,0.021478,0.012369,0.002444,-0.000609,-0.014634,0.0,-0.006188,-0.00934,-0.001257,0.004405,-0.008145,0.006949,0.018193,-0.008626,0.021131,0.004869,0.000606,-0.010291,-0.001223,0.018983,-0.038462,-0.018125,-0.023552,-0.013038,0.003963,0.003289,0.015738,-0.001291,-0.002586,-0.000648,0.009079,0.003856,0.007042,-0.022886,0.000651,-0.003901,-0.05483,0.005525,0.008928,0.0,0.028319,0.021846,-0.016585,-0.021212,-0.01548,-0.02297,-0.019591,-0.00314,0.026919,0.00237,0.019196,-0.007234,-0.022821,-0.007034,0.019977,-0.009029,-0.075133,0.10291,0.144703,-0.031093,0.020815,0.027916
27684,4529152.17,AVNET INC,-0.003877,0.008242,-0.004087,0.00114,0.008199,0.007454,0.040583,-0.000646,-0.013152,0.021193,-0.004279,0.010958,0.011265,0.009248,0.023324,-0.009768,-0.001644,-0.003294,0.006609,-0.002462,0.006582,-0.0047,-0.006364,-0.003719,-0.00477,-0.000834,-0.002085,0.003568,0.000418,-0.008361,0.00274,0.005886,-0.008777,-0.002741,-0.004651,-0.006585,0.00727,-0.002335,-0.018936,-0.01388,-0.018254,0.002912,-0.031718,0.000231,0.005996,-0.008024,-0.012018,-0.020585,-0.006449,-0.040865,-0.010526,0.025076,0.007907,0.024026,0.000718,-0.011722,-0.006778,0.004631,-0.013101,-0.055556,0.005206,-0.034179,0.024933,0.021711,0.025858
83906,4527032.149999999,STERICYCLE INC,0.010879,0.004956,-0.131253,0.007704,0.004024,-0.010741,-0.002107,-0.001786,-0.023752,0.007499,0.007774,0.008863,-0.000813,0.004233,0.008268,-0.013668,0.000978,-0.001303,0.007502,0.007608,-0.000964,-0.007718,-0.000324,0.007295,-0.004345,0.001293,-0.002098,0.001618,-0.010659,-0.000653,-0.0049,0.015594,-0.002909,0.010861,-0.006254,-0.004034,-0.003727,-0.015287,0.002312,-0.005767,-0.031985,0.004623,-0.021984,-0.022652,-0.00517,-0.023118,-0.001651,-0.006983,0.00148,-0.002033,-0.018885,-0.008304,-0.000571,0.02342,0.0,-0.011721,-0.001318,-0.017154,-0.030878,-0.031467,0.011851,-0.014338,0.006761,-0.001017,0.017926
36281,4525915.0,SEABOARD CORP,-0.020066,0.004295,0.036782,-0.005927,-0.008014,-0.006461,0.007713,0.002025,-0.000613,0.001362,-0.000686,-0.001764,0.004225,0.000916,-0.002813,0.001062,0.000843,0.001087,0.000271,0.001357,-0.000136,-0.000136,-0.001144,-0.009982,6.9e-05,-6.9e-05,0.007111,-0.017417,-0.004972,0.00919,0.00056,-0.000562,0.001931,0.00413,0.014533,0.008386,-0.003774,0.010597,-0.01367,0.003903,0.002361,-0.004879,0.004032,0.014736,-0.014522,0.013004,-0.012837,0.013417,-0.009113,0.005184,-0.018607,-0.024122,0.007903,0.01168,0.024179,-0.002821,0.013616,0.005041,-0.01346,-0.002335,0.019941,-0.016949,0.009286,0.011561,0.004157
88196,4524765.7,SINA CORP,-0.002734,-0.004485,-0.003504,0.004647,0.006751,-0.07016,0.002404,-0.004396,-0.045899,-0.015568,-0.021086,-0.004075,0.008476,0.019997,-0.001421,0.008536,-0.019467,0.004891,0.024911,0.006705,-0.000971,-0.032639,0.018808,-0.008314,-0.051016,-0.000898,-0.014239,-0.009579,-0.009518,0.013019,0.022185,-0.010477,-0.019664,0.014041,0.038344,0.034584,-0.003399,-0.025867,0.005106,0.016984,-0.004853,-0.003442,0.009355,-0.042065,0.005656,-0.0373,-0.012146,-0.001556,-0.023539,-0.055236,-0.002873,0.059143,-0.00128,0.022749,-0.013158,-0.036349,-0.014166,0.040435,-0.015577,-0.050408,0.024738,0.028835,-0.037804,-0.004234,0.076701
16809,4509930.92,J B G SMITH PROPERTIES,0.008493,-0.0163,0.015742,0.015498,0.004552,-0.016525,-0.002168,-0.005703,0.010243,0.009521,-0.000539,0.002696,0.009411,-0.003729,-0.00107,-0.012313,-0.00271,0.012772,0.007244,0.007192,-0.008728,0.001334,-0.001865,-0.01228,-0.000811,-0.003516,-0.02063,0.015244,0.003822,-0.002448,0.006816,-0.00352,-0.001359,0.010612,0.009155,0.0,0.001868,-0.023968,0.007913,-0.021927,-0.006919,0.026477,-0.006516,0.001093,-0.005187,-0.000274,-0.001647,0.017322,0.002973,-0.01024,-0.026953,-0.004197,0.010677,0.018627,-0.004367,-0.000548,0.009051,0.000272,0.01087,0.0,0.005376,-0.008021,0.004043,0.008859,-0.002661
10874,4509612.600000001,BRUNSWICK CORP,-0.01633,0.00253,0.003312,-0.001886,0.005827,-0.008455,0.005842,-0.01146,0.003017,0.010925,-0.012999,0.011901,0.017877,-0.002311,0.023695,-0.007716,-0.017686,0.015055,0.017584,0.007213,0.000149,-0.017005,0.007891,-0.001506,0.022919,-0.000295,0.007225,-0.000146,0.006589,-0.005527,0.00585,-0.000291,-0.004509,0.009351,0.002027,-0.018636,-0.004269,-0.012567,0.009732,-0.002521,-0.005946,0.002243,-0.006267,-0.013664,0.003349,-0.025186,-0.014786,-0.007899,-0.032484,-0.017281,-0.005527,0.004547,0.004526,0.031208,-0.008901,-0.02482,-0.012559,-0.018823,-0.001728,-0.030125,-0.053552,-0.045077,-0.033972,0.04723,0.015033
16309,4478811.05,TRADE DESK INC,0.029886,0.019001,-0.018307,0.026131,0.011106,0.013758,0.021013,0.371315,-0.01751,0.058159,-0.047444,0.004341,-0.01281,-0.00199,0.029276,0.005038,0.054133,0.01207,0.009902,0.002648,0.011207,-0.006212,0.007814,0.033902,-0.032722,-0.018606,0.019533,0.003311,0.037068,-0.012727,-0.001509,0.003228,-0.023547,0.014581,0.000829,-0.011184,-0.009565,-0.017764,0.11009,0.006918,-0.005329,-0.025884,-0.04897,-0.070722,0.041089,-0.018869,-0.020774,-0.011244,-0.022593,-0.079662,-0.007754,0.045273,0.006582,0.048599,-0.012395,-0.027752,-0.027421,0.025557,-0.013264,-0.072912,0.021441,-0.051015,-0.010788,0.056452,0.071738
32678,4472330.5,HEICO CORP NEW,-0.000262,0.004322,-0.007825,0.008806,0.010033,-0.007611,0.00091,-0.00013,0.000649,0.016355,-0.022733,0.006404,0.012855,0.012564,0.015953,-0.005608,-0.001003,0.008907,0.004228,0.110946,0.03366,-0.019301,-0.002969,0.014005,0.00435,0.003032,0.002591,0.00323,-0.000644,-0.001289,0.000108,0.006559,-0.016451,0.005756,-0.017711,-0.003628,0.0064,-0.015897,0.01582,0.000219,0.001754,0.013682,-0.002808,-0.00823,0.005132,-0.020639,-0.00488,-0.007245,-0.018862,-0.045657,-0.007194,0.008333,0.002755,0.043717,-0.008812,-0.002194,-0.008679,-0.00572,-0.023832,-0.016837,0.006728,0.003159,-0.023619,0.007815,0.031881
84519,4457707.26,CIENA CORP,-0.001575,0.00276,0.003932,0.005875,0.006231,0.001935,0.004249,0.003462,0.0,0.005366,-0.008387,0.012303,0.009495,0.005267,0.020584,0.0022,0.003293,0.010576,0.010105,-0.021794,-0.002557,0.124497,0.02833,0.015516,-0.022763,-0.012444,-0.001616,0.021359,-0.008238,0.010863,-0.016435,-0.001928,-0.008693,-0.003248,-0.011079,0.021087,0.001613,0.009665,-0.000638,-0.013729,0.003885,0.007417,-0.050256,0.003033,0.018481,-0.012537,-0.01136,-0.012504,-0.007529,-0.014483,-0.011896,0.027975,0.012401,0.049337,-0.00227,0.006825,-0.007747,0.007157,-0.002261,-0.04079,0.01485,-0.0143,0.002699,0.021871,0.029305
82830,4457531.4399999995,NICE LTD,0.008775,0.007611,0.003507,-0.01622,0.004099,-0.001724,-0.011996,0.016924,0.011216,-0.009392,-0.006772,-0.004182,0.00776,0.025274,0.00053,0.003974,0.005365,0.004899,-0.006181,0.000438,0.012347,-0.003806,0.003647,0.009603,-0.011997,0.009714,-0.003951,-0.006985,0.000521,0.006857,0.008621,0.003077,-0.009288,-0.004816,-0.021779,0.00106,-0.00203,0.002211,0.009441,0.006119,-0.009383,0.003947,-0.010134,-0.010237,0.022202,-0.024948,-0.003936,-0.028112,-0.00268,-0.031042,0.00459,0.022275,-0.022255,0.021333,-0.008206,-0.009214,0.017366,0.014085,-0.016832,-0.021611,0.002677,-0.015545,-0.014918,0.019963,0.021404
15980,4450327.92,UNDER ARMOUR INC,-0.051761,0.02251,0.011558,-0.000544,0.006532,0.014603,0.020789,-0.000522,0.003657,0.030193,-0.038909,0.010515,-0.015609,0.028013,0.02108,-0.002014,0.006055,-0.011535,-0.0345,0.013663,0.000518,-0.013471,-0.003677,0.017923,-0.006214,-0.000521,-0.039625,0.016287,0.002137,-0.006397,-0.015558,-0.033243,-0.003946,-0.011885,-0.010309,0.050347,0.030303,0.007487,-0.005308,0.028282,-0.001557,0.011435,-0.006166,-0.042399,0.017819,-0.029708,-0.026244,-0.007299,0.002262,-0.051354,0.000595,0.026754,0.002316,0.034662,-0.019542,-0.023918,-0.019837,0.014286,-0.005869,-0.011806,0.017324,-0.028186,0.01571,0.247472,-0.054363
17362,4443176.84,IQIYI INC,0.002186,-0.052041,-0.063116,0.021404,0.035383,-0.034506,0.002405,0.007885,-0.031633,-0.055497,-0.028263,-0.00421,0.013836,0.064822,0.032396,-0.006552,-0.006942,0.001398,0.086213,-0.019923,-0.003607,-0.03126,-0.018342,-0.013149,-0.047686,-0.005891,0.005926,-0.0081,-0.00928,0.071188,0.059461,-0.057115,-0.060224,-0.019002,0.052792,-0.010462,-0.043019,-0.013714,0.023561,0.018868,0.027778,-0.024505,-0.005911,-0.016351,0.015867,-0.058758,0.007112,0.03727,-0.018154,-0.052388,0.010976,0.045436,0.003846,-0.006513,-0.043193,-0.014107,-0.036386,0.012728,-0.029326,-0.033233,0.006696,-0.02173,-0.031278,0.03884,-0.115315
77520,4433828.76,A G C O CORP,-0.022691,-0.002435,0.018066,0.000799,0.021725,-0.007348,-0.036069,-0.032516,-0.011653,0.002734,-0.017598,0.013565,0.029684,0.005166,0.021552,-0.009413,-0.012779,0.017591,0.011416,-0.002257,-0.001454,-0.02994,-0.004671,-0.009387,0.035872,-0.010618,-0.002146,0.003309,-0.007421,-0.017777,-0.005582,-0.005103,0.010429,0.000169,0.01438,0.019513,-0.014559,0.002656,0.001656,0.010909,-0.00605,0.0,-0.01826,0.008881,0.027404,0.002263,-0.024194,0.002479,-0.038087,-0.024683,-0.011951,-0.013518,0.004508,0.020284,-0.007565,-0.024996,-0.011091,-0.006067,-0.027377,-0.047737,0.010585,0.012055,0.012302,0.044367,0.035094
17341,4431226.74,ZSCALER INC,0.02124,0.0269,0.008102,-0.019823,0.018038,-0.005638,0.033747,-0.002612,-0.003404,-0.014188,-0.031183,0.075653,0.030435,-0.011666,-0.009794,0.058078,0.019895,0.044183,0.063696,-0.005501,0.003404,-0.069126,-0.025285,0.034354,-0.004293,-0.049921,0.099833,-0.006298,-0.061407,-0.006286,-0.005623,0.004713,-0.055816,-0.012668,-0.048302,0.02617,0.033746,0.032395,0.029206,-0.015713,-0.008578,-0.019947,-0.020844,-0.072627,0.031866,-0.010468,-0.020365,-0.018629,-0.017056,-0.061293,0.030113,0.050651,0.015427,0.056972,-0.026951,-0.029808,-0.029908,0.017377,-0.021212,-0.042499,0.050852,-0.055944,0.012444,0.038631,0.022542
90550,4428886.84,DOLBY LABORATORIES INC,-0.004655,0.012627,-0.001078,0.010042,0.003212,-0.002134,-0.000764,0.007339,0.006831,0.020353,0.00266,0.012673,0.004365,-0.009852,0.004975,0.002766,0.016408,0.020429,0.0056,-0.026869,0.003004,-0.001284,0.002428,0.000997,-0.004555,0.00286,0.000713,0.007124,0.001415,0.005792,-0.00323,0.003382,-0.026822,-0.005772,-0.005951,0.011827,0.003319,-0.000431,-0.006475,0.003476,0.007072,0.002723,-0.009718,-0.004618,0.012759,-0.013457,-0.010158,0.006744,0.005534,-0.028965,-0.007457,0.026897,0.005122,0.030572,-0.001695,-0.014999,-0.011349,0.002616,-0.012899,-0.048157,0.018819,-0.009235,0.003667,0.016291,0.030861
12570,4423800.0,I T T INC,-0.014999,0.010211,0.091328,0.009262,0.000483,-0.01223,-0.012871,-0.004621,-0.008622,0.002676,-0.011843,0.010804,0.020708,0.007199,0.009259,-0.017383,-0.011302,-0.002651,0.010465,-0.012329,-0.002164,-0.012844,-0.001183,-0.00626,0.004937,-0.012367,-0.001132,0.001377,-0.002063,-0.001895,0.008801,0.00804,-0.011709,0.013908,0.007621,0.023361,0.004763,-0.000327,-0.002616,0.0,0.000492,0.003769,-0.015671,0.006136,0.007088,-0.006219,-0.017951,-0.012242,-0.041936,-0.055821,-0.010511,0.002276,-0.00757,0.018688,-0.012542,-0.025024,-0.016333,-0.007907,-0.021319,-0.059039,0.037646,0.017306,0.013937,0.007479,0.013242
76804,4421912.550000001,M G I C INVESTMENT CORP WIS,-0.011218,0.009724,0.000803,0.005613,0.00638,0.008716,-0.009427,-0.001586,-0.010326,0.007223,-0.013546,0.01454,-0.00637,0.001603,0.0048,0.007166,-0.004743,0.004766,0.001581,-0.014996,-0.000801,0.009623,0.010326,0.008648,0.019486,-0.002294,-0.005364,0.003082,0.00384,-0.011477,0.001548,0.010046,-0.014537,0.002329,0.006971,0.006923,0.000764,-0.00916,-0.003082,0.003091,0.003852,0.021489,-0.015026,-0.008391,0.013077,-0.01063,-0.025326,0.008661,0.007026,-0.031783,-0.032026,0.012407,0.000817,0.033469,0.026066,-0.034642,-0.007177,-0.011245,-0.017059,-0.058678,0.033363,-0.010196,0.011159,0.022071,0.01412
89244,4417925.699999999,WEIGHT WATCHERS INTL INC NEW,0.00592,0.015212,0.001641,0.006879,-0.148357,0.013243,-0.026895,-0.029833,0.00639,0.023677,-0.07081,-0.005563,-0.016361,0.036679,0.020708,0.003493,-0.007364,0.009037,0.016976,0.00368,0.02043,-0.033881,-0.005048,-0.020828,-0.049223,-0.051198,0.010429,0.040688,0.011212,0.035821,-0.008508,0.01564,-0.0432,-0.000142,-0.012963,0.02237,-0.015246,0.044868,-0.034024,0.019031,-0.019233,0.023021,0.009446,0.009357,-0.018269,-0.027357,-0.02056,0.001604,-0.046864,-0.037716,-0.000159,0.061102,-0.020491,0.039395,0.002938,-0.032518,0.005753,0.000151,-0.017008,-0.016996,0.02134,-0.002135,-0.039737,0.026898,0.024489
66325,4417602.54,S L M CORP,-0.004429,-0.003559,0.003571,-0.004448,0.003575,0.00089,0.021352,-0.010453,-0.019366,0.004488,0.001787,0.021409,0.017467,0.002575,0.000856,-0.000855,-0.012843,-0.003469,0.007833,0.002591,-0.000861,0.005172,0.005146,0.001706,0.008518,-0.006757,-0.004252,0.00427,0.002551,-0.011875,-0.013734,0.013925,-0.000858,-0.004296,0.018119,0.016949,-0.008333,-0.007563,-0.013548,-0.012876,-0.009565,-0.021071,-0.004484,-0.000901,0.010821,-0.016057,-0.014506,-0.00184,-0.010138,-0.00838,-0.016901,-0.018147,0.005837,0.025145,0.000943,-0.016023,0.01341,-0.000945,-0.024598,-0.049467,0.02551,-0.010945,0.001006,0.01608,0.002967
20512,4413672.96732,CACI INTERNATIONAL INC,0.001142,0.010547,-0.001128,0.025417,-0.008538,0.010833,-0.000275,-0.009621,-0.000277,0.006385,-0.004965,0.05018,-0.011616,0.009348,0.02461,0.000258,-0.008262,0.008071,0.004132,-0.002829,0.004901,-0.00154,0.002571,0.008974,0.009149,-0.011332,-0.000764,-0.007902,-0.000257,0.0,0.003855,0.002816,-0.009446,-0.000515,-0.029139,-0.016999,0.007025,0.011001,-0.024151,0.002176,0.0,-0.000543,-0.010318,0.00011,0.003237,-0.003445,0.01531,-0.006324,0.000272,-0.021751,-0.022457,0.006141,0.010908,0.026276,-0.001798,-0.01146,-0.004803,0.011982,-0.015787,-0.039488,0.011365,-0.008256,-0.006186,0.014775,0.022987
80688,4412770.96,HIGHWOODS PROPERTIES INC,0.011403,-0.001812,0.0119,0.001993,-0.001591,-0.005977,0.002606,-0.002949,-0.011131,0.00921,0.009734,0.004619,0.007397,-0.002381,-0.009548,-0.003013,-0.005842,0.002432,-0.005862,0.00854,-0.00625,0.003246,0.005865,-0.024729,0.007215,0.000819,-0.006749,0.004324,0.001435,-0.006551,-0.008861,-0.002079,0.012292,-0.010908,-0.012276,0.011586,-0.000208,-0.019788,-0.001063,-0.019358,0.006941,0.018096,-0.006771,0.000426,-0.009796,-0.007957,-0.001084,0.013889,0.00107,-0.010263,-0.038669,-0.004494,0.008578,0.015891,-0.00705,-0.003106,0.002671,-0.011543,-0.001347,-0.007196,0.014949,-0.028565,-0.007351,-0.000463,-0.012734
