permno,mkt_cap,asset_name,2015-02-02,2015-02-03,2015-02-04,2015-02-05,2015-02-06,2015-02-09,2015-02-10,2015-02-11,2015-02-12,2015-02-13,2015-02-17,2015-02-18,2015-02-19,2015-02-20,2015-02-23,2015-02-24,2015-02-25,2015-02-26,2015-02-27,2015-03-02,2015-03-03,2015-03-04,2015-03-05,2015-03-06,2015-03-09,2015-03-10,2015-03-11,2015-03-12,2015-03-13,2015-03-16,2015-03-17,2015-03-18,2015-03-19,2015-03-20,2015-03-23,2015-03-24,2015-03-25,2015-03-26,2015-03-27,2015-03-30,2015-03-31,2015-04-01,2015-04-02,2015-04-06,2015-04-07,2015-04-08,2015-04-09,2015-04-10,2015-04-13,2015-04-14,2015-04-15,2015-04-16,2015-04-17,2015-04-20,2015-04-21,2015-04-22,2015-04-23,2015-04-24,2015-04-27,2015-04-28,2015-04-29,2015-04-30
18403,2532504.3000000003,PENNEY J C CO INC,0.022008,0.017497,0.035714,-0.007663,0.003861,0.019231,0.012579,-0.021118,0.003807,0.017699,0.009938,0.01722,-0.013301,0.007353,0.030414,0.049587,0.011249,0.014461,-0.067982,-0.076471,0.003822,0.0,-0.020305,-0.009067,-0.04183,0.005457,-0.008141,0.024624,0.032043,0.009056,0.010256,-0.029188,0.015686,-0.009009,0.041559,0.002494,-0.007463,-0.041353,-0.002614,0.026212,0.074074,0.058264,0.025843,0.017525,-0.044134,0.022523,0.013216,0.002174,0.019523,-0.026596,-0.024044,-0.026876,0.002302,-0.006889,-0.008092,-0.002331,-0.009346,-0.008255,-0.010702,0.033654,-0.024419,-0.010727
14565,2530630.41,F S INVESTMENT CORP,0.013949,0.017989,-0.02079,0.014862,-0.003138,-0.003148,0.001053,0.005258,-0.01046,0.003171,0.004215,-0.005247,0.00422,0.007353,-0.005214,0.016772,0.009278,0.004086,0.017294,-0.017,0.013225,-0.01004,0.011156,-0.003009,-0.007042,0.003039,0.006061,0.0,0.004016,-0.002,0.008016,0.0,-0.005964,0.016,0.003223,0.006018,-0.001994,0.0,0.006993,0.000992,0.004955,-0.002959,0.01088,-0.009785,0.003953,0.005906,-0.002935,-0.000981,-0.002947,0.003941,0.004907,0.000977,0.0,-0.000976,-0.000977,0.005865,0.01069,0.002885,-0.002876,0.0,0.003846,0.002874
38295,2524995.48,H R G GROUP INC,0.003203,0.023943,0.002338,0.03577,-0.021772,-0.04835,-0.032258,-0.0025,-0.005848,-0.005042,0.03125,-0.004914,0.004938,0.002457,0.003268,-0.010586,0.013169,-0.004874,0.005714,0.011364,0.001605,-0.009615,0.008091,-0.012841,-0.019512,-0.035655,0.037833,0.014913,-0.017959,-0.005819,0.011706,-0.003306,0.015755,0.017143,-0.00321,-0.010467,-0.00895,-0.010673,0.00249,0.024007,0.008892,-0.024038,-0.014778,0.000833,0.029975,0.000808,-0.011309,-0.006536,0.029605,-0.003195,0.001603,-0.0048,-0.017685,-0.008183,0.000825,0.001649,0.000823,0.009868,-0.000814,0.010595,0.054839,-0.042049
91579,2520099.9099999997,K B R INC,0.068966,0.019242,-0.037757,0.002885,0.012658,0.007955,-0.001127,0.001129,0.013529,0.011124,-0.016502,-0.005033,0.005621,0.012856,-0.007174,0.002224,0.00721,-0.014868,-0.089435,-0.009822,-0.033478,0.012187,0.001901,-0.02024,0.004519,-0.036632,0.000667,0.008667,-0.024585,0.001362,-0.012925,0.008959,-0.02459,0.009104,0.013879,-0.005476,-0.010323,0.002086,-0.010409,0.011922,0.003465,-0.004834,0.014573,0.025308,-0.02535,0.013689,0.020257,0.009927,-0.015072,0.013307,0.026921,-0.014706,0.001947,0.010363,0.001282,0.012164,0.017078,-0.014304,-0.00694,0.008259,0.074984,0.024033
13046,2513274.33,UBIQUITI NETWORKS INC,0.060278,-0.008967,-0.011582,-0.039546,0.143347,-0.008336,-0.019839,-0.008576,0.0609,-0.061318,0.022933,-0.011889,0.034376,0.042207,-0.024554,0.005557,0.019831,0.005738,0.002853,0.03445,-0.031164,0.000315,0.008197,-0.018762,-0.041428,0.0,0.019614,-0.005869,-0.000656,0.029537,-0.011795,0.005806,-0.006414,0.000646,-0.011936,0.0,-0.029057,-0.022529,0.00344,0.028111,-0.014672,-0.054146,0.011091,0.031847,-0.010974,0.027393,-0.004725,0.020007,0.015625,-0.01293,0.035318,0.004805,-0.007172,0.004335,0.01039,-0.012814,0.007372,-0.004454,-0.044423,-0.001003,-0.027452,-0.016523
76838,2508839.3000000003,PROASSURANCE CORP,0.010593,0.020963,-0.00415,0.011406,-0.001952,-0.00565,-0.003715,0.007458,0.003701,-0.01128,0.003949,0.009178,0.002599,0.000648,-0.001511,0.001729,-0.000863,-0.025702,-0.00266,0.003334,0.004874,-0.007937,0.005778,-0.008396,0.005348,-0.004876,0.007572,0.002653,-0.00485,0.012849,0.00853,0.004337,-0.007558,0.013055,-0.004725,0.003021,-0.005415,-0.002831,-0.007644,0.009023,0.001309,-0.000218,0.001743,0.005437,-0.006057,0.003047,-0.001736,0.000217,0.001304,0.002604,-0.005411,-0.004135,-0.014423,0.008204,-0.012536,-0.000668,0.004457,0.007322,-0.00859,0.011553,-0.008346,-0.00443
77057,2506403.52,NATIONAL HEALTH INVESTORS INC,-0.014179,0.011126,-0.01664,0.012555,-0.030728,-0.006118,-0.001399,-0.005464,0.013946,-0.003334,-0.007945,0.011662,-0.014861,0.016636,0.007905,-0.013071,0.004601,-0.012212,0.0,0.009272,-0.006821,-0.013034,0.000568,-0.046267,0.011012,0.000147,-0.003679,0.012112,0.006422,0.011166,0.004159,0.013853,-0.00169,0.024552,0.002617,-0.007555,-0.012734,0.001542,-0.00126,0.005674,0.001551,0.00507,0.002802,0.011038,-0.023494,0.004246,-0.018884,0.002585,-0.004585,0.002591,-0.007896,-0.001881,-0.015222,0.009569,-0.000729,0.004815,0.001888,0.007247,-0.000863,0.002016,-0.022423,-0.018968
62156,2502989.23,BLACKSTONE MORTGAGE TRUST INC,0.004452,0.004432,-0.008486,0.008901,-0.00509,-0.000682,-0.013311,0.003113,0.01,-0.008194,-0.002065,-0.017247,-0.005616,0.002824,0.016895,-0.0045,-0.006259,0.004199,0.007317,0.006226,-0.016844,0.001399,-0.004539,-0.010172,-0.000354,-0.004963,-0.001425,0.009276,-0.002121,-0.002125,0.00284,0.00708,-0.006327,0.00566,0.0,-0.003166,-0.001059,-0.003532,0.005672,0.008618,0.009968,-0.005992,0.001418,0.005666,-0.004225,0.002122,-0.006704,0.072114,0.030815,-0.023144,0.003291,0.005904,0.006195,0.004861,0.006127,0.001282,-0.00096,0.001923,0.00064,0.00799,-0.012048,-0.0138
75905,2500438.2,G III APPAREL GROUP INC,0.003189,0.035689,-0.011783,0.016934,-0.003449,-0.034507,0.03277,0.019137,0.001265,0.006316,0.000676,0.001255,0.01012,0.00687,-0.005686,0.011722,0.004239,-0.006285,-0.006702,0.010643,-0.007898,-0.007772,0.004871,0.005133,-0.020522,-0.016414,0.016688,0.01989,0.006816,0.004137,0.005993,0.015266,0.018154,0.007564,0.008401,0.000798,-0.01904,-0.008576,0.017847,0.006173,0.0016,0.004794,0.007244,-0.003859,0.012327,0.012264,0.010827,-0.001275,0.006128,-0.006175,0.001788,0.007987,-0.02158,0.004222,0.007807,-0.00979,0.002665,0.016291,-0.006665,-0.018346,-0.014276,-0.024138
14637,2500318.77,TIME INC NEW,0.014377,0.007874,-0.012109,0.008699,-0.01176,-0.00833,0.0032,-0.005183,-0.018437,0.014292,-0.001208,-0.018138,0.003695,0.006953,-0.014216,-0.007829,0.005814,0.000416,-0.014143,-0.018565,-0.022356,-0.003958,-0.031347,0.000456,0.017312,-0.013883,-0.017257,0.04159,-0.015084,0.011261,-0.002227,0.013393,-0.002203,0.006181,0.009215,-0.005652,-0.020988,-0.00268,-0.001344,0.011659,-0.005319,-0.001783,0.009375,-0.004865,-0.001333,0.010236,0.004846,0.010083,0.001302,0.009103,0.012457,0.002546,-0.03978,0.004848,-0.010088,0.003101,0.011926,-0.015277,-0.007092,0.026786,-0.002609,-0.004795
93420,2497911.7800000003,OASIS PETROLEUM INC,0.136161,0.155206,-0.024376,0.069146,0.013587,-0.036997,-0.100223,-0.014233,0.059008,-0.001778,0.020784,-0.021524,0.010107,-0.020012,-0.024625,-0.048645,0.018123,-0.07438,-0.015797,-0.054431,0.021402,0.035405,-0.056525,0.013314,0.026277,-0.024182,0.029883,0.000708,-0.014852,-0.041637,-0.022472,0.070498,-0.000716,-0.011461,-0.081884,0.04262,0.006813,0.06391,-0.00636,0.007824,0.003529,0.033052,0.017018,0.114458,0.004805,-0.010161,0.03442,-0.012843,0.002957,0.06191,0.039423,-0.020299,-0.052345,0.041427,-0.070166,-0.02139,-0.000607,-0.012151,-0.010455,0.004972,0.079159,0.02808
41452,2496534.56,HELEN OF TROY LTD,0.011832,0.001051,0.02205,-0.003981,0.00851,-0.018665,0.006644,0.003883,0.009153,-0.004343,0.007313,-0.001274,0.0,-0.010841,0.003739,0.005523,-0.013286,0.001683,-0.009694,0.019447,-0.011906,-0.006737,0.001826,-0.012891,0.009234,-0.009411,-0.000264,0.015574,-0.001949,0.003125,-0.00026,0.029083,0.014635,0.006715,-0.008276,0.014448,-0.016575,-0.000499,0.003248,0.020916,-0.00622,-0.009204,0.017959,0.002433,-0.017721,0.013098,-0.017929,0.006582,-0.002098,-0.000371,0.015832,-0.020699,-0.013801,0.006808,-0.005134,-0.002391,-0.010093,0.008922,-0.006443,0.015257,0.098936,-0.001595
84519,2495976.6,CIENA CORP,0.0054,0.017723,-0.012137,0.03312,0.009824,0.001536,0.006646,0.002539,0.005066,0.012097,0.005478,0.005448,-0.004926,0.005445,-0.013786,0.017973,0.019618,0.005772,0.000478,0.002868,-0.010963,-0.007229,0.001942,0.019864,0.009976,-0.020696,0.005283,-0.004778,-0.009121,0.036822,-0.010748,0.006141,-0.038967,0.007816,-0.021328,0.01684,-0.015587,-0.011381,-0.040541,0.011998,-0.004639,-0.007768,-0.008873,0.015271,0.005187,0.011868,0.018868,-0.006006,0.003021,0.073293,-0.000468,0.011231,-0.006941,0.018173,-0.006865,0.012442,-0.012745,0.02213,-0.013532,0.021948,-0.000447,-0.046553
12583,2495616.64,PACIRA PHARMACEUTICALS INC,0.01714,-0.017035,-0.006149,0.047624,-0.014586,-0.001544,0.025375,0.030158,-0.011107,-0.007923,0.026505,-0.009661,-0.00177,0.014746,0.006051,-0.024822,0.036139,-0.027501,-0.010518,-0.195783,0.017768,0.015435,0.031555,-0.017988,-0.013867,-0.030014,-0.003354,0.03528,-0.025899,0.044887,-0.009169,0.020275,-0.004178,-0.000819,-0.027038,-0.014737,-0.039316,0.013234,0.016354,-0.02041,-0.020505,-0.034778,0.012243,-0.009561,0.010002,0.03328,-0.024407,0.001485,0.018935,0.001455,0.032752,-0.096547,0.014137,-0.005316,-0.002138,-0.00488,0.007894,0.009493,-0.023745,-0.011319,0.000122,-0.166098
15060,2493333.7,CNOVA N V,-0.007273,0.005494,0.025501,0.055062,0.035354,-0.00813,-0.070492,0.031746,0.020513,-0.011725,0.059322,0.0096,-0.015848,0.003221,0.05939,-0.019697,0.015456,-0.001522,0.010671,-0.048266,-0.009509,-0.056,-0.023729,-0.006945,-0.003497,-0.005263,-0.022928,-0.005415,0.018149,-0.001783,-0.0125,0.030741,0.024562,0.138699,-0.051128,-0.041204,0.003306,0.014827,0.012987,0.035257,-0.026316,-0.011129,0.012862,-0.003175,-0.007962,0.00321,-0.008,0.017742,0.006339,0.033071,-0.004573,-0.009188,0.010819,-0.004587,0.006144,-0.007634,-0.047692,-0.035541,0.026801,-0.019576,-0.001664,-0.058333
80034,2481711.02,MADDEN STEVEN LTD,0.004659,0.01971,0.005401,0.01244,-0.013683,-0.010193,0.006007,0.000569,0.006252,0.006778,-0.017111,0.010845,-0.028797,-0.007267,-0.010249,0.071006,-0.006077,0.021957,-0.007071,-0.010408,-0.005536,-0.008071,-0.000561,-0.014037,0.008542,0.007623,0.030541,0.01006,-0.013728,0.000273,0.022374,0.007739,0.000795,0.009262,0.000524,-0.005503,-0.009223,-0.002128,0.007729,0.010844,-0.005756,-0.013421,0.018938,0.001047,0.00523,0.01847,0.00613,-0.003808,-0.004332,-0.014077,-0.010125,0.001836,-0.021466,-0.009898,0.007025,0.010732,0.018052,0.08266,-0.026734,-0.014353,-0.013809,-0.006619
84668,2474827.33498,TERRA NITROGEN CO L P,0.03329,-0.006443,-0.035869,0.022671,-0.009907,0.0228,0.016037,0.0161,-0.00132,-0.002379,0.035936,0.063162,0.078611,0.0172,0.025067,0.009628,-0.046345,-0.025998,0.000479,0.026132,-0.021933,0.003135,-0.000544,-0.019172,0.002842,0.016934,0.015497,-0.007496,0.010183,-0.007343,-0.013181,-0.006447,-0.033499,0.023774,0.014488,0.012641,-0.012551,0.007927,0.000881,-0.005622,-0.007425,0.028069,-0.018024,-0.003263,0.009071,-0.016086,0.013258,0.0,0.002644,-0.015146,0.005287,-0.009083,-6.9e-05,-0.015991,-0.017022,-0.021735,-0.038972,0.02327,-0.009778,0.018552,-0.000661,-0.016977
27430,2467224.3400000003,COOPER TIRE & RUBBER CO,0.005749,0.000571,0.014282,0.00704,0.005873,0.010842,0.006601,0.004098,0.007347,-0.007834,-0.003812,0.004373,0.002993,0.02306,-0.050119,0.039643,0.012889,0.038441,-0.028338,0.014845,0.000779,-0.007523,-0.020387,-0.011473,0.039946,-0.01661,0.001847,0.028188,-0.001281,-0.001539,0.004111,0.009724,0.006589,0.012085,0.01393,0.012512,-0.007512,0.004883,0.00243,0.019874,0.018061,0.006536,0.000928,0.01228,-0.009842,0.008091,-0.032561,-0.000474,0.003794,-0.009213,-0.004769,0.00024,0.000958,0.02034,0.00258,-0.001871,-0.008905,0.002128,-0.004247,0.009242,0.013618,-0.015752
10517,2466360.0,AARONS INC,0.008528,-0.018165,0.004785,-0.008889,0.03139,-0.014596,-0.019225,-0.004499,0.014848,-0.002863,-0.014354,-0.001942,-0.001297,-0.002273,-0.012691,-0.01648,-0.004692,-0.00101,0.004719,-0.002684,-0.020854,-0.020955,-0.01579,0.00082,-0.006061,0.005739,0.008559,0.009547,0.001051,-0.003149,-0.011232,0.00284,-0.00177,0.001064,-0.007085,0.036033,-0.033058,-0.013889,0.001445,0.014064,0.006757,-0.027905,0.012355,0.014358,-0.006369,0.014957,0.010526,-0.001389,0.005563,0.001729,0.007249,-0.022618,-0.009818,0.008144,0.002459,0.024177,0.00479,0.116786,0.02561,0.031807,-0.008931,-0.011628
77239,2459521.61,CORPORATE OFFICE PROPERTIES TR,-0.011,0.019548,-0.001322,0.011586,-0.016034,-0.010309,-0.013777,-0.010562,0.014119,0.002037,0.000678,0.009143,-0.001342,0.009409,0.015313,-0.022295,0.000335,-0.003352,-0.0111,0.013605,-0.007383,-0.013861,0.003771,-0.022541,-0.001048,0.004547,0.006616,0.011069,0.002395,0.001365,-0.003067,0.012308,0.009794,0.028428,-0.008455,-0.018039,-0.019706,-0.012947,0.001899,0.020522,0.001363,-0.001361,0.006476,0.011175,-0.01507,0.00272,-0.019329,0.0,-0.001729,0.002078,-0.009333,0.001396,-0.010105,-0.001056,-0.001409,-0.001764,-0.000707,-0.004952,0.001067,-0.015625,-0.031025,-0.017498
88897,2459165.66,OIL STATES INTERNATIONAL INC,0.04188,0.063099,-0.05078,0.03057,-0.024944,-0.002305,-0.000924,-0.012254,-0.037219,0.017019,0.034903,-0.0231,0.018917,-0.041541,-0.008717,0.016366,0.012016,0.004037,0.028382,0.015179,-0.008156,-0.006167,-0.006205,-0.020814,-0.008975,0.000953,0.007857,-0.03142,-0.003659,-0.015422,-0.019145,0.008365,-0.013575,0.012742,-0.010317,-0.013476,0.016495,0.012678,-0.012018,0.003295,0.004547,0.0,-0.002515,0.033527,0.01439,0.014667,0.022275,-0.000927,-0.006728,0.010044,0.026596,-0.002253,-0.026191,-0.003246,-0.026983,0.016017,0.031765,-0.013911,0.004857,0.0,0.023936,0.069679
14521,2458439.02,TRINET GROUP INC,-0.000301,0.018094,0.027844,0.014697,-0.013633,-0.005759,0.013611,0.004,0.01679,0.021271,0.00137,-0.009305,0.00663,0.003293,0.000273,-0.010118,0.003867,0.008806,-0.008729,0.012108,0.029908,-0.104277,-0.012379,-0.013429,0.007259,-0.012312,0.010946,0.058647,-0.025568,0.0207,0.008283,0.013031,0.005873,0.007784,-0.024,0.012719,-0.032933,-0.005483,0.022925,-0.006241,0.005709,-0.002838,0.019357,-0.000279,-0.001397,0.030769,-0.008684,0.020257,0.0,-0.00161,-0.007525,-0.03791,-0.000563,0.033512,-0.019346,-0.015004,-0.003103,-0.003962,-0.001136,0.007679,-0.011008,-0.000571
67467,2457681.24,BIG LOTS INC,0.003921,0.024083,0.005932,-0.000632,0.00274,-0.013031,0.014693,0.002728,0.006279,-0.022047,0.022118,0.009155,-0.005979,0.001245,-0.0029,0.00935,-0.010087,-0.007486,-0.000419,0.024523,-0.024345,-0.005871,0.008648,0.014638,0.050289,-0.035911,0.01669,0.00981,-0.007534,0.002197,-0.006378,0.012237,-0.004575,0.001998,0.005385,-0.011109,-0.015446,-0.007131,0.005336,0.001021,-0.020596,0.007495,0.012606,0.007755,-0.017821,-0.001031,-0.020227,0.00969,-0.018777,-0.007442,-0.002785,0.003222,-0.01606,0.016757,0.006849,0.002338,0.012301,-0.003352,-0.019971,0.001716,-0.029336,0.005294
13188,2456980.42,POST HOLDINGS INC,-0.005714,-0.00745,0.021017,-0.005671,0.007393,0.036905,-0.002831,-0.009329,0.000409,-0.005116,0.004319,0.005734,0.012828,-0.006434,0.000607,0.002629,0.000202,-0.002218,0.0,0.026071,-0.002561,-0.013823,0.003404,-0.023748,0.01063,-0.023463,0.006007,-0.001441,-0.013402,-0.018182,0.017241,0.001255,-0.014838,0.029699,-0.000618,-0.002061,-0.004751,-0.016812,0.005911,0.007345,-0.024167,0.002348,0.015974,0.019497,-0.003907,-0.003097,-0.012425,0.00021,-0.001677,0.01323,0.006218,-0.005149,-0.012008,-0.001048,0.005035,0.008349,-0.002691,-0.012038,0.001681,0.01573,-0.01528,-0.015727
48523,2452828.62,LANCASTER COLONY CORP,0.008006,0.007832,-0.007662,0.010038,-0.003276,-0.011943,0.012863,-0.006459,-0.006061,-0.007982,0.003576,0.009243,-0.005627,0.007102,-0.000771,0.004852,-0.005048,0.004081,0.003954,-0.004158,-0.004285,0.002096,0.001982,-0.013585,0.008846,-0.021643,-0.000908,0.028387,-0.017003,0.010221,0.014454,0.014796,-0.002592,0.016567,0.001917,-0.003615,-0.016432,0.006617,0.011639,0.020347,-0.006369,0.008301,0.003543,0.007061,-0.014642,0.004604,-0.009271,0.00736,-0.002609,-0.00293,-0.003464,0.00495,-0.012576,0.01592,-0.002925,-0.005868,0.001686,-0.002315,-0.011812,0.013127,-0.018961,-0.03726
84621,2452411.71,LOGITECH INTERNATIONAL SA,-0.000684,-0.011644,0.016632,-0.00409,0.004791,0.012262,0.008748,-0.005337,-0.002012,-0.001344,-0.004711,0.000676,-0.002027,0.004739,-0.009434,0.006803,0.0,0.014865,-0.015979,-0.007442,-0.00409,-0.016427,-0.006959,-0.046952,0.003676,-0.017582,-0.042506,-0.025701,0.017586,-0.016496,-0.001597,0.0192,-0.013344,0.025458,0.018619,0.034273,-0.010309,-0.016369,0.01059,0.001497,-0.01719,-0.001521,0.021325,0.005966,0.0,0.01705,0.010933,0.005768,0.004301,0.01142,0.007763,0.007003,-0.013908,0.008463,0.014685,-0.007581,0.075,-0.030362,-0.009327,-0.011432,0.017687,-0.003342
12628,2450788.0,ISHARES TRUST,0.013889,0.014286,0.00791,-0.001273,-0.021917,-0.004899,0.006302,-0.000978,0.014887,0.005983,0.004797,-0.003437,-0.00115,0.006906,-0.007621,0.011903,-0.003225,0.010278,-0.000377,0.004523,-0.02439,-0.01,-0.005439,-0.010742,0.008884,-0.021526,0.0056,0.009547,0.003546,0.017472,0.005981,0.014768,-0.002268,0.00341,-0.001322,-0.00397,-0.011767,0.000192,0.014593,0.036904,-0.005293,0.01633,0.012277,0.011414,0.000705,0.060969,0.043681,-0.009389,0.008353,-0.008921,0.004179,0.015527,-0.034994,0.005554,0.021605,0.018763,-0.008428,0.000157,0.013535,0.000466,-0.013037,-0.01431
73809,2450340.48,SUSQUEHANNA BANCSHARES INC PA,0.019033,0.011673,-0.001923,0.013487,0.01673,-0.008975,0.004528,-0.003757,0.015837,0.000742,0.003709,-0.013304,0.0,0.011236,-0.004444,0.005208,0.002221,0.003693,-0.013245,0.008949,-0.002956,-0.007413,0.003734,0.007441,0.003693,-0.019132,0.008252,0.022694,-0.004729,0.006579,0.006536,0.002886,-0.005755,0.006512,-0.004313,-0.006859,-0.01345,0.005158,-0.005132,0.010317,0.0,-0.005106,0.007331,0.002183,-0.000726,-0.00218,0.001457,-0.000727,0.007278,-0.007948,0.005827,-0.005793,-0.013838,0.008863,-0.002928,0.002203,-0.017582,-0.000746,-0.004478,0.011994,0.003729,-0.001486
90458,2450313.6,NORTHWESTERN CORP,-0.000692,0.006237,-0.017562,0.016474,-0.042759,-0.018192,0.019996,-0.017266,-0.003294,-0.015608,-0.010632,0.026584,-0.001653,-0.001472,0.007738,0.000731,-0.014067,0.001112,0.002961,-0.013471,0.01272,-0.011821,0.002056,-0.035441,0.006769,-0.005763,-0.005989,0.026094,-0.006883,0.004043,0.003643,0.02522,-0.003541,0.020572,0.002566,-0.007128,-0.015464,-0.011593,0.001135,0.010771,0.005609,0.001487,0.000371,0.005567,-0.011257,-0.006346,-0.007138,0.006432,-0.006391,0.004729,-0.003389,-0.004723,-0.006074,0.017571,-0.007507,-0.002837,-0.00019,0.007587,-0.001129,0.008669,-0.008969,-0.017911
77902,2444489.19,CHEESECAKE FACTORY INC,-0.00857,0.006723,0.010876,-0.001321,0.014931,-0.014525,0.022865,-0.020137,-0.071267,-0.021112,0.000415,0.015755,0.008367,-0.003845,0.007619,0.000607,-0.005661,-0.010777,-0.023227,0.024832,0.000205,-0.012934,-0.001456,-0.01708,0.009536,-0.001679,-0.005046,0.030431,-0.007588,0.005786,0.010273,-0.010982,0.003907,0.00594,0.007941,-0.003636,-0.01541,-0.005148,0.009936,0.013937,-0.00283,-0.004865,-0.005908,-0.008197,-0.006198,0.025988,-0.009929,0.005321,-0.006718,-0.003689,-0.004937,0.006822,-0.001027,0.003083,0.008402,0.01707,0.047353,0.010683,-0.008494,0.007234,-0.028161,-0.025088
30737,2441871.0,ASCENA RETAIL GROUP INC,-0.00346,0.03559,-0.010897,0.027966,0.010717,0.028548,-0.017446,0.020178,-0.008703,0.046289,-0.024027,-0.014459,0.022205,0.020946,-0.008359,-0.002299,-0.004608,0.005401,0.028396,0.001493,-0.014158,0.011338,-0.010463,0.018882,-0.005189,0.020119,0.009496,-0.000724,-0.004345,0.002182,-0.002177,-0.010909,0.026471,0.00788,0.006397,-0.002119,-0.013447,-0.021521,0.030792,0.025605,0.006241,-0.01654,-0.000701,-0.001403,0.004214,0.006294,0.005559,0.002764,0.006203,-0.015069,0.02573,0.005424,-0.014835,0.011636,0.021651,-0.004636,0.014637,0.006885,-0.010746,0.007242,-0.022876,0.002676
79299,2441482.71,PAPA JOHNS INTL INC,-0.015443,0.011364,0.009495,-0.00533,-0.006318,-0.01224,0.018668,-0.008057,0.006848,-0.017558,0.005152,0.008009,0.02034,0.009656,0.009255,-0.002445,-0.015474,-0.005291,-0.032541,0.029431,-0.027961,0.005656,-0.004821,-0.033425,0.021717,-0.009156,-0.008086,0.027782,-0.015053,0.015448,0.013109,-0.002875,0.020026,0.009895,-0.007621,0.009716,-0.036784,-0.015147,0.018161,0.005464,-0.012146,-0.019091,0.001484,-0.004447,0.011249,0.009815,-0.023813,0.013276,-0.004422,0.018424,-0.003231,0.011668,-0.020022,-0.003106,0.015248,-0.009205,0.051508,0.010851,-0.02791,0.010254,-0.016084,-0.026028
75104,2441354.58,C B S CORP NEW,-0.001069,0.027493,0.002587,-0.010218,0.019248,-0.002575,0.007057,-0.00188,0.011301,0.0298,-0.001973,0.012026,-0.007977,-0.001789,0.002449,-0.002132,0.005259,-0.010953,-0.001157,0.045011,0.01441,-0.008742,-0.015748,-0.03152,0.021642,-0.01313,-0.005256,0.03897,-0.010648,0.012578,0.003601,0.008694,-0.002194,0.005183,0.000156,-0.004062,-0.020235,-0.007365,0.004839,0.013804,-0.024224,-0.007464,0.02583,0.009562,-0.002368,0.002215,-0.00821,-0.001751,0.006538,0.000317,0.008077,0.002828,-0.01457,0.009221,0.005986,-0.001409,0.005018,0.010298,-0.008494,0.001558,0.012908,-0.009059
12503,2441320.56,NAVISTAR INTERNATIONAL CORP,0.003399,0.006436,0.003029,-0.05604,0.017775,-0.002096,-0.026251,-0.005392,0.009758,0.020759,0.0,-0.004909,0.027484,0.004801,0.001707,0.010221,0.017201,-0.006631,-0.028371,-0.00584,0.007947,-0.015084,0.054647,-0.014521,-0.002679,0.001343,0.001006,0.024456,0.00981,-0.010687,-0.000327,-0.039293,-0.036128,-0.003536,0.009226,0.001758,0.000351,0.01193,0.00208,0.009343,0.011313,-0.02339,-0.006942,-0.001748,0.013656,-0.002073,-0.021115,-0.019802,0.000722,0.007931,0.055436,-0.004744,-0.014641,0.002073,0.016552,0.013908,-0.004684,0.013782,-0.007294,-0.001336,0.008361,-0.006302
13730,2440282.6799999997,P B F ENERGY INC,0.005338,0.009912,-0.015072,0.01815,-0.004893,0.007025,0.01151,-0.02,0.052428,0.009027,-0.006627,0.00934,0.027759,0.003571,0.025558,-0.009148,0.007641,0.009163,-0.024108,-0.032082,0.017236,-0.010101,0.010204,-0.035842,-0.012166,-0.003421,0.018881,-0.002022,0.013167,0.026658,0.003246,0.020705,0.005388,0.011665,0.004051,0.001552,0.033778,-0.01229,-0.010015,0.048743,-0.008477,0.001769,-0.055915,-0.00187,-0.067458,-0.000335,-0.022111,0.005481,-0.032027,0.004928,-0.009807,0.004598,-0.009507,0.006043,0.031802,0.013699,-0.026014,0.028443,0.000337,-0.014161,-0.009576,-0.020028
14408,2438202.36,R S P PERMIAN INC,0.029478,-0.00145,-0.044283,0.026966,0.01997,-0.02103,-0.018148,-0.000377,0.026038,0.047444,0.023876,-0.040124,0.024294,-0.019533,-0.006759,0.010387,0.010635,-0.019642,-0.028265,0.008468,-0.012778,0.009615,0.011355,0.024629,0.014493,-0.013937,0.017668,0.008681,-0.014458,-0.03912,-0.015994,-0.049132,-0.011267,0.01336,-0.018612,0.003556,0.030315,0.000382,-0.014515,0.00814,-0.031526,0.015482,0.038311,0.037651,0.018505,-0.035625,0.024381,0.007934,-0.009302,0.011918,0.03783,-0.017538,-0.00315,0.01545,-0.023513,-0.001416,0.017376,-0.008714,-0.020394,0.018665,0.016561,0.005893
92095,2436931.2,INFINERA CORP,0.01861,0.000609,-0.003652,0.041539,-0.02346,0.014414,0.024867,0.023686,-0.003386,-0.005663,-0.018223,-0.00464,0.012821,0.015535,-0.008499,-0.006857,-0.002877,0.001731,-0.017857,0.022288,-0.018933,-0.001754,0.014646,-0.000577,0.049394,-0.012387,0.021739,0.019094,-0.010171,0.02596,0.010543,0.002087,-0.006247,0.001572,-0.008891,-0.024275,-0.037318,0.051685,0.046474,-0.009188,0.013395,-0.017285,-0.022245,0.004233,0.011591,0.011979,0.032681,-0.006728,-0.006523,0.028788,-0.016691,0.017474,-0.04318,0.023077,0.013534,-0.021266,-0.022739,0.041882,-0.007444,0.00525,-0.015668,-0.050025
