permno,mkt_cap,asset_name,2016-12-01,2016-12-02,2016-12-05,2016-12-06,2016-12-07,2016-12-08,2016-12-09,2016-12-12,2016-12-13,2016-12-14,2016-12-15,2016-12-16,2016-12-19,2016-12-20,2016-12-21,2016-12-22,2016-12-23,2016-12-27,2016-12-28,2016-12-29,2016-12-30,2017-01-03,2017-01-04,2017-01-05,2017-01-06,2017-01-09,2017-01-10,2017-01-11,2017-01-12,2017-01-13,2017-01-17,2017-01-18,2017-01-19,2017-01-20,2017-01-23,2017-01-24,2017-01-25,2017-01-26,2017-01-27,2017-01-30,2017-01-31,2017-02-01,2017-02-02,2017-02-03,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-27,2017-02-28
14440,810259.38,RETROPHIN INC,-0.045432,0.022006,0.028543,0.029211,-0.029801,0.011702,0.006747,-0.011967,-0.020833,-0.007422,0.016451,-0.01128,-0.032738,-0.017949,-0.02141,-0.002668,0.035848,-0.009814,-0.004695,0.006289,-0.014063,-0.025357,0.034146,0.013627,-0.001034,0.017081,-0.001527,-0.034659,0.014256,0.016658,-0.039939,0.042133,-0.011771,0.010357,0.002563,-0.027096,0.008408,-0.014591,0.010048,-0.026702,0.055406,-0.005097,0.029713,0.020398,-0.021453,0.011958,0.006401,0.036693,-0.008967,-0.018571,-0.004852,0.020478,-0.0172,0.004861,-0.012579,0.010779,0.00921,-0.022094,0.037819,0.006626
85346,809641.8,NORDIC AMERICAN TANKERS LTD,0.013986,-0.009195,0.00464,0.016166,0.0375,0.060241,-0.018595,-0.037895,0.008753,-0.027115,0.011148,-0.00882,-0.020022,-0.027242,0.001167,-0.015152,0.015385,-0.004662,-0.014052,0.004751,-0.007092,0.019048,0.018692,-0.001147,-0.003444,-0.02189,0.001178,0.025882,-0.006881,0.008083,0.009164,0.044268,-0.013044,0.030837,-0.084402,0.015169,-0.001149,0.010357,0.0,-0.006834,-0.009174,-0.017361,-0.021201,0.004813,0.039521,-0.010369,0.03376,-0.036866,0.010766,0.001183,0.0,-0.004728,-0.015439,0.006031,-0.005995,-0.003619,-0.002421,-0.032767,0.013802,-0.017327
83976,809393.0,ABERCROMBIE & FITCH CO,-0.007655,-0.004208,0.048592,0.025521,0.032089,0.030457,-0.027709,-0.067131,-0.019688,-0.040859,-0.034657,-0.004488,-0.018783,0.00536,-0.022087,-0.063084,-0.007481,0.005025,0.000833,0.001665,-0.002494,0.009167,0.058629,-0.050702,-0.029581,0.003387,0.011814,0.005838,-0.019901,0.005076,0.01431,0.00249,-0.027318,0.012766,-0.020168,0.011149,0.020356,-0.0266,-0.029889,-0.007922,0.030169,-0.021533,0.009683,0.01918,-0.012831,-0.021664,0.046944,0.035533,0.025327,-0.015936,0.015385,-0.005582,-0.032077,0.010771,0.016393,-0.028226,-0.039004,0.034542,0.025042,-0.026059
91822,808739.05,NATIONAL CINEMEDIA INC,-0.011082,-0.004614,0.01457,0.005222,-0.005195,0.011097,0.015494,-0.005722,0.007033,-0.006984,-0.028133,0.003947,0.004587,-0.054142,0.013793,-0.001361,-0.004087,0.0,-0.004788,0.006186,0.006147,0.003394,-0.00203,-0.006102,0.00955,-0.003378,0.004746,0.008772,-0.004013,0.007387,-0.014667,0.010825,-0.009371,0.008784,-0.004689,0.012113,-0.004654,-0.018704,-0.015657,0.002075,0.011732,-0.047749,-0.000716,0.010036,-0.009226,-0.014327,-0.027616,-0.009716,0.003774,-0.022556,-0.02,0.031397,-0.023592,-0.011691,-0.003943,0.011877,-0.027387,-0.028158,0.042219,0.019063
87356,807730.0,WORLD WRESTLING ENTMT INC,-0.017572,-0.014092,0.040132,0.001586,0.02533,0.026763,0.01604,-0.016774,-0.041646,-0.022129,-0.001078,0.0,0.021036,0.0,-0.00317,-0.013779,-0.000537,0.000538,-0.01021,0.007058,-0.008086,-0.008696,0.037281,-0.015328,-0.009125,0.016251,0.011727,0.000527,0.007899,0.017764,-0.009754,0.015552,-0.009188,0.00103,-0.007205,0.012442,0.008193,-0.003047,-0.006622,0.00359,0.000511,0.001532,-0.007649,0.012333,-0.002031,-0.004578,-0.014819,0.087137,0.048187,0.031407,-0.007061,0.005333,-0.022546,0.001357,0.00542,-0.027853,-0.012939,0.004213,0.000466,-0.022367
93354,807547.3200000001,MITEL NETWORKS CORP,-0.036061,0.021583,0.002817,0.023876,0.001372,0.010959,-0.017615,-0.023448,-0.008475,0.004274,0.022695,0.027739,-0.052632,-0.042735,-0.017857,-0.016667,0.030817,0.014948,-0.002946,0.007386,-0.002933,0.016176,0.036179,-0.005587,-0.008427,-0.001416,0.014184,0.006993,0.002778,-0.001385,0.0,-0.01387,-0.002813,0.014104,0.006954,0.008287,-0.020548,-0.013986,-0.005674,-0.018545,0.008721,0.014409,0.004261,0.0,-0.005658,-0.01138,0.008633,0.009986,0.00565,-0.009831,0.004255,0.0,-0.00565,0.014205,0.014006,0.0,-0.044199,-0.013006,-0.011713,-0.019259
16401,806250.0,MAMMOTH ENERGY SERVICES INC,0.015596,0.004914,0.048288,0.005831,-0.01971,-0.011827,0.028127,-0.045402,-0.019512,-0.073383,-0.020134,0.015068,0.012146,0.03,0.000647,0.0,0.018111,-0.01906,-0.005181,-0.022786,0.012658,0.011842,0.03381,0.038994,0.023002,-0.002367,0.015421,0.004673,0.001744,0.004643,0.017331,0.035207,-0.010422,0.036585,-0.042246,-0.007258,0.006749,0.015084,-0.003302,-0.016566,0.010668,0.011111,0.009341,0.02613,-0.023873,-0.013044,-0.003855,-0.001658,0.025471,0.00162,0.09434,-0.023645,0.002018,0.013092,0.052684,0.009443,0.007016,0.009754,0.00782,-0.018713
83815,805089.0,DIME COMMUNITY BANCSHARES INC,0.005348,-0.00266,0.04,-0.053846,0.01897,0.026596,0.020726,0.010152,-0.012563,-0.002544,0.007653,-0.010127,0.023018,0.0125,-0.007407,-0.002488,-0.009975,0.017632,-0.002475,0.002481,-0.004951,0.019901,0.0,-0.007317,0.002457,-0.022059,0.012531,0.00495,-0.014778,0.0075,-0.01737,0.015152,-0.002488,0.017456,-0.009804,0.019802,0.0,0.004854,0.060387,-0.031891,0.007059,-0.004673,-0.021596,0.019324,-0.028436,0.004878,0.0,0.012136,0.007194,0.02619,0.00464,0.004619,0.0,-0.002299,0.006912,-0.002288,0.011468,-0.013605,-0.002299,-0.009217
14132,803895.36,CONTROLADORA VUELA COMP DE AVIA,-0.026621,-0.034362,0.037763,0.044787,-0.003349,0.010081,0.001331,0.001329,-0.005309,-0.022682,0.03959,-0.015102,-0.01,0.010774,-0.006662,-0.00939,-0.003385,-0.014266,0.006892,0.028063,0.001332,-0.007979,0.005362,0.0,-0.024667,-0.029392,-0.014789,-0.010722,-0.006503,0.006545,-0.018786,-0.025773,-0.028723,0.019455,0.005343,0.023538,0.008902,-0.001471,-0.007364,-0.007418,0.0142,0.008843,0.037254,0.021831,-0.004824,-0.002078,0.011103,0.002059,0.018493,-0.014795,-0.012287,0.01935,-0.017627,-0.058661,-0.060117,-0.052262,-0.053498,0.02,0.011083,0.021922
14602,803433.6000000001,OPUS BANK,0.019763,0.013566,0.038241,0.007367,0.005484,0.036364,0.021053,0.005155,0.011966,-0.02027,0.015517,-0.022071,0.003472,0.022491,0.010152,-0.00335,-0.003361,0.006745,-0.00335,-0.006723,0.016921,-0.009983,0.0,-0.008403,0.0,-0.01017,0.008562,-0.005093,-0.032423,0.010582,-0.045375,-0.003656,0.022018,-0.008977,-0.04529,0.011385,0.02439,-0.003663,0.001838,-0.251376,-0.002451,0.014742,-0.007264,0.026829,0.0,0.004751,-0.007092,0.0,0.002381,0.03563,0.004587,0.006849,-0.006803,0.0,-0.004566,-0.002294,-0.004598,-0.020785,0.025943,-0.006897
15396,803302.5,BABCOCK & WILCOX ENTERPRISES INC,-0.037641,0.012386,0.02962,0.046904,0.029271,0.008125,-0.006909,0.001159,-0.014476,-0.022327,0.007212,0.00179,0.006551,0.036095,-0.021702,0.002919,0.003492,0.008701,-0.046003,0.003014,-0.003005,0.014467,-0.001188,-0.027365,-0.005505,-0.02952,0.012674,0.002503,0.029338,0.040024,-0.020991,-0.005956,-0.003595,0.003007,-0.007794,0.025982,0.022379,-0.004032,-0.000578,-0.034144,-0.002996,-0.002404,-0.009036,0.019453,-0.004174,-0.008383,-0.012681,0.000612,0.003667,0.009744,0.014475,0.005351,0.005322,0.001177,-0.001175,-0.01,0.006536,-0.016529,0.039016,-0.046794
83642,801894.8,CONNECTONE BANCORP INC NEW,0.002128,-0.008493,0.038544,0.03299,0.005988,0.015873,0.003906,0.005837,0.0,-0.009671,0.03125,-0.00947,-0.011472,0.025145,-0.018868,0.005769,-0.007648,0.003854,0.005758,-0.009542,0.0,-0.003854,-0.001934,-0.017442,0.003945,-0.035364,0.032587,0.003945,-0.023576,0.019115,-0.041584,-0.004132,0.010373,0.004107,0.00409,0.038697,0.011765,0.001938,0.0,-0.021277,-0.023715,0.004049,-0.010081,0.032587,-0.011834,-0.001996,-0.012,0.002024,0.008081,0.006012,0.027888,0.0,-0.003876,-0.013619,-0.001972,0.019763,0.007752,-0.015385,0.0,-0.019531
75517,801557.5,MARTEN TRANSPORT LTD,0.01848,0.006048,-0.006012,0.002016,0.036217,0.034951,-0.016886,-0.027672,-0.005894,0.0,-0.003953,-0.051587,0.0,0.008368,-0.006224,-0.018789,0.012766,-0.008403,-0.008475,0.0,-0.004274,0.015022,0.014799,-0.025,-0.00641,-0.012903,0.004357,0.002169,-0.010823,0.043764,-0.02935,0.015119,-0.017021,0.002164,-0.012959,0.015317,0.021552,-0.025317,-0.006493,0.002179,-0.006522,0.008753,-0.017354,0.022075,-0.010799,-0.026201,0.0,0.0,0.040359,-0.006466,0.023861,0.012712,0.004184,-0.004167,0.016736,0.002058,0.0,0.0,0.014374,-0.006073
79571,800017.6,META FINANCIAL GROUP INC,-0.005498,-0.005528,0.008894,0.020165,-0.007031,0.013072,0.028495,-0.036069,0.015184,0.017094,0.069853,0.004418,0.014174,0.001446,-0.008181,-0.001456,0.003401,0.018886,-0.012357,-0.012031,0.002435,0.001944,0.025703,-0.02695,-0.005345,0.006839,0.033964,0.003285,-0.023386,0.008621,-0.030864,-0.00098,-0.004414,0.015764,-0.00679,0.012695,-0.005786,0.013579,-0.008134,-0.031356,-0.125,0.006261,0.028281,0.068757,-0.018528,-0.003146,-0.044713,-0.017621,-0.015695,0.009681,-0.014664,-0.020607,-0.018118,0.034524,0.012083,0.001706,0.018161,-0.029543,0.002298,-0.018911
82573,800006.02,FLUSHING FINANCIAL CORP,0.011077,-0.004911,0.009491,0.025574,0.016502,0.055535,0.005158,-0.01779,-0.001045,-0.021967,0.018538,-0.00665,0.012333,0.0181,-0.001368,0.002396,0.000683,0.010239,-0.001014,-0.005073,-0.00102,0.01293,0.005375,-0.034414,0.005882,-0.011696,0.016359,0.005137,-0.026576,0.015751,-0.032736,0.004631,-0.006383,-0.004283,0.005376,0.028521,0.008666,-0.004811,-0.007942,-0.034459,-0.019466,0.01875,-0.014796,0.035165,-0.02017,-0.001806,-0.015919,0.017647,0.01409,0.016031,0.000351,0.000701,0.004203,0.009069,-0.007259,-0.000348,-0.00209,-0.00349,-0.004203,-0.017235
77519,799763.0,TRUSTCO BANK CORP NY,0.0,0.006135,0.02439,0.005952,0.017752,0.005814,0.023122,-0.039548,0.011765,-0.017442,0.023669,-0.023121,0.017752,0.017442,-0.011429,0.0,0.011561,0.005714,-0.005682,0.0,0.0,0.011429,0.011299,-0.027933,-0.005747,-0.017341,0.011765,0.005814,-0.017341,0.005882,-0.035088,0.024242,-0.017751,0.006024,-0.005988,0.024096,0.005882,0.011696,-0.00578,-0.02907,0.005988,-0.011905,-0.012048,0.018293,-0.017964,0.0,-0.006098,0.006135,0.006098,0.012121,0.011976,0.005917,-0.011765,0.011905,0.011765,0.0,-0.005814,-0.017544,0.011905,-0.017647
90603,799040.62,PREFERRED BANK LOS ANGELES,0.00998,-0.018006,0.066413,-0.003984,0.000842,0.021666,-0.001647,0.005774,0.00205,-0.003274,0.005748,-0.004899,0.004718,0.06125,-0.023855,0.001182,0.004528,0.018029,0.014244,0.001139,-0.006256,-0.013544,0.00174,-0.009299,0.003715,-0.029418,0.039743,0.021429,-0.038934,0.017896,-0.034003,0.0068,-0.016885,0.090725,0.013524,0.016085,0.011513,0.004624,-0.001239,-0.024991,0.007271,0.004873,0.009698,0.011917,-0.01125,-0.007822,-0.019351,0.016262,0.002337,0.006278,0.008378,0.003535,-0.002818,0.006359,0.009654,-0.003651,-0.005409,0.005614,-0.00314,-0.017501
93137,798262.5,ISHARES TRUST,-0.00508,-0.008023,0.010662,0.008003,0.004691,0.009339,-0.001779,-0.009626,0.006839,-0.023954,0.007692,-0.001818,-0.007283,-0.000734,-0.002937,-0.009964,0.004095,0.004449,-0.005906,0.014482,0.000732,0.002926,0.007659,0.010858,-0.007877,-0.003248,0.007603,0.017607,0.003531,-0.001056,-0.002818,-0.001766,-0.001062,-0.006022,0.008909,0.011303,0.019211,-0.003427,0.001032,0.001031,0.002745,0.013347,0.00743,0.006705,-0.000333,-0.003997,0.00602,0.005319,0.000661,-0.00033,-0.001983,-0.005631,0.0,0.000999,0.015308,0.0,0.006883,-0.006348,-0.002129,-0.001641
14898,796306.56,CONE MIDSTREAM PARTNERS LP,-0.038565,-0.01819,-0.014252,0.013494,0.023776,-0.002322,-0.006983,-0.003282,0.011759,-0.010228,0.009864,0.034419,0.002698,0.041256,0.003015,0.007729,-0.016617,0.023397,-0.015665,0.020215,-0.007167,0.020382,-0.004994,-0.035968,0.027766,-0.003377,0.008047,-0.008403,-0.016526,0.007324,0.001283,0.001709,0.026013,0.008728,0.007005,0.006547,-0.013008,0.019769,-0.01454,-0.020082,-0.01422,0.045821,0.015108,-0.027475,-0.017865,-0.024958,0.00564,0.001726,0.011197,-0.002981,-0.011534,0.024201,0.011814,0.014596,-0.025072,-0.001686,-0.023649,-0.077422,0.045945,0.038548
79037,796087.5,ETHAN ALLEN INTERIORS INC,0.004348,0.002886,0.018705,0.0,0.022599,0.029006,0.0,0.006711,-0.006667,-0.01745,0.001366,0.005457,0.037992,0.014379,-0.024485,-0.025099,0.0,0.01897,-0.014628,0.012146,-0.017333,0.010855,0.004027,-0.03877,-0.021141,-0.008571,0.007205,-0.105866,-0.0032,0.017657,0.007886,0.001565,0.003125,0.006231,0.001548,0.02473,0.016591,-0.124629,-0.016949,-0.005172,0.008666,-0.020619,-0.010526,0.007092,0.021127,-0.005172,-0.005199,0.003484,0.013889,-0.010274,-0.008651,-0.013962,0.010619,-0.024518,0.028725,0.005236,-0.019097,0.00708,0.02812,-0.017094
84062,794574.65,BJS RESTAURANTS INC,0.014825,-0.005312,0.008011,0.003974,0.019789,0.028461,0.002516,-0.011292,-0.010152,-0.014103,0.0,0.023407,-0.030496,0.006553,0.010417,-0.003866,0.005175,0.028314,-0.010013,0.015171,-0.021171,-0.02799,0.019634,-0.066752,-0.01238,-0.013928,0.011299,0.013967,-0.006887,-0.002774,-0.011127,0.009845,-0.019499,-0.007102,0.02432,0.002793,0.002785,-0.0125,-0.009845,0.0,0.009943,-0.02391,0.0,0.008646,-0.004286,0.00287,0.020029,0.014025,0.034578,-0.004011,0.001342,0.0,-0.002681,0.002688,-0.00134,-0.034899,-0.008345,0.044881,0.001342,-0.025469
75885,792735.15,HANCOCK JOHN PREMIUM DIVIDEND FD,-0.014045,0.02208,0.006272,0.003463,0.011042,0.012116,-0.001386,-0.004164,0.006969,0.015225,-0.002045,0.01776,0.012081,0.014589,0.003268,0.012378,-0.002574,-0.000645,-0.002744,0.016287,0.003205,0.00639,-0.005079,-0.001914,-0.002558,0.001282,0.00064,-0.00064,-0.010243,0.013583,0.012125,0.002522,-0.005031,-0.003793,0.007614,0.003149,-0.00565,-0.003169,-0.003154,0.000635,0.0,-0.001905,0.006997,0.009476,0.001252,-0.000625,0.002502,-0.000156,0.001883,-0.006892,-0.005047,-0.012682,0.004496,0.008951,-0.003802,0.002545,0.013325,-0.011271,0.014566,-0.000624
85425,792698.55,ORANGE,-0.004902,-0.015482,0.015726,0.009852,0.013937,-0.004124,-0.019324,0.00563,0.016795,-0.004818,-0.018672,0.028189,0.006169,0.001362,0.002721,0.0,0.008141,0.001346,-0.013441,0.021798,0.009333,0.003302,0.011192,0.021484,-0.008285,0.0,-0.012211,0.006506,0.0181,0.008254,0.011335,-0.011208,-0.006297,0.005703,0.00063,-0.010705,-0.004456,-0.005115,-0.005784,-0.005818,0.011053,-0.010289,0.004548,0.004528,-0.008371,-0.00974,0.007869,0.004554,-0.002591,0.003247,-0.001942,0.003891,0.011628,-0.018519,-0.001301,0.012378,0.004504,-0.02114,-0.011126,-0.003971
85472,791368.5,INVESTORS REAL ESTATE TRUST,-0.017488,0.009709,0.027244,0.026521,0.00304,0.006061,-0.028615,-0.026357,0.08121,-0.011782,-0.031297,0.04,0.029586,0.005747,-0.011429,0.001445,0.011544,0.014265,-0.004219,0.0113,0.014225,0.00561,0.004184,-0.005556,-0.027933,-0.015805,0.016058,0.020115,-0.043662,0.008837,0.029197,-0.001418,-0.028409,0.001462,0.010219,0.00289,-0.008646,-0.013081,-0.027982,-0.031818,0.007825,-0.004658,0.0078,0.013932,-0.006107,-0.007681,0.0,0.001548,0.012365,0.007634,-0.010606,0.001531,-0.004587,0.003072,0.012251,-0.009077,0.001527,0.003049,0.004559,-0.016642
15853,790296.7999999999,R M R GROUP INC,-0.026506,0.012376,0.007335,0.003641,-0.001209,0.021792,0.018365,0.002909,0.012761,-0.003436,-0.004598,-0.026559,-0.033215,0.006135,-0.019512,-0.021144,0.006353,-0.007576,-0.016539,0.028461,-0.006289,0.027848,0.012315,-0.026764,-0.00125,0.0,0.007509,-0.008696,-0.007519,-0.003788,0.038023,0.029304,0.008304,0.015385,0.008158,0.017341,0.040909,0.043668,0.004184,-0.014583,0.010571,-0.002092,-0.005241,0.013699,0.017672,-0.018386,-0.020812,-0.020191,0.031453,0.055731,0.013944,0.031434,-0.033333,0.009852,0.013659,0.014437,-0.017078,-0.002896,0.008712,0.005758
85571,788935.6,PROGENICS PHARMACEUTICALS INC,-0.031285,-0.00346,0.025463,0.018059,-0.050998,0.036215,0.031567,-0.015301,-0.015538,0.012401,0.026726,-0.029284,-0.001117,0.025727,-0.031625,-0.002252,0.080135,-0.033438,-0.022703,-0.02323,-0.021518,-0.002315,0.026682,-0.013559,0.018328,-0.016873,0.05492,-0.034707,0.002247,0.004484,-0.017857,0.018182,-0.006696,-0.001124,-0.010124,0.005682,0.00226,-0.037204,0.003513,-0.029172,0.072115,0.029148,0.027233,0.006363,0.053741,-0.047,0.005247,0.015658,-0.021583,0.016807,-0.001033,-0.005171,0.095634,0.00759,-0.016949,-0.031609,0.012859,0.011719,0.083012,0.001782
91743,788860.7999999999,ORITANI FINANCIAL CORP NEW,0.002833,-0.014124,0.017192,0.005634,0.022409,0.011268,0.016713,-0.013699,0.002778,-0.01108,-0.002801,0.0,0.005618,0.022346,-0.002732,0.010959,-0.00813,0.032787,-0.007936,-0.002667,0.002674,-0.002667,0.010695,-0.013228,-0.005362,-0.024259,-0.01105,0.005587,-0.013889,0.0,-0.019718,-0.002874,-0.008646,0.002907,-0.011594,0.023461,0.002865,-0.005714,0.0,-0.011494,0.008721,0.001441,-0.014535,0.014749,-0.002907,0.0,-0.005831,0.002933,-0.005848,0.008824,0.011662,-0.008646,0.002907,0.0,0.0,-0.008696,0.005848,-0.002907,0.0,0.002916
91834,786403.3500000001,TRIANGLE CAPITAL CORP,-0.001047,-0.000524,-0.003669,0.003233,0.004833,-0.001603,0.001071,-0.017647,-0.015242,-0.005528,0.005559,0.007739,0.023039,-0.006434,0.001619,-0.007004,0.0,-0.004341,-0.014714,0.014381,0.0,0.008724,0.024865,0.00211,0.01,-0.016154,0.010593,0.002096,-0.006799,0.004213,-0.006817,0.006864,-0.004195,0.004739,0.001048,0.003665,0.00939,-0.007235,0.003644,-0.005187,-0.007299,0.011029,-0.012987,0.016842,0.018116,0.00305,-0.004055,0.001527,0.007622,-0.001513,-0.000505,0.009095,-0.004006,0.002011,0.001004,0.001504,0.007507,-0.000993,-0.005967,-0.032016
91052,782995.5,POWERSHARES E T F TRUST,-0.000403,-0.00121,0.006863,0.004812,0.007582,0.005148,0.00197,-0.002753,0.001972,-0.014168,0.001198,-0.002142,0.000802,0.004405,-0.007177,-0.004819,0.004035,0.003215,-0.012821,0.001218,-0.003243,0.008133,0.010085,-0.005192,-0.001606,-0.008846,0.00284,0.010518,-0.004403,0.006031,-0.007594,0.003222,-0.004416,0.003226,0.000804,0.011245,0.017593,-0.00441,-0.001176,-0.011381,0.005558,-0.001184,-0.003953,0.011111,-0.007064,0.000395,-0.00158,0.009102,0.009412,0.001554,-0.005043,0.006628,-0.002324,0.000388,0.008925,0.001708,-0.004392,0.004242,0.006912,-0.009535
15220,782508.0,INOVALON HOLDINGS INC,-0.029316,0.013423,0.0,-0.009934,-0.016722,0.013605,0.010067,-0.013289,-0.353535,-0.088542,0.051429,0.021739,0.0,-0.005319,0.010695,0.005291,0.031579,0.015306,0.0,0.020101,0.014778,0.004854,0.004831,0.009615,0.0,0.02381,-0.009302,0.00939,0.013954,0.027523,0.004464,0.0,0.004444,-0.004425,0.008889,0.006608,-0.002188,-0.008772,0.0,0.0,0.022124,-0.017316,0.0,0.030837,-0.004274,-0.034335,0.057778,0.02521,0.004098,-0.077551,0.026549,-0.00431,0.017316,-0.038298,0.035398,-0.042735,0.035714,0.021552,0.012658,0.0
16319,782161.25,F B FINANCIAL CORP,-0.011814,0.01836,-0.000839,-0.002098,0.004626,-0.017999,0.021739,0.026283,-0.023171,-0.017478,0.047014,0.006472,0.033762,0.003499,0.000387,-0.010457,0.010176,0.008524,0.011141,0.00304,-0.017045,0.004239,0.02878,0.003357,0.004833,-0.026267,0.015958,0.034031,-0.025678,-0.008909,-0.004494,0.01994,-0.018075,-0.004508,-0.016604,-0.016884,-0.016003,-0.008727,0.028011,-0.031919,0.023723,-0.002357,-0.018898,0.009631,-0.009539,-0.008828,-0.019838,0.087154,0.142857,0.022939,0.027624,0.015497,0.037683,-0.006302,-0.002416,-0.003028,-0.002733,-0.018575,0.007447,-0.022174
12385,780226.2,SUMITOMO MITSUI FINANCIAL GP INC,0.01328,0.018349,0.010296,0.019108,0.01375,0.017263,0.003636,-0.030193,0.002491,0.003727,0.0,-0.016089,0.007547,-0.007491,-0.010063,-0.002541,0.001274,0.001272,-0.015248,-0.016774,0.002625,0.010471,0.014249,0.007663,-0.001267,-0.003807,-0.002548,0.015326,-0.007547,0.008872,-0.020101,0.001282,-0.003841,0.007712,0.007653,-0.013924,0.007702,0.020382,-0.014981,-0.012674,0.003851,-0.012788,0.003886,0.028387,-0.005019,0.005044,0.0,-0.001255,-0.003769,0.018916,-0.006188,-0.001245,0.002494,-0.007463,0.013785,-0.009889,-0.011236,-0.006313,-0.005083,-0.003831
75578,779562.7000000001,MERCER INTERNATIONAL INC,0.0,0.015789,0.025907,0.010101,0.03,-0.009709,0.0,-0.014706,0.004975,-0.009901,0.015,0.049261,-0.014085,0.015714,-0.014218,0.014423,0.014218,0.0,-0.028037,0.009615,0.014286,0.070423,0.013158,-0.008658,-0.056769,-0.023148,0.023697,0.060185,-0.039301,0.004545,0.013575,-0.013393,0.040724,-0.008696,0.0,0.026316,0.027778,-0.027027,0.025641,-0.0125,0.008439,0.020921,0.004098,0.020408,-0.008,-0.008064,0.01626,-0.008,0.012097,0.011952,-0.003937,-0.011858,-0.016,0.01626,0.008,-0.027778,-0.020408,0.0125,0.004115,-0.012295
88167,777583.19,HEALTHSTREAM INC,-0.032722,0.073845,-0.004226,-0.003086,-0.004644,0.032659,-0.002259,-0.02,0.009626,-0.009916,0.001541,-0.024615,-0.001972,-0.00079,-0.03361,-0.006137,0.011939,0.019121,-0.017964,0.007317,0.010896,0.020359,-0.001565,-0.023119,-0.033293,0.010788,0.000411,-0.019696,-0.004604,0.009251,-0.019167,-0.005947,-0.008974,-0.018974,-0.057143,0.025641,0.018636,0.005355,0.018642,-0.023965,0.025,0.002613,-0.022589,0.007111,-0.003089,-0.002656,-0.014647,0.0,-0.004505,0.00724,0.014376,0.034987,-0.004279,-0.003868,0.030198,-0.028476,0.046121,0.002472,0.013153,-0.007302
79628,777507.5,ULTRATECH INC,-0.073298,0.025895,0.020652,-0.004496,0.012647,0.031222,-0.009083,-0.007857,0.021557,-0.003876,0.013835,0.003412,0.003825,0.004657,-0.005478,0.001695,0.009729,0.009636,-0.002075,0.002495,-0.005392,0.012093,0.005356,-0.005738,0.0,0.004534,0.01231,0.013782,-0.007197,0.014901,-0.026191,0.0163,0.011628,0.010305,-0.003531,0.018504,0.017395,-0.011398,0.010377,-0.02054,0.006602,0.000772,0.087124,0.016312,-0.009421,-0.005988,-0.003189,-0.001777,0.011752,0.006688,-0.003497,0.003509,0.008741,-0.00312,0.009736,0.000689,0.001721,-0.003435,0.001379,-0.006885
89437,775819.7999999999,PIMCO MUNICIPAL INCOME FD II,-0.019884,0.015216,-0.006661,0.018441,0.022222,-0.004428,-0.007317,-0.010647,0.009106,-0.00082,-0.009031,0.003314,0.006953,-0.005265,0.00742,0.003273,-0.008972,-0.006584,-0.001657,0.007469,0.00659,0.00491,0.001629,-0.002439,0.00815,0.011318,0.010392,-0.000396,0.003978,0.00317,-0.007109,0.001591,-0.003177,-0.00239,0.007987,-0.00317,0.0,-0.00318,0.007975,-0.003165,-0.001587,0.00159,-0.003175,-0.000685,0.005466,0.007924,0.007075,-0.003513,-0.014173,0.004792,0.0,-0.006359,-0.0016,0.004006,0.0,0.002394,0.003185,-0.001587,-0.002385,0.003984
88659,775701.24,ADVANCED SEMICONDUCTOR ENGR INC,-0.020484,0.009506,-0.007533,0.020873,0.009294,-0.009208,-0.011152,-0.00188,0.001883,-0.024436,0.019268,-0.022684,-0.007737,-0.023392,-0.005988,-0.012048,0.02439,0.007937,0.001969,-0.001965,-0.007874,0.009921,0.003929,0.023483,0.00956,0.020833,0.003711,-0.007394,0.003724,0.005566,0.00369,-0.009191,-0.011132,-0.013133,0.015209,0.018727,0.005515,0.045704,0.013986,-0.008621,-0.005217,0.01049,0.00865,0.015437,0.011824,-0.015025,0.020339,0.0,0.006645,0.00165,-0.004942,0.024835,-0.009693,-0.008157,0.009868,0.004886,-0.001621,0.001623,0.003241,-0.001616
90890,775565.25,POWERSHARES E T F TRUST,-0.003492,0.004905,0.008717,0.004494,0.011012,0.003404,0.004071,0.000676,0.006752,-0.020791,0.000685,0.000588,-0.001385,-0.001387,-0.002083,-0.002784,-0.001396,0.002795,-0.002787,0.004193,0.002784,0.009716,0.011684,0.006793,-0.006748,0.0,0.002038,0.008136,0.003362,0.004021,0.0,-0.018024,-0.002039,0.004087,0.0,0.009498,0.004704,-0.001338,0.0,-0.010717,0.002708,-0.004051,-0.00678,0.008191,-0.008125,-0.003413,0.000685,0.008214,0.005431,0.004389,0.004034,0.005691,-0.001332,-0.001667,0.005676,0.000664,-0.001228,-0.009401,0.001341,-0.007703
