permno,mkt_cap,asset_name,2018-02-01,2018-02-02,2018-02-05,2018-02-06,2018-02-07,2018-02-08,2018-02-09,2018-02-12,2018-02-13,2018-02-14,2018-02-15,2018-02-16,2018-02-20,2018-02-21,2018-02-22,2018-02-23,2018-02-26,2018-02-27,2018-02-28,2018-03-01,2018-03-02,2018-03-05,2018-03-06,2018-03-07,2018-03-08,2018-03-09,2018-03-12,2018-03-13,2018-03-14,2018-03-15,2018-03-16,2018-03-19,2018-03-20,2018-03-21,2018-03-22,2018-03-23,2018-03-26,2018-03-27,2018-03-28,2018-03-29,2018-04-02,2018-04-03,2018-04-04,2018-04-05,2018-04-06,2018-04-09,2018-04-10,2018-04-11,2018-04-12,2018-04-13,2018-04-16,2018-04-17,2018-04-18,2018-04-19,2018-04-20,2018-04-23,2018-04-24,2018-04-25,2018-04-26,2018-04-27,2018-04-30
85763,6844400.75,W P CAREY INC,-0.016818,-0.010201,-0.030918,0.003436,-0.007663,-0.026619,0.032242,-0.000818,0.000982,-0.01308,0.013917,0.009641,-0.024761,-0.012114,0.008063,0.010998,0.005934,-0.015566,-0.002663,0.000834,0.002668,0.010644,0.003127,0.00607,-0.002609,0.006539,0.006659,-0.001291,0.0,0.000485,0.008235,-0.007687,-0.000484,-0.00549,-0.006657,-0.009644,0.012378,0.00864,0.021093,-0.002735,-0.012744,0.01732,0.004658,-0.002078,-0.001602,-0.004493,-0.000484,0.00258,-0.016728,0.006871,0.010886,0.007232,-0.00351,-0.011209,-0.007449,0.001305,0.014176,0.001767,0.011067,0.01269,0.000157
90401,6837819.92,ARES CAPITAL CORP,0.005016,-0.011853,-0.020202,0.000644,0.01481,-0.01269,-0.006427,0.007762,0.021181,0.010685,-0.011194,0.005031,0.002503,-0.006242,-0.004397,0.003155,0.004403,-0.006888,-0.004414,-0.006966,0.001913,0.010185,0.010082,-0.00811,-0.003774,0.003788,0.002516,0.004392,-0.003123,-0.016046,0.000652,-0.001304,-0.004569,0.001312,0.039948,-0.010705,0.009548,-0.00063,0.001893,-0.00063,0.004411,-0.001882,0.005657,0.00125,-0.002497,-0.003755,0.002513,0.003759,-0.001248,-0.002187,0.000626,0.005321,0.000623,-0.006223,0.000626,-0.001877,-0.000627,-0.002509,0.002516,0.005646,0.000624
88196,6828243.800000001,SINA CORP,0.011002,-0.050363,-0.04264,0.010671,-0.011201,-0.060724,0.031831,0.013029,0.061566,0.047216,0.011059,-0.032815,0.00809,0.005609,-0.009182,0.054911,-0.025205,-0.017519,0.0024,-0.020354,0.025753,0.001021,0.032307,0.012354,-0.007973,-0.000246,-0.024936,-0.009759,0.006372,0.000844,-0.014845,-0.00625,0.027139,-0.014259,-0.067818,-0.024555,0.031911,-0.054049,-0.043908,0.045523,-0.045938,-0.00382,0.002119,0.0,-0.026483,0.008688,0.038146,-0.007112,-0.016912,-0.055151,0.015423,0.015294,-0.015271,0.00538,0.007345,-0.006875,-0.026327,-0.013035,0.017354,0.011587,0.013257
13141,6826822.67,W P X ENERGY INC,0.023761,-0.041114,-0.02213,0.033946,-0.049248,-0.06259,-0.003837,0.03621,-0.017844,0.049205,0.015152,-0.008529,-0.000717,-0.028694,0.059084,0.018828,0.024641,-0.026052,-0.030864,0.002123,0.026836,0.023384,-0.022177,-0.020619,-0.012632,0.028429,-0.011748,0.000699,0.000699,-0.024441,-0.003579,-0.026581,0.028044,0.066045,-0.02963,0.00347,-0.008299,-0.027894,0.007891,0.051957,-0.079838,0.004412,-0.019034,0.024627,-0.042972,-0.001522,0.06936,0.035638,0.022712,0.025572,0.015748,0.02261,0.042325,0.001212,0.009685,0.010791,-0.010676,0.023981,0.015223,-0.020185,0.005886
25129,6784507.680000001,COMMERCE BANCSHARES INC,0.008717,-0.004236,-0.034371,0.002996,0.009663,-0.026449,0.016801,0.005273,0.00577,0.023818,0.002717,0.001355,-0.012853,0.008566,-0.016477,0.013299,0.001364,-0.001702,-0.015004,0.001039,0.015563,0.011578,0.014476,0.005475,-0.008663,0.019218,0.004427,-0.002449,-0.008509,0.009077,0.005725,-0.005367,-0.000163,0.003107,-0.018748,-0.033228,0.027496,-0.017896,0.008345,0.011822,-0.02437,0.015227,0.008258,0.008858,-0.02336,-0.000848,0.017827,-0.009508,0.063321,-0.006335,0.010838,-0.009303,-0.00191,0.011163,0.00757,0.007356,-0.002175,-0.000779,-0.002961,0.003595,-0.010746
13003,6764449.6,VEREIT INC,-0.013889,-0.001408,-0.022567,0.002886,-0.005755,-0.033285,0.031437,-0.005806,0.005839,0.005806,0.021645,-0.011299,-0.022857,-0.01462,0.010386,0.011747,0.014514,-0.027182,0.007353,-0.008759,0.007364,0.013158,0.001443,0.007205,0.021459,-0.018207,0.001427,0.004274,-0.002837,-0.009957,0.012931,-0.005674,-0.009986,-0.014409,-0.00731,-0.019146,0.009009,0.017857,0.03326,0.004329,-0.018678,0.014641,0.010101,-0.008571,-0.012968,-0.005839,0.008811,0.001456,-0.027616,-0.00299,0.022489,0.010264,-0.011611,-0.023495,-0.001504,-0.00753,0.00607,0.004525,0.013514,0.017778,-0.010189
10220,6755320.8,B W X TECHNOLOGIES INC,0.016551,-0.01132,-0.047992,0.016639,-0.000162,-0.03047,0.017887,0.016423,0.000323,0.025198,0.013235,-0.002954,-0.007486,0.0,-0.001414,0.0107,0.009186,-0.023604,-0.005214,0.00953,0.003304,0.010193,-0.007762,0.000782,0.006253,0.021749,-0.015242,-0.004024,-0.008702,-0.006584,0.002051,-0.002835,0.015793,0.029695,-0.014193,-0.000153,0.032016,-0.027015,-0.016018,-0.015039,-0.014481,0.017729,0.003296,0.020335,-0.009812,0.003716,0.007867,0.007958,0.001974,0.008789,0.014421,0.026951,0.008363,0.009724,0.004674,-0.002255,-0.021051,-0.005773,0.003774,-0.012148,-0.007466
14579,6745699.4399999995,PAYCOM SOFTWARE INC,-0.016041,-0.017966,-0.050593,0.030213,-0.024362,-0.018935,0.005428,0.013917,0.051947,0.035771,0.03182,-0.001158,0.009062,-0.001462,0.005124,0.024035,0.010872,0.001307,-0.007027,-0.001617,0.037971,0.017657,0.014762,0.015492,0.017116,0.00567,0.002183,-0.006171,0.015796,-0.012854,0.001457,-0.01764,0.028323,0.017192,-0.020175,-0.035582,0.066205,-0.054804,-0.022672,0.021012,-0.032685,0.008568,0.029589,0.006767,-0.013076,0.005691,0.030151,0.011077,-0.007215,-0.013458,0.018643,0.03589,0.013703,-0.007312,-0.008565,-0.014599,-0.030858,0.00208,0.023651,0.000794,0.006344
13181,6732790.300000001,GUIDEWIRE SOFTWARE INC,-0.012335,-0.00599,-0.02859,0.01333,-0.001693,-0.017221,-0.000797,0.030822,-0.004253,0.031193,0.028995,-0.00122,0.008183,-0.011751,-0.020716,0.016147,0.017492,-0.010169,-0.017613,0.00884,0.023942,0.023744,0.003414,0.069694,-0.032357,-0.003061,0.007845,-0.018727,-0.002989,-0.012915,-0.007827,-0.000706,0.007541,0.009356,-0.038466,-0.028678,0.033247,-0.039861,-0.009504,0.020452,-0.026723,0.001017,0.025524,0.006067,-0.004185,-0.008899,0.020202,0.005256,0.006809,-0.011353,0.010994,0.036129,0.012128,-0.004954,-0.007411,-0.003033,-0.01685,-0.013687,0.020393,0.005085,-0.004353
93150,6727932.9,C I T GROUP INC NEW,0.027816,-0.028407,-0.003161,0.008522,0.007664,-0.028471,0.015505,0.002776,0.013447,0.044488,0.00467,0.00502,-0.003885,0.0013,-0.010017,0.014428,0.004433,-0.007356,-0.017229,0.003205,0.012777,0.007607,0.018413,0.008498,-0.0199,0.012073,0.003434,-0.016571,-0.010256,-0.00074,0.007593,-0.009741,-0.002042,0.004092,-0.038526,-0.026199,0.03185,-0.014187,0.002139,-0.000582,-0.00699,0.013688,0.00463,0.011137,-0.030004,-0.000392,0.017235,-0.005583,0.019748,-0.016898,0.006759,-0.003453,-0.002887,0.022973,-0.000377,0.003587,-0.012039,0.007235,0.003781,0.006968,-0.009725
14828,6694582.72,SAGE THERAPEUTICS INC,0.01333,-0.028857,-0.040636,0.003962,-0.014008,-0.063874,-0.08371,0.047256,0.00477,0.025172,-0.003229,-0.007518,0.004989,0.004167,-0.05163,0.056306,0.020225,-0.025139,-0.011638,-0.000496,0.012711,0.033184,0.035022,-0.016776,-0.01316,0.048858,0.005063,-0.026532,-0.000403,0.001208,-0.010514,-0.03391,0.000421,-0.000961,-0.037044,-0.024355,0.047942,-0.05601,0.027564,0.014231,-0.09499,-0.016396,0.021133,0.006762,-0.041248,0.106354,0.083339,-0.013933,0.013531,0.00768,-0.04473,0.036023,0.021443,-0.016064,-0.12766,-0.017026,-0.029555,-0.005879,0.023511,0.022066,-0.019819
51625,6693889.4399999995,SERVICE CORP INTERNATIONAL,0.004003,-0.023175,-0.038265,0.005305,0.010818,-0.02793,-0.014501,0.027248,-0.001326,-0.000797,0.02605,0.006477,-0.010296,-0.012744,-0.005005,0.009531,0.00577,-0.009387,-0.014741,-0.000534,0.01096,0.010312,0.011254,-0.001553,0.001296,0.017344,-0.001781,-0.006628,0.000257,-0.003607,0.004396,-0.002575,-0.002065,-0.000259,-0.025356,-0.01699,0.018634,-0.007688,0.00374,0.004525,-0.027292,0.011986,0.007268,0.019508,-0.011796,-0.000531,0.018047,-0.007821,0.003416,0.000262,0.011518,0.001553,0.003618,0.00103,-0.006944,-0.000259,-0.009326,0.015952,-0.03964,-0.010721,-0.010837
17726,6693611.680000001,CROWN HOLDINGS INC,0.004307,-0.024357,-0.041315,0.000367,0.010816,-0.053319,-0.02069,-0.001761,-0.008034,0.000593,0.01619,0.000583,-0.017864,-0.005338,0.011131,0.0,0.007274,-0.01171,-0.015798,-0.007624,0.003437,-0.002619,0.015556,-0.000597,-0.004777,0.0258,-0.000975,0.001952,-0.006233,0.003724,0.001953,-0.00994,-0.016732,-0.005806,-0.022956,-0.004534,0.038923,-0.001196,0.000599,0.011964,-0.015369,0.014008,-0.008881,-0.000398,-0.028685,0.009844,0.023355,0.02302,0.002716,0.00445,0.003082,0.006336,-0.001336,-0.021781,0.001758,-0.031195,-0.011471,0.019544,0.00639,0.002579,-0.013655
16304,6685569.680000001,NUTANIX INC,0.000312,-0.026472,-0.029431,0.029334,0.042587,-0.040541,0.011524,0.040823,0.009121,0.031034,0.017534,-0.010052,0.009283,0.00115,0.000574,0.021521,0.026405,-0.016694,0.014473,-0.006859,0.073757,0.081297,0.049964,0.034444,0.014677,0.059909,0.048579,0.030303,0.030543,-0.004574,-0.012314,-0.01377,0.016038,-0.007799,-0.010481,-0.055797,0.039463,-0.0873,0.012247,0.024406,-0.029526,0.020143,0.033731,0.03084,-0.038024,-0.00622,0.055926,-0.000191,0.022949,0.005422,-0.00688,0.035948,0.003253,-0.006485,-0.020308,-0.003146,-0.025065,-0.036184,0.030429,-0.049089,0.020165
87445,6678738.82,TELEDYNE TECHNOLOGIES,0.005657,-0.010313,-0.045469,-0.012791,0.011337,-0.030537,0.019708,0.006536,0.011432,0.022113,0.030223,0.008285,0.005633,-0.014081,-0.015585,0.006778,0.005522,-0.019405,-0.008161,-0.015703,0.010108,0.022177,0.003492,-0.002215,0.008509,0.018079,-0.006949,-0.00368,-0.013734,0.007226,-0.002095,0.000735,0.009492,0.003065,-0.036045,-0.012035,0.033281,-0.020894,-0.013169,0.0195,-0.019448,0.011987,0.004738,0.020631,-0.025675,0.003072,0.018427,0.003587,0.020447,-0.003503,0.018143,0.001015,-0.003905,0.010285,-0.000403,0.002672,-0.019661,-0.008053,-0.0015,-0.013879,-0.017488
17223,6674766.12,A D T INC,0.021635,0.008627,-0.017107,-0.026899,0.017073,-0.011191,0.021827,0.003165,-0.041798,-0.017284,-0.020938,-0.00941,0.000864,0.005177,0.022318,0.005877,0.01419,-0.045267,-0.089655,0.011364,0.036517,-0.031617,-0.034515,0.004831,0.011539,0.000951,0.017094,-0.015873,-0.031309,-0.125367,-0.022397,0.046965,-0.019694,0.001116,-0.033445,-0.061707,-0.018519,-0.049057,0.005291,0.043421,-0.01261,-0.03576,0.039735,0.122293,-0.00681,0.042286,-0.007675,-0.003315,0.008869,-0.012088,0.0,0.028921,0.033514,-0.018829,-0.008529,-0.037634,0.004469,0.014461,-0.004386,0.003304,-0.021954
91416,6655738.38,HANESBRANDS INC,-0.012431,-0.021445,-0.00667,0.03741,0.015257,-0.108834,-0.015841,0.022326,0.012189,0.060712,-0.019868,-0.003861,-0.02733,0.001505,0.008517,-0.009439,0.016048,-0.015301,-0.027569,0.00567,0.024603,0.015008,0.001479,0.003937,-0.042157,0.024053,0.006996,-0.018859,-0.019727,0.00258,0.013896,-0.016244,-0.0129,-0.007318,-0.021064,-0.008607,0.019533,0.0,-0.02182,0.002176,-0.013029,0.009901,0.034314,0.012112,-0.01769,-0.01589,0.012379,-0.001595,-0.011715,-0.023168,-0.004413,0.017175,-0.02451,-0.016192,-0.023269,0.058687,-0.004391,-0.007166,0.014436,0.022441,-0.011242
15349,6654125.0,E Q T GP HOLDINGS LP,0.003029,-0.01741,-0.021041,0.014706,-0.005946,-0.031402,-0.022385,0.014212,-0.003114,-0.002733,-0.005482,-0.00748,-0.01547,-0.026592,0.009106,0.013536,-0.003642,-0.015029,-0.028041,0.017819,-0.024594,0.005556,-0.009775,-0.002146,-0.011613,0.0,0.032202,0.006745,-0.018007,-0.040512,0.023111,-0.026933,-0.01875,0.025023,-0.021749,0.010889,-0.001795,-0.01214,0.014565,0.035442,-0.006066,0.008282,-0.01297,0.009198,-0.023438,-0.019111,0.033983,0.033742,-0.007206,0.004697,0.035274,0.009852,0.003659,-0.017821,0.009072,0.011034,0.003234,0.04029,-0.006971,-0.047582,0.023751
14414,6653217.6,SANTANDER CONSUMER USA HLDGS INC,0.011015,-0.031537,-0.021906,0.007264,-0.00601,-0.015115,0.004911,0.025123,-0.002989,0.014389,0.004728,0.000588,-0.012346,-0.002381,-0.01611,0.015767,-0.005373,-0.010804,-0.007888,-0.014067,0.015509,0.019548,0.012582,0.001183,0.001182,0.021842,0.002311,-0.013257,-0.009346,-0.011203,0.029219,-0.019699,-0.007683,0.001787,-0.039239,-0.016089,0.030818,-0.029286,0.008171,0.016209,-0.031288,0.0152,0.004991,0.016139,-0.032987,-0.002527,0.0076,-0.001257,0.016992,-0.022896,-0.012033,0.005769,0.007011,0.006329,-0.013836,0.001913,0.159134,0.021417,0.004301,-0.002677,-0.009662
75182,6618858.899999999,POLARIS INDUSTRIES INC,-0.011503,-0.013428,-0.037292,0.025259,0.024637,-0.011125,0.015333,0.003664,0.010328,0.031019,0.010256,-0.003722,-0.019786,0.0013,0.005105,0.007489,0.002563,-0.022328,-0.001133,-0.014914,0.020394,0.011171,0.027878,-0.000924,-0.003614,0.035259,-0.022977,0.006922,-0.015488,-0.009086,0.045335,-0.012751,-0.013409,0.00642,-0.03894,-0.027672,0.019949,-0.019645,-0.000709,0.016149,-0.014932,0.012322,0.007443,0.030856,0.005734,0.014252,0.001818,0.009654,0.014056,-0.00959,-0.000407,0.017827,-0.012236,-0.019108,-0.012464,0.009863,-0.093197,-0.040343,0.008845,-0.014802,0.003062
81073,6618091.96392,AMERCO,0.000301,-0.015307,-0.02272,0.00074,0.007507,-0.007507,0.004663,0.002915,-0.006717,0.010058,-0.017356,0.000344,0.014451,-0.009478,-0.005582,0.012744,0.00246,-0.017348,-0.012488,-0.023634,-0.013994,0.00157,0.003407,-0.011252,-0.001869,0.039518,-0.01315,0.011159,-0.000939,0.000499,0.009954,-8.7e-05,-0.00724,0.001845,-0.004561,-0.005882,0.016479,-0.005821,0.003542,0.006768,-0.009331,0.022318,-0.000429,0.024416,-0.033781,-0.005437,-0.002879,0.002537,-0.006864,0.020384,0.007922,-0.004756,0.001288,-0.015117,-0.013782,0.011709,-0.007008,0.011948,-0.011402,0.006879,-0.018723
76892,6590512.800000001,B O K FINANCIAL CORP,0.009515,-0.015367,-0.035896,0.009605,0.001603,-0.027962,0.021075,0.01394,-0.004689,0.020024,0.00168,0.009746,-0.010379,0.013215,-0.017804,0.013805,0.006549,-0.014768,-0.009958,0.004129,0.010017,0.003549,0.017268,0.009817,-0.005367,0.017003,0.010211,-0.004162,-0.006269,0.0001,0.009612,-0.001884,-0.004074,0.007583,-0.022577,-0.030696,0.042433,-0.020754,0.004607,0.008867,-0.020709,0.017021,0.013287,0.005606,-0.017221,-0.003342,0.02815,-0.000494,0.020372,-0.008529,0.002835,-0.015596,-0.007624,0.011175,0.007204,0.013128,0.001064,0.015649,-0.023588,-0.001559,-0.017756
87662,6590050.39,I C I C I BANK LTD,-0.018215,-0.044527,-0.02233,0.047666,-0.019905,-0.030948,0.010978,0.007897,-0.002938,0.001965,0.020588,-0.024976,-0.021675,-0.008056,0.0,0.018274,0.002991,-0.023857,-0.032587,-0.011579,0.00426,0.002121,-0.024339,-0.0141,0.012101,0.001087,0.014115,0.004283,0.002132,-0.001064,-0.019169,-0.018458,0.005531,-0.012101,-0.030067,-0.01837,0.014035,0.00346,0.001149,0.016074,-0.074576,0.008547,0.007264,0.027644,-0.015205,0.015439,0.025731,-0.003421,0.012586,-0.0113,-0.004571,0.014925,-0.005656,-0.004551,-0.033143,-0.009456,0.011933,-0.020047,0.002407,0.030012,-0.008158
27334,6565820.3100000005,CARLISLE COMPANIES,0.016811,-0.016017,-0.034392,-0.014682,0.020603,-0.00712,-0.021058,-0.027724,0.008869,0.001134,0.01303,0.003169,-0.016409,-0.005308,-0.004098,0.004593,-0.003143,-0.010988,-0.005797,-0.007385,0.003231,0.012978,0.018881,-0.005673,0.004089,0.017708,0.004652,0.002686,-0.010346,-0.018107,0.001996,-0.005028,0.002384,0.019595,-0.017259,-0.022404,0.021655,-0.017774,-0.001064,0.011431,-0.027871,0.009261,0.001757,0.007503,-0.049038,-0.009255,0.010061,0.000915,0.011474,-0.002711,0.010973,0.00229,0.019869,0.00224,-0.004568,0.001367,-0.027301,0.081997,-0.011303,0.012837,-0.00333
24440,6565157.97,O G E ENERGY CORP,-0.008385,-0.018165,-0.021053,-0.013359,0.0,-0.022457,0.026689,0.015795,0.002915,-0.005814,0.018194,0.00702,-0.01109,-0.012496,0.02109,0.047029,-0.020334,-0.021685,-0.0076,0.006382,-0.011097,0.023405,-0.022556,-0.010257,0.01101,0.004164,0.00319,0.002226,0.008566,-0.005348,0.012018,-0.003438,-0.003449,0.000315,0.000629,-0.011946,0.01209,0.014147,0.00217,0.01361,-0.019835,0.013076,-0.008297,0.017973,-0.014612,0.001004,-0.008419,0.0,-0.007547,0.001584,0.021829,0.009907,0.003985,0.000305,-0.008852,0.001232,0.00892,0.0,0.003354,0.0,-0.001215
29209,6549765.159999999,ARROW ELECTRONICS INC,0.008606,-0.012677,-0.02284,-0.005559,0.011562,-0.041447,-0.003014,0.024313,0.00603,0.022701,0.015962,0.004173,0.001711,-0.006833,-0.00172,0.019569,0.004466,-0.010215,-0.009471,-0.027458,0.004033,0.011424,0.015515,-0.003178,-0.030285,0.030977,0.000858,-0.003063,-0.008604,-0.000248,0.014385,-0.032396,0.00518,0.005153,-0.034513,-0.033156,0.02438,-0.009154,-0.000528,0.017034,-0.045573,0.014556,0.003218,0.017241,-0.043621,0.018547,0.026302,0.007491,0.003652,-0.009098,0.010362,0.000519,0.015311,0.001278,-0.006382,-0.002826,-0.026279,0.004895,-0.012902,0.0012,-0.004396
90227,6539566.22,LIBERTY GLOBAL PLC,-0.005083,0.034956,-0.047545,-0.017185,-0.008881,-0.017082,0.00057,0.011674,-0.004222,0.031374,-0.066868,-0.01909,-0.031737,-0.01577,0.002199,0.011599,0.00031,-0.003098,-0.032318,0.023443,-0.005334,0.014826,0.014921,0.01072,-0.003333,0.024324,0.005937,-0.028327,0.000911,0.006371,-0.000301,-0.026236,-0.018891,0.018939,-0.006815,0.003743,0.034183,-0.027644,-0.01576,-0.016955,-0.01054,0.00226,0.017069,0.020583,-0.026994,-0.002232,0.023011,-0.019681,-0.010516,-0.008052,0.001299,0.023346,0.016477,0.004364,-0.013656,0.034928,0.010946,-0.022256,-0.000615,-0.060942,-0.012127
31500,6530661.69,EATON VANCE CORP,0.006747,-0.019591,-0.045048,0.009912,0.009633,-0.054365,0.012564,0.010528,0.002791,0.027644,0.001625,0.007751,-0.001252,-0.005372,-0.009363,0.007815,0.00541,-0.026906,-0.024332,0.000567,0.018882,0.01149,0.012642,0.001267,0.016263,0.023471,0.004864,-0.008817,-0.010117,-0.004229,0.010441,-0.007355,0.009351,0.004719,-0.041928,-0.02288,0.035309,-0.020643,-0.0011,0.021468,-0.03413,0.022503,0.014733,0.001255,-0.027032,-0.004784,0.013126,-0.004015,0.012459,-0.008686,0.008215,0.010683,-0.000896,-0.005917,-0.003968,-0.002173,-0.002359,0.000182,0.006184,-0.002892,-0.008386
62498,6523217.71,WEST PHARMACEUTICAL SERVICES INC,-0.000599,-0.013281,-0.035826,-0.010497,-0.000636,-0.040229,0.009179,0.007781,0.011309,0.021936,-0.070497,-0.010075,0.025043,-0.028336,-0.003904,-0.002075,-0.003927,0.011943,-0.000573,-0.019032,0.002104,0.017028,0.02844,-0.008363,0.008209,0.026545,-0.000326,0.000652,0.001086,-0.009331,-0.003614,-0.010332,0.009662,-0.01001,-0.012445,-0.030941,0.014745,-0.012929,0.002666,0.020694,-0.036131,-0.012103,0.021768,-0.010245,-0.019995,0.015843,0.029773,0.00195,0.009275,0.008169,0.007202,0.020112,0.008776,-0.002175,-0.008065,0.010657,0.000109,-0.043261,0.024199,-0.013422,-0.008208
76221,6488550.95,RIO TINTO PLC,0.007307,-0.038747,-0.019142,0.035654,-0.023374,-0.030241,0.027741,0.027364,0.009422,0.041824,0.014817,-0.018336,-0.026807,-0.005331,0.011435,0.008126,0.016471,-0.025168,-0.032538,-0.005018,-0.022037,0.014957,0.018565,-0.011462,-0.013306,0.003082,0.002881,-0.003447,0.003075,0.007663,-0.00038,-0.018258,0.00155,0.030174,-0.046376,-0.005513,0.01861,-0.014772,-0.009667,0.026494,-0.004269,-0.00039,-0.006044,0.010592,-0.018828,0.007517,0.043393,0.0,0.012608,0.008363,-0.000553,0.009404,0.038546,-0.005101,0.000707,-0.019081,0.002882,-0.008082,0.008148,-0.009698,-0.003446
88885,6465176.419999999,AMERICA MOVIL S A B DE C V,0.026738,-0.029167,-0.025751,0.015419,-0.029284,-0.024581,0.013746,0.005085,0.002811,0.047646,0.036383,-0.006711,-0.016112,0.001057,0.01372,0.0,0.005726,-0.018116,-0.032156,0.017974,-0.003745,0.015575,-0.014807,0.001074,0.01555,0.01056,0.000522,0.010444,-0.001034,-0.005173,-0.012481,-0.007372,0.000531,0.013786,-0.003138,-0.021511,0.028418,-0.004171,-0.013613,0.01327,-0.019382,0.028846,0.0135,-0.003586,-0.000514,0.001543,0.006677,-0.004082,0.001025,0.006141,-0.008647,0.010262,0.009142,-0.017615,-0.011271,-0.026943,-0.006922,-0.000536,-0.001073,0.003222,-0.010171
14335,6464430.0,CHENIERE ENERGY PTNRS LP HLDGS,0.024236,-0.013032,-0.013551,0.017964,-0.000346,-0.019038,-0.002823,0.013093,-0.004541,-0.000351,0.007722,-0.007092,0.003929,-0.01423,-0.004691,0.001813,-0.013753,-0.00367,-0.009576,0.017479,-0.002193,0.005128,0.016399,0.014701,-0.000707,0.007072,0.011236,0.002083,-0.014207,-0.019684,0.034062,-0.02878,-0.002856,0.010025,-0.022333,-0.007977,0.004386,0.003639,-0.003626,0.004731,-0.003622,0.002545,-0.001088,0.009074,-0.015468,-0.008403,-0.007001,0.008905,-0.000736,0.000368,0.020971,0.006487,0.004654,-0.005702,-0.001792,0.001795,-0.019355,0.001462,0.011679,0.003247,0.003236
65307,6459159.0,R P M INTERNATIONAL INC,-0.003448,-0.0198,-0.040204,0.014099,-0.005642,-0.027761,0.003543,0.015161,0.010229,0.017011,0.009359,0.003354,-0.012977,-0.00498,0.0,0.007608,0.011325,-0.00943,-0.012892,0.003818,-0.008207,0.014934,0.021475,0.0,0.001363,0.016719,-0.010899,-0.005026,-0.014572,-0.006506,-0.015082,-0.020754,0.001235,0.010275,-0.026037,-0.018379,0.019574,-0.012938,0.002326,0.005484,-0.015733,0.011509,0.004214,0.022241,-0.033251,0.016136,0.01776,0.001437,0.009225,0.000203,0.018481,0.006622,0.002791,-0.023857,-0.003055,0.003677,-0.015876,0.010135,0.001638,0.000204,-0.012876
90664,6446060.300000001,DEXCOM INC,-0.00567,-0.010195,-0.019029,-0.010322,-0.013846,-0.005835,-0.003118,0.006256,-0.000366,0.019572,0.017402,0.011109,-0.003662,-0.004376,-0.008439,-0.000709,0.010823,-0.021941,0.007538,-0.037585,0.015917,0.015121,0.073941,0.016711,-0.010519,-0.001163,0.065857,0.012795,0.000154,-0.000462,0.010787,-0.007166,0.007217,0.032322,-0.014326,0.030866,0.019913,-0.002565,0.047007,0.012009,0.004989,0.002147,-0.033873,0.001663,-0.029469,0.003279,0.012788,-0.004489,0.024521,-0.004402,0.009533,0.00479,0.00109,-0.01034,-0.003712,0.011453,0.015416,-0.009405,0.010308,-0.003222,-0.014411
86776,6423133.350000001,INFOSYS LTD,-0.004442,-0.010039,-0.021408,0.005757,0.000572,-0.021167,0.014611,0.014977,-0.009081,0.0063,0.002277,-0.001136,0.002842,0.001701,0.007357,0.008989,-0.01559,-0.00905,0.007991,-0.00906,0.014286,0.014085,-0.000556,-0.005559,0.007826,0.00721,0.013767,-0.001086,-0.000544,-0.004353,0.0,-0.017486,0.012792,-0.009335,-0.019401,0.002261,0.013536,-0.013912,-0.001693,0.009045,-0.016807,0.007407,0.008484,0.002243,-0.021265,-0.01315,0.003476,0.001732,0.03804,-0.077179,0.022262,-0.009417,0.005942,0.014176,0.011648,0.002878,-0.018944,0.007022,0.014526,0.009164,0.002838
70228,6400815.52,TOLL BROTHERS INC,0.016531,-0.020063,-0.034052,0.043061,-0.015187,-0.049739,0.017829,0.017516,0.00618,0.019741,0.002151,0.010303,-0.006161,-0.002138,-0.009426,0.006704,0.021053,-0.051126,-0.02816,0.000228,0.001597,0.009337,0.016697,-0.007102,0.006035,0.004666,-0.006192,0.003783,-0.016183,-0.011942,0.021437,-0.004689,-0.010992,0.02064,-0.021111,-0.005675,0.009817,-0.018766,-0.01682,0.013593,-0.030058,0.004529,0.040579,0.01756,-0.032048,-0.003705,0.006275,-0.009931,-0.011663,0.00213,0.008028,0.016866,-0.002534,-0.037413,-0.007438,0.002417,-0.011575,0.025372,0.021889,0.013271,-0.03125
77660,6388520.399999999,CREDIT ACCEPTANCE CORP,-0.010555,-0.021764,-0.044245,0.035802,-0.00459,-0.028937,0.02433,0.024839,-0.016283,0.019819,0.001741,-0.000807,-0.003728,0.001216,-0.021084,0.011262,0.001133,-0.011376,0.000254,0.011122,0.019957,0.019351,0.012756,0.009073,-0.018664,0.02354,-0.005389,-0.008201,-0.006388,-0.002704,0.01446,0.004989,-0.006235,0.001933,-0.025789,-0.019374,0.022211,-0.000912,-0.012623,0.017868,-0.022548,0.011147,-0.012371,0.013333,-0.032311,-0.006798,0.004171,0.005073,0.006687,-0.015166,0.006363,0.018432,-0.004377,0.015309,0.002825,-0.000398,0.026714,-0.014979,-0.000151,-0.002636,0.004982
