permno,mkt_cap,asset_name,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-11,2019-11-12,2019-11-13,2019-11-14,2019-11-15,2019-11-18,2019-11-19,2019-11-20,2019-11-21,2019-11-22,2019-11-25,2019-11-26,2019-11-27,2019-11-29,2019-12-02,2019-12-03,2019-12-04,2019-12-05,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31
80399,3151622.15,MACERICH CO,0.025091,0.041504,-0.012262,0.001035,0.007578,-0.026667,0.003244,-0.019044,-0.000366,0.01136,0.007246,0.005755,-0.026824,-0.029033,-0.018168,-0.003084,0.027456,0.005269,0.011606,-0.003331,-0.015596,0.0,0.015843,-0.007055,0.016081,0.012514,-0.010542,-0.021675,-0.004882,-0.016981,0.005758,-0.009542,0.024663,0.025574,-0.029336,-0.016623,0.013062,-0.002655,0.007605,-0.008679,0.024743,-0.036776,-0.003085,0.004255,-0.004237,0.005803,-0.029231,-0.009113,0.009596,0.023762,-0.008897,0.01249,-0.006939,0.015528,-0.020642,0.002732,-0.026859,-0.04,-0.009583,-0.002104,-0.031619,-0.028733
14565,3151161.87,F S K K R CAPITAL CORP,0.007005,-0.001739,0.0,0.001742,0.0,0.022609,0.003401,0.005085,0.005059,-0.006711,-0.003378,0.011864,0.0067,-0.001664,0.011667,0.003295,0.00821,0.013029,0.01447,0.007924,-0.007862,-0.004754,0.007962,-0.007899,0.003185,-0.001587,-0.00318,0.0,0.007975,0.006329,-0.004717,0.006319,-0.008091,0.001631,-0.004886,0.0,0.00491,0.006515,-0.004854,-0.003252,0.0,0.006525,0.006483,0.004831,0.004808,0.001595,0.001592,-0.006359,0.0016,0.003195,0.001592,0.00159,0.0,-0.001587,0.00318,0.0,-0.009509,-0.008,0.004839,-0.001605,0.001608,-0.006421
89215,3147387.1799999997,A M N HEALTHCARE SERVICES INC,-0.001191,0.02181,0.003835,0.00598,-0.002312,0.001821,-0.010408,0.009015,-0.011085,-0.005019,0.003363,0.005028,0.009338,-0.019825,0.002191,0.002859,0.013752,-0.006121,0.004161,-0.014255,-0.000841,0.001683,0.010753,0.004987,0.010586,-0.012602,0.003481,-0.006938,-0.002828,-0.005171,-0.002683,0.011264,0.008313,0.002143,0.010201,0.001466,-0.003253,0.004568,0.001299,0.003893,0.006786,-0.00321,0.004991,-0.004966,-0.000966,0.023207,-0.006615,-0.006659,0.006065,0.006981,0.017804,0.02709,0.007536,0.002244,-0.002239,0.006582,-0.00535,0.001046,0.00806,-0.001185,0.001038,-0.002221
75278,3143738.0,ALLIANCEBERNSTEIN HOLDING L P,0.01124,0.004129,0.012337,0.002708,-0.001688,-0.00744,-0.001704,0.011263,0.006412,0.001006,-0.005025,-0.008418,-0.00034,-0.004755,-0.002389,-0.001026,-0.008219,-0.005525,0.002778,0.003116,-0.012427,-0.00734,0.010211,-0.001046,0.023029,-0.022169,0.00279,0.001739,0.048264,0.007618,-0.006246,-0.002316,-0.004973,0.0,-0.001,0.004003,0.001661,0.002653,-0.009262,0.010017,0.000331,-0.000991,-0.000992,0.005298,0.027668,0.017949,-0.001574,0.005361,0.015684,-0.000309,0.008959,0.012247,0.001512,-0.003926,0.007884,0.014741,-0.003261,-0.005949,0.008977,0.001779,-0.006809,-0.023845
12515,3139224.0,BANKUNITED INC,0.014577,0.013218,0.002552,-0.001414,0.0,0.003683,-0.003387,-0.004815,-0.013091,0.000577,-0.004323,-0.002894,0.006386,0.000577,-0.003459,0.008099,0.008321,0.000854,-0.002843,-0.000285,-0.009127,-0.012378,0.011367,0.00951,0.012846,0.000564,0.000282,0.002816,0.032856,-0.014138,0.007446,0.010129,0.00542,-0.000539,-0.003236,-0.007576,0.004089,-0.001358,-0.010604,0.001099,0.003569,-0.000274,-0.004104,-0.009066,-0.008872,0.003077,-0.00251,-0.014537,0.001702,0.000285,-0.015665,0.013889,0.003425,-0.00711,0.006875,-0.00256,-0.029664,-0.008524,0.0,-0.010969,0.004496,-0.015219
10026,3137526.96,J & J SNACK FOODS CORP,-0.005137,-0.002213,-0.006337,0.011001,0.00184,-0.050635,0.014868,-0.010456,0.010677,-0.002995,0.016331,-0.003923,0.007985,0.006262,-0.000426,-0.012825,0.006523,0.00482,-0.007089,-0.006925,-0.004054,0.0146,0.006205,-0.000479,0.004202,-0.017956,0.004908,0.004186,-0.011117,5.4e-05,-0.003297,-0.010628,0.003617,0.010622,0.014798,-0.004861,-0.003757,0.003071,0.002417,-0.003751,-0.008928,-0.014056,0.017779,0.000865,-0.011023,-0.005409,-0.001099,0.006379,0.012022,-0.003078,-0.004983,0.012193,0.010863,-0.020482,0.002553,0.007314,0.002366,-0.008907,-0.106702,0.020908,0.001425,-0.016953
18077,3135387.8,FARFETCH LTD,-0.043673,0.023419,0.011442,0.006787,0.030337,-0.018539,-0.083333,-0.008485,-0.017115,-0.069652,0.292781,-0.042399,0.00432,-0.010753,0.020652,0.030884,0.005165,-0.011305,0.049896,-0.013861,-0.008032,-0.009109,-0.029622,0.018947,-0.01343,-0.004188,-0.008412,0.009544,-0.015756,0.020278,0.017782,-0.001028,0.005144,-0.007165,-0.010309,0.003125,0.003115,0.05383,0.013752,-0.013566,0.016699,0.07343,0.017102,-0.033628,0.02381,-0.022361,-0.00549,0.025759,0.001794,0.032229,0.065915,0.042311,0.007026,-0.008527,-0.002346,0.017241,-0.046225,-0.067851,0.003466,-0.021589,0.103266,-0.024
90913,3135023.78,CIMPRESS PLC,0.028081,0.031878,-0.029324,-0.012128,0.017336,-0.00117,0.013693,0.015314,0.004624,0.021811,-0.027722,0.015967,-0.034238,-0.003996,-0.058643,-0.008136,0.015389,0.014156,0.011455,-0.038926,-0.042298,-0.006926,0.004185,0.019611,-0.000721,0.001283,-0.014818,-0.004553,-0.028994,-0.010514,0.064009,0.002317,-0.029412,-0.004352,0.030683,-0.004321,-0.003617,0.014036,0.00533,-0.00728,0.002471,-0.000477,-0.072707,0.006605,-0.034004,-0.038465,-0.016148,0.000186,0.000466,0.018173,-0.018398,0.002704,-0.021389,0.01568,0.000374,-0.00346,-0.01436,0.017806,0.018337,0.023243,0.110343,-0.032668
18145,3123505.8,YETI HOLDINGS INC,-0.012309,0.006383,-0.037451,-0.03577,-0.05109,0.043896,-0.000986,-0.001315,0.025683,-0.055859,0.009861,-0.009764,-0.00442,0.017418,-0.035583,0.011834,0.0172,0.029422,0.051905,-0.006246,-0.000629,-0.057547,0.046713,0.029009,-0.026642,-0.019414,-0.003246,0.037773,0.061814,-0.014775,-0.019196,0.017431,0.023445,-0.018796,0.038911,-0.011524,0.006704,-0.001737,0.014501,0.001429,-0.007137,0.00345,-0.032092,-0.049142,-0.022416,0.024204,-0.00995,-0.016646,0.023315,0.012484,0.012947,-0.007304,0.049969,0.042336,-0.041457,0.013442,-0.014129,-0.010529,0.023648,0.034363,0.04383,-0.027547
81208,3121275.6,COLLIERS INTERNATIONAL GROUP INC,0.006871,-0.009494,0.005092,0.008791,0.026145,0.008781,-0.002283,-0.001144,-0.007016,0.020764,0.000706,0.002117,-0.005635,0.010483,-0.018225,0.01071,0.013846,0.0,0.023133,-0.016481,0.004709,-0.006892,0.011659,0.019756,-0.003363,0.004185,0.004302,-0.016731,-0.018786,-0.006243,-0.00014,0.000419,0.018981,0.002739,0.051769,-0.005455,0.023766,-0.003061,-0.004734,0.00617,-0.003196,0.001796,-0.002176,-0.002823,0.003989,0.001666,0.014074,0.005804,0.011415,0.016247,0.008177,0.000968,0.012698,-0.024719,0.002082,0.000122,-0.00562,0.002703,0.006004,-0.006212,0.006864,-0.013634
65306,3117885.61711,UNIFIRST CORP,0.024497,-0.001798,0.005696,0.011232,-0.002489,0.000336,-0.002495,0.003126,-0.0152,0.00964,-0.008101,0.006904,0.003863,-0.009668,0.000194,0.002671,-0.000484,0.007995,-0.000673,-0.007936,-0.006061,-0.008781,-0.004478,0.024371,-0.002174,-0.003486,-0.000486,0.018182,0.00444,-0.006798,0.012731,0.005435,-0.013302,-0.007241,-0.004702,-0.010124,0.001364,-0.011236,-0.002804,0.004292,-0.007908,0.007674,-0.000639,-0.002016,0.00266,0.062399,-0.040235,-0.001446,0.030691,-0.005712,-0.007346,0.009914,-0.005073,-0.010575,0.016366,-0.002911,-0.008899,-0.010451,0.001248,-0.011508,0.000146,-0.010961
14076,3112098.2,MURPHY USA INC,-0.036971,0.017698,0.035819,-0.00852,-0.020725,-0.00499,0.007522,0.000343,-0.012525,0.005907,0.012436,0.030794,-0.011668,-0.006615,0.01239,-0.001499,-0.013425,0.004902,0.009083,-0.02042,-0.007147,0.003856,0.003073,0.00817,0.005487,-0.012174,-0.004929,0.003929,0.002382,-0.010355,0.013379,0.002116,0.005996,-0.008395,0.018117,-0.008232,0.000922,-0.003434,0.004371,-0.016068,-0.004848,-0.017094,-0.010609,-0.015908,0.015629,0.000879,-0.010192,-0.011983,0.015902,0.001946,-0.011827,0.005002,-0.002488,0.009088,-0.006181,-0.010483,0.001347,0.012015,0.007088,-0.005718,-0.063086,-0.035131
17672,3106689.0900000003,GRAFTECH INTERNATIONAL LTD NEW,0.015729,0.06357,0.003831,-0.032824,-0.073402,0.103066,0.021622,0.040061,-0.019622,-0.006672,0.03209,-0.013015,0.046154,-0.028712,0.040375,0.004851,-0.025517,0.005662,0.025686,-0.027605,0.013485,-0.028712,0.004326,-0.093324,-0.02692,0.027665,-0.023753,0.008921,0.004019,-0.020016,-0.005719,-0.015612,-0.027546,0.011159,-0.004245,-0.01023,0.004307,0.000858,0.0,-0.006855,0.002588,-0.019793,-0.014048,0.00089,0.016014,-0.013135,-0.015972,0.009919,0.017857,0.02193,0.003433,0.010265,0.016935,0.030808,0.031503,-0.06343,-0.05602,-0.014172,0.010782,-0.008889,-0.005381,-0.032462
13701,3104099.46,JOYY INC,0.04627,0.055827,0.019908,-0.008432,0.01811,0.005878,0.005228,-0.005201,-0.033831,-0.024988,0.008978,-0.010516,0.020111,-0.019715,-0.002616,0.0,0.030328,-0.023071,0.025407,0.013183,-0.006898,-0.040884,-0.0158,-0.006689,-0.01128,-0.030989,-0.019505,0.017921,0.002817,-0.021419,0.005741,-0.000178,0.011597,-0.007937,-0.000889,0.003203,-0.015786,-0.006127,-0.008704,-0.01628,-0.018408,0.114226,-0.020061,0.014053,0.022926,0.031443,0.043944,0.017241,0.017713,0.002701,-0.005686,-0.004665,-0.000756,-0.016039,-0.025219,-0.027765,-0.037969,-0.016529,0.029326,0.041153,-0.00208,-0.029346
13300,3098672.8,PIMCO E T F TRUST,0.001289,-0.00249,-0.002958,0.002318,-0.00407,-0.000279,-0.000929,0.001302,0.001207,0.002876,0.0,0.000555,0.001479,0.001292,-0.00083,0.000185,0.001753,0.00046,-0.00046,-0.000184,-0.002671,0.004445,-0.000738,-0.000738,-0.0012,-0.00074,-0.000648,0.00324,-0.002307,0.00185,-0.001108,0.000277,-0.00194,0.0,0.001203,-0.001294,0.001852,0.000185,0.000924,-0.000185,-0.002036,0.002597,0.003238,-0.001014,9.2e-05,-0.002031,-9.3e-05,0.00185,0.000462,0.001661,0.00129,-0.000276,-0.000184,0.002762,9.2e-05,0.001652,0.001375,0.001739,0.00064,0.00137,0.001368,0.001184
93178,3098638.48,PEBBLEBROOK HOTEL TRUST,0.024504,0.028094,0.014402,-0.009829,-0.018015,-0.008611,-0.038897,-0.017682,-0.0044,0.016473,0.010277,0.000391,0.000391,-0.014855,-0.009524,0.016026,0.015379,0.008932,0.019246,-0.010574,-0.008397,-0.00154,-0.00771,0.007382,0.02044,0.010582,0.0,-0.017203,-0.010655,0.005769,0.021033,-0.014232,0.026976,0.012949,-0.009131,0.002949,-0.003308,0.000737,0.001105,0.002208,-0.00149,-0.013055,-0.004157,-0.032638,-0.007846,0.018584,0.000388,-0.008149,0.001565,-0.006641,0.011011,0.004279,-0.002711,-0.008544,-0.007442,-0.010261,-0.019139,-0.015447,0.0,-0.000413,-0.008674,-0.011667
93098,3092726.8200000003,HYATT HOTELS CORP,0.007894,0.024691,0.010753,0.002435,-0.005498,-0.000129,-0.017745,-0.003011,-0.00499,0.015176,0.013389,0.008851,0.010553,-0.015476,-0.010735,0.015631,0.017298,0.005765,0.010841,-0.003945,0.000866,-0.019043,0.002773,0.004651,0.012513,-0.009886,-0.001997,0.014007,0.017514,0.011758,0.01809,0.004354,0.004569,0.022277,0.012778,0.007998,0.002906,0.010698,-0.00022,-0.006286,-0.004439,-0.006019,-0.003028,-0.014736,-0.011988,0.012826,-0.003423,-0.014768,0.00581,0.002311,-0.006109,0.01554,0.00708,-0.027441,0.002682,-0.002442,-0.018534,-0.007007,0.013754,0.006843,0.006796,-0.016061
78447,3086272.86,TARO PHARM INDUSTRIES LTD,0.001979,-0.005926,-0.040735,-0.011134,-0.001178,0.00734,-0.012102,0.002898,-0.008012,0.009135,0.144975,0.045606,-0.025206,0.016414,0.005309,0.002751,0.010314,0.027585,0.010569,0.011818,-0.006202,-0.018929,0.004028,-0.008658,0.042923,-0.010825,-0.014557,-0.010162,-0.013654,-0.003863,0.008187,-0.007907,-0.011524,0.00207,-0.009895,-0.003404,0.001653,-0.015402,-0.003799,-0.009197,-0.004641,0.006596,0.002486,-0.010819,-0.012875,-0.008657,-0.000815,0.000932,-0.004074,0.008416,0.001275,-0.003473,-0.006157,0.004325,-0.005936,-0.008781,-0.012639,-0.011245,-0.000605,-0.003269,-0.013361,-0.006894
16260,3085360.75,MEDPACE HOLDINGS INC,0.018607,0.001733,0.003594,-0.055836,-0.010676,-0.003905,-0.001069,0.011273,-0.002822,0.020801,0.007763,-0.02022,0.017689,0.025797,0.00511,0.002408,0.017886,0.004721,0.021404,-0.020317,-0.001565,0.000131,0.008751,0.000259,0.037023,-0.00025,-0.010863,0.000757,0.024849,-0.022031,0.001007,0.010058,0.003485,0.034483,0.01223,-0.000355,0.002962,-0.008743,-0.002861,-0.004901,0.00973,-0.012967,-0.005303,0.008603,-0.001321,0.006015,0.007414,-0.004392,0.01836,0.009951,0.033152,0.021429,-0.000989,0.001429,0.007356,-0.006322,-0.034002,-0.004428,0.00844,0.001244,-0.006551,-0.027288
17104,3077617.93,APELLIS PHARMACEUTICALS INC,0.037768,0.003607,-0.007841,0.00922,0.004894,-0.030844,-0.027471,0.005512,-0.031175,-0.037129,0.009548,0.012004,0.038462,-0.006577,-0.006272,-0.059607,0.04698,-0.008547,-0.010776,-0.023965,-0.000744,0.114296,0.0,-0.136318,-0.071954,0.012922,0.092593,-0.008286,0.035701,0.015035,0.034321,0.030038,-0.048491,0.045617,0.019768,-0.04512,0.015401,-0.002068,-0.007254,0.026792,0.037614,0.017799,0.011391,-0.042195,0.282875,0.010586,-0.052121,0.035849,0.049701,0.037432,0.005018,-0.039943,0.002972,0.062716,-0.013244,-0.004238,-0.02341,-0.022518,0.031707,-0.00072,-0.002643,-0.009636
82777,3076695.9299999997,M S C INDUSTRIAL DIRECT INC,0.029094,0.011282,0.005381,-0.003655,0.000917,-0.004451,0.006374,-0.004487,-0.011665,-0.00389,0.014811,-0.019106,-0.000947,-0.000542,-0.002167,0.009775,-0.002017,0.001751,0.001748,-0.014499,-0.013077,-0.013941,-0.003639,0.008429,0.006826,0.004428,0.004133,0.002607,0.024357,-0.012423,0.005275,0.013859,0.006238,0.020311,0.018226,-0.000508,0.001651,0.005326,-0.003784,0.00038,-0.006835,0.003823,-0.013457,-0.014799,-0.008229,0.000922,-0.0125,0.007195,0.013097,0.008096,-0.003238,0.019363,-0.01976,0.001171,0.004071,0.013842,-0.008551,-0.010294,0.001968,-0.012484,0.000852,-0.03392
84319,3071567.8,LITHIA MOTORS INC,0.014542,0.002566,-0.000187,-0.016984,-0.002604,0.018249,0.011342,0.004895,-0.003761,-0.002414,-0.001985,0.01032,0.001846,-0.009151,-0.006508,0.00156,0.018377,-0.007157,0.008441,-0.018939,-0.007971,-0.013559,-0.000445,-0.003311,0.021718,-0.011879,0.005441,0.016991,0.01219,-0.038452,-0.0199,0.008757,0.021799,0.014223,-0.017809,-0.061912,0.002492,-0.004232,0.001754,-0.008014,-0.002037,0.002517,-0.008482,-0.030386,0.007411,-0.023261,-0.003658,0.002376,0.029807,-0.011647,-0.004516,0.00163,0.014791,0.008648,-0.019775,0.012697,-0.039563,0.011023,0.013772,0.010047,0.001191,-0.050938
92502,3071200.44,KENNEDY WILSON HOLDINGS INC,0.012169,0.000859,-0.007722,-0.001729,0.003465,-0.003884,-0.001733,-0.008247,-0.013567,0.006211,0.002205,-0.0022,0.002645,0.001319,-0.019763,0.001344,0.005817,0.002669,0.004436,-0.001325,-0.01946,0.0,-0.001353,0.014002,0.004009,0.000444,0.005322,-0.007499,-0.017333,0.001357,0.01355,-0.011587,0.007214,-0.002238,0.013908,-0.00531,0.001779,0.0,-0.003139,0.007647,-0.004464,0.008072,0.004004,-0.003545,-0.003557,0.002677,0.000445,-0.012456,0.007207,0.001789,0.008482,0.002656,0.00574,-0.006146,-0.008392,0.0,-0.012027,-0.013526,0.003199,-0.0082,-0.001378,-0.00828
91065,3068988.84,COPA HOLDINGS SA,0.008944,0.022601,0.01972,-0.006446,0.009027,-0.006337,0.003658,-0.012428,0.017599,0.011158,-0.016092,0.014953,0.003591,-0.000642,-0.02993,0.0,0.01732,-0.023909,0.005433,-0.005532,-0.011126,0.002134,-0.000387,0.015105,0.016215,-0.009855,-0.010522,-0.004311,0.000192,0.002501,0.006909,0.015439,0.008541,0.007724,-0.001478,-0.00148,0.00176,-0.003513,-0.002505,0.003162,0.002133,0.005551,-0.045639,-0.030852,0.013132,0.02337,0.008827,-0.00428,-9.6e-05,-0.01538,-0.011449,0.021985,-0.005954,-0.023379,0.014542,0.003803,-0.007382,-0.031216,0.010303,-0.007199,0.007553,-0.02089
16287,3068073.36,EVERBRIDGE INC,0.02158,-0.050838,0.190949,-0.034758,-0.005163,0.012584,0.020115,0.042326,0.0194,-0.00922,0.013839,-0.011885,0.014648,0.000822,-0.00516,0.009784,0.001051,0.005714,0.016582,0.00308,-0.026268,-0.002803,-0.015224,0.005589,0.01017,-0.012175,-0.013629,-0.040971,0.011651,-0.006068,-0.019312,-0.005336,0.006003,0.006983,0.017526,-0.010657,0.003632,0.000874,-0.012344,-0.000126,-0.014141,0.024462,0.005376,0.022507,0.009242,-0.000482,0.007113,0.001556,0.015418,0.008357,0.024163,0.014361,-0.008989,-0.005102,0.01094,-0.017867,0.030703,-0.005679,0.013551,0.006961,0.005267,-0.010588
93035,3068005.84,SELECT MEDICAL HOLDINGS CORP,0.043359,0.03314,0.012729,0.000503,-0.004523,0.007572,-0.004509,0.005536,-0.000501,0.001002,0.021511,0.03526,0.009934,-0.000468,-0.006092,0.015087,0.044589,-0.020454,0.016795,-0.012946,-0.006332,0.009103,0.017591,0.003546,0.015018,-0.003481,0.001747,-0.005667,-0.001754,-0.004392,0.001764,-0.002202,0.009709,-0.011801,-0.003981,0.015098,0.009624,0.0026,-0.001296,-0.002164,0.012142,-0.006855,0.00604,-0.002144,-0.019768,0.006576,0.005227,0.006499,0.01765,-0.000423,0.005925,0.01809,-0.012397,0.013389,0.008258,0.003276,-0.024898,0.011302,0.021937,-0.029567,-0.027546,-0.019742
75041,3067788.96,CEDAR FAIR L P,-0.004841,-0.012072,0.014955,0.007907,-0.007131,-0.010594,0.024682,0.011335,-0.001401,-0.009821,-0.005491,-0.002137,-0.002499,0.001074,-0.008043,-0.002703,0.000723,0.005416,0.007721,-0.004989,0.001791,-0.011351,0.009012,-0.009479,-0.011226,0.014517,-0.002935,0.004048,-0.011545,0.016685,0.013676,0.011693,-0.003023,-0.009452,0.010983,-0.009083,0.011862,-0.012078,0.000539,0.000359,-0.004131,-0.001443,0.010658,0.001609,-0.00803,-0.005577,-0.006874,-0.0102,-0.009937,0.000558,0.042541,-0.023877,0.002556,0.006191,-0.010134,0.011152,-0.006147,-0.006913,-0.000916,0.012285,-0.009781,-0.009695
18480,3066721.44,TRADEWEB MARKETS INC,-0.002395,-0.021849,-0.014728,0.010962,0.021932,0.029419,0.003982,0.0049,0.006037,-0.013155,0.009121,0.008806,-0.005973,0.032355,-0.004925,0.00315,0.01525,-0.012149,-0.003801,0.005836,-0.01252,0.012226,-0.000447,0.007832,0.008215,-0.001982,0.001765,-0.004846,-0.011067,0.003133,0.028782,-0.004988,0.000654,0.019386,-0.000855,-0.01219,0.015804,-0.001066,-0.00256,0.000214,-0.008768,0.008199,-0.001284,-0.011999,-0.015398,0.017401,0.010392,-0.010714,-0.009097,-0.000874,0.001313,-0.002403,0.001971,0.00153,-0.016368,-0.003772,0.003118,-0.009325,-0.006051,-0.005411,0.019043,0.027364
11752,3060904.9499999997,II VI INC,0.031976,0.030985,0.043663,-0.012768,0.004128,-0.020006,-0.016779,-0.076223,-0.060653,-0.041298,0.006496,-0.037874,0.001942,-0.016209,-0.016297,-0.012015,0.039617,0.012053,0.033275,-0.010509,-0.026722,-0.031327,0.012355,0.041637,0.005513,0.010966,-0.004746,0.03406,0.051054,-0.00188,0.029513,0.010369,0.015394,0.008323,-0.002358,-0.008274,-0.001788,0.019702,-0.019028,0.008356,-0.003551,0.049005,-0.028879,0.016327,0.032989,0.028603,-0.00054,-0.027553,0.0225,0.006248,-0.014444,0.021504,0.006168,-0.002399,0.012023,0.000792,-0.016355,-0.035398,0.003058,-0.022727,-0.027226,-0.01895
11343,3060711.01,SANDERSON FARMS INC,0.031975,-0.039184,-0.009577,0.013221,0.009089,0.012095,-0.004513,0.03314,-0.011928,0.03678,-0.003741,-0.010719,0.005877,0.008459,-0.01732,-0.023889,0.046933,0.002103,0.005937,-0.012936,-0.005737,-0.004009,0.019028,0.002753,0.000358,-0.012231,-0.007913,-0.000426,0.014435,-0.002882,0.00572,0.006047,-0.005356,0.027583,0.024688,-0.002728,0.00114,0.000797,-0.00381,-0.000856,0.006856,-0.011406,0.005453,-0.006908,-0.00983,-0.001858,-0.01873,0.016775,0.014575,-0.028214,-0.037547,-0.010321,-0.017257,-0.035184,0.001571,0.002223,-0.014545,-0.040109,-0.00691,-0.022615,0.010466,-0.029874
80128,3057983.56,VALMONT INDUSTRIES INC,0.028574,0.014528,0.016345,-0.005223,0.00152,-0.015039,-0.00056,-0.002453,-0.003864,0.000846,0.000564,-0.003521,0.001837,-0.000988,-0.005437,-0.004899,0.014127,0.005276,0.006439,-0.004659,-0.009501,0.002116,0.006264,-0.003637,0.006809,-0.006973,0.008636,0.005012,0.019949,-0.002037,0.00245,0.011608,-0.004899,0.000877,0.016642,-0.005567,-0.007264,0.012923,-0.00093,-0.000598,-0.003327,-0.005541,0.002417,0.005894,-0.013916,-0.00736,0.019727,-0.005003,0.003553,-0.000334,0.0002,0.014298,0.009288,-0.005809,-0.005711,0.002113,-0.00336,-0.020229,0.00668,-0.008043,-0.004527,-0.03577
16432,3054878.3200000003,GOODYEAR TIRE & RUBBER CO,0.007561,0.028143,0.018248,-0.009259,0.014772,0.015152,-0.00556,-0.015892,-0.016746,-0.005474,-0.018349,0.006854,0.000619,-0.025356,-0.001269,0.013342,0.026332,0.011607,-0.019324,-0.015394,0.000625,-0.02375,0.004481,0.012747,0.013845,-0.001552,0.002798,-0.00434,0.027086,-0.029403,0.003748,0.032981,-0.028615,-0.027597,-0.032526,-0.00791,-0.001993,0.003329,0.001991,0.008609,0.02134,-0.01125,-0.041613,0.014247,0.007358,-0.004648,-0.020013,-0.014976,0.032481,0.004016,-0.025333,0.028728,-0.007314,-0.021433,-0.011636,0.013851,-0.030055,-0.03169,0.003636,0.0,-0.018478,-0.018826
90249,3042900.5599999996,ENERSYS,0.049955,0.029345,-0.002629,-0.011378,-0.021053,0.002867,-0.010436,0.000578,-0.007219,-0.01687,0.01287,-0.012706,0.015533,0.000583,0.003348,0.015525,0.036148,0.002206,-0.021602,-0.013219,-0.007838,0.007613,0.009266,0.001271,0.01199,-0.002509,0.015512,0.00633,0.019623,-0.010217,0.017249,0.006676,0.019363,-0.014832,0.013735,-0.01433,-0.003701,0.004909,-0.003168,0.000927,-0.009923,0.013364,-0.008704,0.002927,0.004775,-0.005545,-0.007168,-0.011098,0.010141,-0.000268,-0.003079,0.009535,0.004789,-0.021184,-0.003517,-0.001086,-0.001631,-0.014019,0.017256,0.012078,0.00362,-0.038611
14436,3039386.9,ULTRAGENYX PHARMACEUTICALS INC,0.016193,-0.000736,-0.02208,-0.058706,-0.000533,0.037333,-0.03599,-0.0112,0.005394,-0.013412,-0.019032,0.017738,0.021242,0.028533,-0.00363,0.006766,0.005686,-0.001542,0.011454,0.009034,-0.012863,0.061829,0.025746,0.003753,0.004908,-0.034186,0.023357,-0.036,0.042714,0.000234,0.007723,0.01556,0.045507,-0.047244,-0.002296,0.036355,0.01754,-0.012656,-0.040663,-0.016586,0.000469,0.009366,-0.001624,0.023931,0.013161,0.01075,-0.031022,0.233936,0.065975,0.066759,-0.00603,-0.001804,-0.015112,-0.015677,-0.009488,-0.021126,-0.004456,-0.010707,-0.023776,-0.003817,-0.028827,-0.012775
13643,3035945.73,INTERCEPT PHARMACEUTICALS INC,0.033526,0.010901,-0.01999,0.062399,0.021347,0.023497,-0.009667,0.012933,0.010841,-0.010427,-0.009573,0.009179,0.030661,0.012157,0.015129,0.011263,0.083811,0.053457,0.075574,-0.007237,0.036265,0.014248,0.032836,0.018191,-0.102688,0.031541,0.036168,0.038997,-0.028737,-0.015268,0.035477,0.013112,-0.001921,-0.008282,0.006749,0.038545,0.001291,-0.006688,-0.001622,0.003006,0.003888,-0.042285,-0.025278,-0.021525,0.022617,0.013477,0.001961,-0.018887,-0.060267,0.039587,0.001775,-0.023126,-0.037551,-0.050608,-0.017272,0.006667,-0.030203,-0.038489,0.016787,-0.010054,-0.01347,0.001409
86870,3031997.28,NUVEEN QUALITY MUNI INCOME FUND,0.001387,0.001385,-0.001383,0.00277,-0.005525,0.001389,-0.003467,-0.004175,0.00559,0.002328,0.000696,0.001391,0.002083,0.003465,-0.003453,0.0,0.004158,-0.004831,-0.001387,0.002778,0.001385,0.004841,0.004818,-0.000685,0.000685,0.000685,-0.000684,0.00137,-0.005233,0.005521,-0.000686,0.001374,0.0,-0.000686,0.001373,0.0,0.000685,0.0,0.002055,-0.001367,-0.000684,-0.003425,0.006873,0.0,0.00273,-0.002723,0.004778,0.002717,0.001355,-0.00044,0.001359,0.002035,-0.001354,0.00339,0.001351,0.002024,0.00202,0.00336,0.00134,0.002676,0.0,0.002001
14215,3030399.9,PLAINS G P HOLDINGS LP,0.031789,0.022454,-0.004597,-0.018471,-0.027705,-0.00914,-0.02713,-0.013385,0.001696,-0.007336,0.018761,-0.009487,-0.035493,-0.003505,0.049238,0.012849,0.002758,-0.041804,0.023536,-0.020191,-0.005152,-0.02244,0.021189,-0.014986,0.015214,0.014409,0.023864,-0.019978,0.011325,-0.027996,0.035138,0.025598,0.000543,0.013015,0.012313,0.01798,-0.002078,0.013535,-0.013354,-0.019781,0.006373,0.010554,0.012533,0.018051,-0.002533,-0.019299,-0.001554,-0.005705,-0.001565,0.002612,0.002605,-0.00052,0.00208,-0.026466,-0.020256,-0.00272,-0.02455,-0.016219,0.011939,0.002247,-0.012892,-0.034783
