asset_name,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-21,2022-11-22,2022-11-23,2022-11-25,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31
GENERAL DYNAMICS CORP,0.00044,-0.014165,0.010432,0.001687,0.008903,0.003816,-0.011959,0.01587,-0.040832,-0.001275,0.013673,-0.00516,0.006738,0.006896,0.009508,0.003751,0.003061,0.005866,-0.012925,0.002914,0.004657,-0.000475,0.013755,-0.018886,-0.010482,-0.008337,0.00597,-0.002584,0.010444,-0.003565,0.001166,-0.015581,0.004079,-0.007475,0.009496,0.013584,-0.013522,0.005312,0.003389,-0.007116,0.009151,-0.004494,0.001975,-0.013596,-0.002447,0.014839,-0.012246,0.009502,0.004646,-0.003981,-0.029915,0.003537,-0.017168,-0.017679,0.005355,-0.001461,0.012906,-0.036398,0.005421,-0.002718,0.00255,0.021879
FREEPORT MCMORAN INC,0.038182,-0.057447,0.017736,0.115019,-0.021029,0.029318,-0.040327,0.07993,0.035102,-0.003943,0.005278,-0.01864,-0.027287,-0.00055,-0.005779,0.047883,0.004754,-0.023396,-0.025841,0.036474,0.06105,-0.005779,0.016427,-0.033814,-0.010293,0.00234,0.033982,-0.031862,0.007515,0.009774,0.00433,-0.032463,0.005505,-0.026069,0.011777,0.017196,-0.020286,0.011415,0.020473,-0.02572,0.011352,-0.008092,-0.002105,0.028481,0.021539,0.061245,0.013009,0.043894,0.013644,-0.001545,-0.001109,-0.019978,-0.00521,0.005009,0.028772,-0.01013,-0.008009,0.045974,-0.025515,-0.013861,-0.018742,0.014552
C S X CORP,0.000344,-0.018576,0.016474,0.021724,0.011137,0.000668,-0.018346,0.060822,0.023062,-0.004383,-0.015409,-0.002236,-0.009283,-0.002262,0.013277,0.020134,0.004699,-0.001559,-0.009994,0.017981,0.016164,-0.000306,-0.019278,-0.021841,-0.006061,-0.008023,0.019735,-0.003173,0.025462,0.016139,-0.002138,-0.027548,-0.003777,-0.01485,-0.014432,0.015945,-0.008008,0.009041,-0.00032,-0.012804,0.01297,-0.008323,-0.003228,0.012953,-0.011829,0.041734,-0.001863,0.00809,0.001543,0.001233,-0.002155,0.005552,-0.01135,-0.021098,0.01458,0.00125,-0.005928,-0.025424,-0.028986,-0.002322,-0.006649,0.034806
3M CO,-0.003895,-0.019473,-8.1e-05,0.016199,-0.001282,0.005374,-0.012126,0.042962,0.029656,-0.014664,0.00145,-0.0189,-0.000777,-0.003067,0.006863,0.0076,-0.004666,0.008125,-0.034098,0.011954,-0.001269,0.000159,0.007937,-0.018584,-0.000401,0.014208,-0.00277,-0.001905,0.008667,0.003469,-0.009427,-0.029423,-0.005638,0.003616,-0.010808,0.021935,-0.015147,-0.011925,0.000666,-0.016054,0.019275,-0.005391,0.021264,0.021883,-0.017499,0.030579,0.000552,0.010569,0.007726,0.001781,0.001237,-0.022469,-0.030411,-0.035194,0.018745,0.016328,-0.062143,-0.018,0.00549,0.014971,-0.023167,0.022206
WASTE MANAGEMENT INC DEL,-0.011681,-0.008306,0.012305,-0.008655,0.010143,0.014554,-0.00902,0.01909,-0.01898,-0.003604,-0.003173,0.006302,0.006389,0.013137,0.010051,0.002703,0.004717,0.002744,0.00079,0.002977,0.015992,0.004472,0.011858,-0.011896,-0.01329,-0.002114,0.004842,0.00494,-0.00024,-0.00024,-0.001259,-0.019035,-0.009671,-0.02596,0.001269,0.00938,-0.009669,0.009383,0.001821,-0.013354,0.009532,-0.012526,0.000956,-0.000764,-0.01931,0.036457,-0.007837,-0.021044,0.013427,-0.027454,0.00989,0.001167,-0.022479,-0.002717,0.010433,0.004012,-0.00262,0.005516,-0.003984,0.000721,0.003211,0.010647
C M E GROUP INC,0.001327,-0.003746,-0.011337,-0.001463,-0.005449,0.020384,-0.012702,0.019532,-0.000516,-0.002009,-0.000633,0.00633,-0.007776,-0.005936,0.023188,-0.012748,0.010043,-0.005682,-0.010686,0.009704,0.009668,0.007932,-0.007139,0.021231,-0.002717,-0.021624,0.0125,0.009199,0.011519,-0.015258,-0.018021,-0.014006,-0.007827,-0.002571,-0.00873,0.021751,0.001735,0.000924,-0.006635,0.001551,0.007265,-0.005912,0.004698,0.006688,-0.00194,0.031458,0.004055,0.00967,-0.010479,0.006064,-0.00614,0.002107,-0.001193,-0.00859,0.004533,-0.003999,-0.007054,0.001444,0.019552,-0.006166,0.001594,0.003978
COLGATE PALMOLIVE CO,-0.001354,-0.013154,-0.005222,0.011051,0.004236,0.004218,-0.004742,0.020555,-0.005335,0.0,0.010058,0.009161,-0.009472,0.01554,0.006016,-0.00715,0.007333,-0.00208,-0.00508,-0.005368,0.019876,0.003485,0.005402,-0.013432,0.001167,0.004404,0.007608,-0.004607,0.010671,0.001781,0.007492,-0.018402,-0.001541,0.002829,-0.003719,0.016733,0.003671,0.002144,0.006167,-0.014011,0.006978,-0.007308,0.004315,0.006445,-0.013812,0.018335,-0.015629,-0.005335,-0.015068,-0.00376,0.013144,0.004881,-0.024415,-0.014675,0.009442,0.000795,0.005828,-0.002239,-0.003167,-0.052165,0.018019,0.02264
UBER TECHNOLOGIES INC,0.119684,-0.031597,-0.002777,-0.011834,-0.024657,-0.009029,-0.032434,0.086629,0.010399,-0.002744,0.085999,-0.048464,-0.038615,0.00277,-0.024517,-0.006018,0.025285,-0.010073,-0.025965,0.0,0.049712,-0.027454,0.014467,-0.036522,-0.028159,-0.019317,0.001894,0.003781,0.018079,-0.00185,0.018162,-0.044776,-0.01029,-0.039276,0.000401,0.016026,-0.028391,0.0,-0.00974,0.007787,0.013013,-0.007226,0.025475,0.021688,-0.013894,0.033268,0.037879,0.023358,0.011056,0.023986,0.014123,-0.008152,-0.008219,0.002417,0.045815,0.005599,-0.019653,0.012028,-0.008914,0.011326,-0.024045,0.043875
SHERWIN WILLIAMS CO,-0.001111,-0.040262,0.006768,-0.00442,0.023771,0.018295,-0.015172,0.076577,-0.007364,-0.01332,0.027811,0.000914,-0.012873,0.012357,-0.003249,0.017512,0.026905,-0.00192,-0.015871,-0.016249,0.031502,0.009752,0.024403,-0.01614,-0.000513,-0.009232,0.013261,-0.00617,0.003954,0.019616,-0.039326,-0.018055,-0.015234,-0.009814,0.001974,0.015215,-0.003757,0.005678,-0.013393,-0.008103,0.01617,-0.016534,0.008596,0.020094,-0.067286,0.035346,0.000891,-0.008093,0.041264,-8.2e-05,0.00878,0.007809,-0.014245,-0.040652,0.046812,0.002976,0.013494,-0.009103,-0.089158,0.015463,0.010239,0.024731
MARATHON PETROLEUM CORP,0.049111,-0.0375,0.030245,-0.004653,0.015725,-0.003347,-0.027204,0.028655,0.017201,-0.005774,0.001825,-0.001167,0.004505,0.006478,-0.007179,0.052282,-0.007899,-0.003185,-0.026198,0.012713,-0.013445,-0.012971,-0.016635,-0.048888,-0.028101,-0.002654,-0.001376,-0.018558,0.041,-0.000809,-0.00162,-0.000631,-0.010102,0.012027,0.017467,0.013627,-0.025317,0.031079,0.014767,-0.019688,0.014495,0.001808,-0.046997,-0.003065,0.046573,0.009418,-0.009074,0.006393,0.009442,0.028997,0.007603,-0.001312,-0.003778,0.015827,0.020206,0.009227,0.026245,-0.003072,0.042678,-0.018471,-0.027926,-0.004801
INTERCONTINENTALEXCHANGE GRP INC,-0.016219,-0.014784,0.03066,0.012046,0.009108,0.019795,-0.021824,0.054288,0.017359,-0.002109,0.009126,-0.009805,0.000769,0.001057,0.010939,0.006455,0.008583,0.001683,-0.019044,0.002474,0.028194,0.011264,-0.002556,-0.019771,-0.012606,-0.0209,0.00879,-0.010628,0.018678,0.01064,-0.019459,-0.016453,-0.014283,-0.004764,0.001097,0.021516,-0.000878,0.003416,-0.006809,0.001567,0.017894,-0.014505,0.006238,0.006781,-0.01299,0.022617,0.003241,0.013398,0.019128,0.003128,-0.012841,-0.002044,0.002421,-0.006966,0.01459,0.001751,-0.022269,0.002259,0.015964,-0.002311,-0.011858,0.008344
ACTIVISION BLIZZARD INC,0.007005,-0.008866,-0.01046,0.000834,-0.011951,0.012658,-0.004722,0.027351,0.007063,-0.002428,-0.001082,0.006362,-0.007263,0.003929,0.009447,0.014438,0.009357,-0.040736,0.017014,-0.005086,-0.005246,0.016768,0.007581,0.007524,-0.002882,-0.002365,-0.015409,0.00535,0.029271,-0.008144,0.00404,-0.008697,-0.003797,-0.001183,-0.001448,0.000132,-0.002504,0.003303,-0.002107,0.003431,0.009336,-0.002736,0.004311,-0.00052,0.001562,0.008186,-0.004769,0.006087,-0.008881,-0.001299,-0.003121,-0.027394,-0.001073,-0.009667,0.001085,0.018689,-0.001462,-0.006258,0.012862,0.01336,-0.008485,0.008031
MERCADOLIBRE INC,0.019654,-0.074031,0.023024,0.077726,0.002355,-0.003933,-0.04211,0.042234,0.042072,-0.015704,0.063674,-0.04689,-0.046967,0.037697,0.000987,-0.006095,0.005506,-0.011284,-0.031769,-0.034819,0.046921,0.010768,0.004315,-0.066842,-0.021329,0.000834,0.023651,0.013842,-0.018104,-0.010906,-0.003848,-0.037138,0.010646,0.047738,-0.009454,0.027617,-0.029819,0.005794,-0.027348,-0.017242,0.031814,-0.023133,-0.023788,0.013715,0.02227,0.020302,0.027294,0.020584,0.022953,0.093414,0.057219,-0.011931,-0.001009,0.003574,0.023631,-0.002814,0.013617,0.018677,0.051245,0.027504,-0.048695,0.01712
MOODYS CORP,-0.001963,-0.031171,-0.005818,0.017045,0.020969,0.010401,-0.017444,0.121076,0.054748,-0.054032,0.017507,-0.006695,-0.023388,0.00873,-0.001334,0.010687,0.01223,0.010203,-0.030266,-0.008085,0.030187,0.026184,-0.014212,-0.034567,0.004463,-0.006562,-0.002821,-0.00652,0.010661,0.036387,-0.013295,-0.036154,-0.017779,-0.012209,-0.01236,0.02743,-0.011437,-0.001325,-0.008823,-0.012086,0.036298,-0.015233,-0.007717,0.027634,-0.026117,0.04702,0.003763,0.022215,0.034247,0.016166,0.006818,-0.00302,0.009248,-0.011122,0.023997,-0.000874,-0.015085,0.001173,0.007855,0.004305,-0.016835,0.027212
OCCIDENTAL PETROLEUM CORP,0.016529,-0.036585,0.014909,0.015382,0.03685,-0.015006,-0.092209,0.037539,0.054625,-0.014126,0.015693,-0.033589,-0.006534,-0.002939,-0.023298,0.045696,-0.022674,-0.011811,-0.029169,0.012898,0.005498,-0.009929,-0.008576,-0.027122,-0.033454,-0.002962,-0.003753,-0.015382,0.022844,0.003904,-0.009334,-0.008166,-0.009975,-0.001919,-0.000641,0.021805,-0.030284,0.03479,0.005942,-0.034976,0.003222,0.0114,-0.030799,0.000983,0.018164,0.02459,0.005177,0.001092,-0.000935,0.025745,-0.006541,-0.009034,-0.004635,0.019404,0.018882,-0.006128,-0.031128,0.001397,0.039833,-0.008198,-0.036219,0.010292
CHARTER COMMUNICATIONS INC NEW,-0.028889,-0.027325,-0.008625,0.013275,0.012786,0.003906,-0.013478,0.066537,0.056919,-0.016709,0.011036,-0.00811,-0.011879,-0.025788,-0.01437,0.044851,0.012139,-0.000308,-0.014457,0.002107,0.015599,-0.005444,0.009071,-0.012478,-0.042858,0.010022,-0.001547,0.016724,0.010064,0.02154,-0.163848,-0.04541,-0.027024,0.003935,0.010223,0.03896,0.007904,0.030999,-0.003384,-0.001352,0.019859,0.000472,0.007313,0.036361,0.020989,0.017431,-0.001496,0.020317,0.010116,0.018603,0.007783,-0.000309,-0.016712,0.006128,0.030999,-0.000252,-0.01005,0.029921,0.016421,-0.038939,-0.008798,-0.016959
SHOPIFY INC,0.01636,-0.036792,0.006864,-0.047125,0.002799,0.01737,-0.057927,0.181553,0.080252,-0.026369,0.042188,-0.037731,-0.020514,-0.029958,-0.037715,0.001988,0.042234,0.000544,0.033705,-0.02314,0.100404,0.061644,-0.007834,-0.052717,-0.044619,-0.012317,0.003897,-0.006729,0.0,0.010422,-0.013925,-0.048379,-0.008244,-0.016348,0.013803,0.005557,-0.041724,-0.02797,-0.009493,-0.022462,0.075368,-0.011111,0.027946,0.05213,-0.042355,0.025035,0.009227,-0.018553,-0.001644,0.008782,0.057943,0.028028,-0.02026,-0.028338,0.063584,0.087945,-0.030654,0.108691,0.021128,0.036209,-0.057708,0.044077
PINDUODUO INC,-0.017144,-0.005196,0.062675,0.086361,-0.002747,0.019443,-0.059758,0.082657,0.017642,0.003222,0.085334,-0.048049,0.044257,-0.00567,-0.036066,-0.012718,-0.000749,-0.014391,0.126236,0.059149,0.046028,0.020722,0.031049,0.01691,-0.010137,-0.012542,0.061641,-0.015366,-0.040575,0.031021,0.014312,-0.031774,-0.001377,-0.000919,-0.014951,0.003269,-0.00512,-0.017078,0.013924,-0.044366,0.012159,-0.010436,0.036542,0.077251,0.04799,0.005554,-0.004585,-0.014971,-0.011372,0.00473,0.037877,-0.022165,-0.055878,0.007482,0.02904,0.026497,0.010598,0.001869,0.084672,0.000191,-0.071934,0.008544
SOUTHERN COPPER CORP,0.064722,-0.040392,0.008543,0.109504,-0.012291,0.029223,-0.013866,0.053993,0.074173,0.00149,0.002646,-0.021768,-0.012475,-0.00956,-0.013271,0.038777,-0.002018,-0.009436,-0.019731,0.029499,0.028485,0.007211,0.008298,-0.021462,0.003628,-0.013638,0.023821,-0.012854,-0.003132,0.009755,0.003602,-0.022842,-0.002171,-0.004016,0.014953,0.02003,-0.012334,0.003286,0.018343,-0.018012,0.011955,-0.022657,0.020533,0.025799,0.025625,0.039482,0.02641,0.038161,0.023531,0.029792,0.017966,-0.021412,-0.000928,0.010884,-0.014575,-0.010926,0.015762,-0.000928,-0.007036,-0.002941,0.000134,0.008312
A S M L HOLDING N V,0.006266,-0.061109,-0.011359,0.065557,0.03121,0.041788,-0.028059,0.145732,0.027907,0.002394,0.034007,-0.034763,0.02138,0.007011,-0.021697,0.027435,0.012814,-0.019889,-0.014362,-0.007749,0.05062,0.005163,-0.00908,-0.008123,-0.012883,0.013995,0.009213,-0.015143,0.020562,0.029968,-0.019753,-0.047933,-0.0205,-0.009942,-0.009585,0.031607,-0.04305,-0.008238,-0.025736,-0.010313,0.0373,-0.009194,0.005802,0.038685,-0.009653,0.054005,0.042763,0.01941,0.017825,0.012223,0.010926,-0.002274,-0.008964,-0.033789,0.029512,0.04189,-0.008905,0.017194,0.003477,-0.024141,-0.025592,0.016192
METLIFE INC,0.009971,-0.005004,-0.006253,0.013678,0.004318,-0.007034,-0.008718,0.026797,-0.003078,-0.009397,0.00664,0.001077,0.007127,0.008145,0.005166,0.013572,-0.0026,0.002998,-0.015854,0.00449,0.008282,-0.000652,0.003392,-0.019633,-0.001592,-0.009166,-0.013138,-0.019291,0.013714,0.000683,-0.005326,-0.015651,-0.003208,-0.004337,0.008853,0.014626,-0.014278,0.006546,0.000692,-0.007052,0.011837,-0.003991,-0.00304,0.014414,-0.008061,0.013499,-0.030443,0.003224,0.0,-0.002515,0.007424,-0.004867,-0.019701,-0.010405,0.010946,0.007124,0.003961,0.008313,0.009223,-0.002492,0.001666,0.011918
THOMSON REUTERS CORP,-0.032367,-0.005251,0.010362,0.01577,0.004191,0.014512,-0.006358,0.038013,-0.004079,-0.00719,0.014851,0.019828,-0.005247,0.015108,0.000793,0.013728,0.002604,0.003723,0.001294,-0.022226,0.037181,-0.003993,0.005032,-0.009674,-0.02168,0.007357,0.000783,-0.00139,0.006177,0.007609,-0.001631,-0.020543,-0.00272,-0.016543,-0.000716,0.006268,-0.003203,0.011694,0.002824,-0.011263,0.017175,-0.002012,0.010871,0.023242,-0.027291,0.016642,-0.004285,-0.003959,0.009246,-0.001798,0.010465,0.00382,-0.009471,-0.00111,0.008291,-0.004832,0.006133,-0.002286,0.004667,-0.003125,-0.002033,0.010018
NORFOLK SOUTHERN CORP,0.008418,-0.019957,0.013532,0.029004,0.007827,0.002928,-0.024458,0.05396,0.032637,0.003069,-0.014066,0.006367,-0.016659,0.004887,0.010131,0.007382,4e-05,0.004819,-0.014941,0.019352,0.012393,-0.000546,-0.008933,-0.026607,-0.019247,-0.004123,0.017057,-0.006594,0.036878,0.019285,0.0019,-0.023721,-0.006699,-0.014366,-0.016518,0.015561,-0.005067,0.008352,0.008162,-0.014949,0.009846,-0.007212,0.005194,0.012919,-0.013631,0.033579,-0.006099,0.001652,0.005851,-0.007691,0.003777,0.005997,-0.007753,-0.018809,0.015127,0.01096,-0.002184,-0.050453,-0.007367,-0.009827,-0.002512,0.031905
GENERAL MOTORS CO,0.002548,-0.021093,-0.00026,0.012724,0.01,-0.008632,-0.025352,0.044141,0.034726,-0.02894,0.007764,-0.043986,0.004419,0.029244,-0.006286,0.011387,0.003503,0.008726,-0.026693,0.009396,0.020377,-0.000986,-0.013109,-0.02782,-0.019851,-0.001578,0.006322,0.002094,0.005486,0.007275,-0.010575,-0.019291,-0.039075,-0.020194,-0.006211,0.019886,-0.066017,0.008947,-0.015075,-0.02371,0.035045,-0.000891,0.005351,0.025724,0.008936,0.026,0.000278,0.033129,0.019132,0.013485,-0.047483,0.002739,-0.004644,-0.019484,-0.010635,0.030835,-0.006586,0.003315,0.004405,0.040296,-0.043742,0.083494
ENTERPRISE PRODUCTS PARTNERS LP,-0.005941,-0.011952,-0.002016,0.008081,0.002004,0.0008,-0.020783,0.019184,0.001201,-0.004,-0.000402,0.004821,-0.015994,0.015035,-0.010809,0.00607,-0.00362,-0.000807,-0.012121,0.011452,0.003235,0.0,0.001612,-0.015292,-0.010217,-0.014864,0.0,0.000838,0.011725,0.010348,-0.002868,-0.007395,-0.014901,-0.013445,-0.003833,0.006841,0.002972,0.013971,0.005845,-0.013699,0.01936,-0.004129,0.00456,0.00454,0.011915,0.015022,0.0128,0.001975,0.006701,0.004698,0.003507,-0.007767,-0.016047,0.013922,0.009808,0.013986,0.008812,-0.005697,0.005348,0.007979,-0.016962,0.000391
VANGUARD STAR FUNDS,0.010987,-0.012539,-0.003598,0.038233,0.002864,0.010812,-0.016145,0.049231,0.019941,-0.009584,0.010064,-0.007281,0.000772,-0.001157,-0.008303,0.011877,0.010198,0.002286,-0.011213,0.00788,0.020214,0.005234,0.00093,-0.013747,-0.004521,-0.002271,0.007207,-0.001506,0.000754,0.011871,-0.001304,-0.023867,-0.00554,-0.001174,0.003115,0.009509,-0.007689,0.002325,0.005412,-0.011919,0.016342,-0.009954,0.006767,0.017092,-0.008686,0.023429,0.005397,0.004073,0.006084,0.012095,0.005613,0.00072,-0.005398,0.00199,0.00993,0.004827,0.000178,0.004091,0.003543,-0.002295,-0.010439,0.005006
PIONEER NATURAL RESOURCES CO,-0.013572,-4e-05,0.010754,-0.002269,0.011174,0.005196,-0.067541,0.015347,0.041475,-0.000743,0.027208,-0.031556,0.009641,-0.025803,-0.021725,0.02687,0.013103,-0.000904,-0.035138,0.00522,-0.019894,0.013051,0.001422,-0.03776,-0.018362,0.014327,-0.035313,-0.0329,0.023178,0.026763,0.001334,-0.002265,-0.025333,-0.003883,0.007245,0.026907,-0.023985,0.0407,0.010563,-0.030838,0.010205,0.007544,-0.035641,0.012713,0.018292,0.02787,-0.014135,0.004345,0.001903,0.032729,-0.000794,-0.004561,-0.01652,0.018849,0.004279,0.008563,-0.015366,-0.006394,0.003302,-0.011013,-0.019455,0.002263
MONSTER BEVERAGE CORP NEW,0.006722,-0.027981,-0.00676,0.0752,0.009802,-0.010516,-0.016656,0.031903,-0.011883,-0.01223,0.012588,0.010699,-0.002319,0.007478,0.014042,0.020376,0.007464,-0.005388,-0.014414,-0.020514,0.030765,0.003792,0.007651,-0.017974,-0.007145,-0.00207,0.003062,-0.014773,0.007797,-0.003769,0.014536,-0.022081,0.01134,-0.003572,0.007369,0.007809,-0.011182,0.004464,0.007407,-0.006764,0.006909,-0.004803,-0.002068,0.008192,-0.017328,0.020422,-0.012496,-0.00613,0.011539,-0.016226,0.020392,0.000882,-0.013996,-0.008735,0.001402,0.0011,0.029068,0.004853,0.003767,-0.010779,-0.004086,0.016704
K L A CORP,0.014947,-0.027274,0.006466,0.04322,0.027863,0.014711,-0.013475,0.091047,0.032478,-0.00263,0.020216,-0.039243,0.015037,0.000931,-0.01124,0.027062,0.009027,-0.014548,-0.013394,-0.0016,0.050277,-0.006155,-0.002994,-0.002541,-0.013717,0.012655,0.020176,-0.00634,0.019064,0.020254,-0.006894,-0.05283,0.002053,-0.004876,0.005865,0.028167,-0.05779,0.009469,-0.016667,-0.009,0.032902,-0.00745,-0.001273,0.009773,-0.017779,0.064584,0.027013,0.019445,0.006919,-0.000191,0.002315,-0.009737,-0.00214,-0.031224,0.029222,0.028344,-0.005733,-0.001229,0.014529,-0.068547,-0.029271,0.012381
VALERO ENERGY CORP NEW,0.035444,-0.032077,0.030835,-0.007632,0.023773,0.003567,-0.032136,0.034766,0.011401,0.0212,0.028582,-0.029849,0.017561,-0.002103,-0.012062,0.044278,-0.01951,-0.005819,-0.025723,0.00267,-0.011686,-0.011899,-0.037567,-0.048084,-0.017361,0.01119,-0.027373,-0.019247,0.05242,-0.001077,-0.006637,0.001587,-0.004586,0.002848,0.018127,0.006564,-0.024943,0.039709,0.016403,-0.008385,0.007738,0.004275,-0.05376,-0.003499,0.058268,0.007663,0.007996,0.026676,0.012045,0.012874,0.005986,0.010872,-0.015188,0.021768,0.030765,0.002452,0.013629,-0.011584,0.046111,-0.045012,-0.021088,-0.001141
SYNOPSYS INC,-0.004717,-0.03455,-0.006474,-0.009739,0.014318,0.03939,-0.005144,0.098869,0.039654,-0.002173,0.010645,-0.008229,-0.021663,0.004996,-0.003283,0.006588,0.022419,-0.004936,-0.010582,-0.01659,0.049064,0.053896,-0.027023,-0.04854,-0.009811,-0.012865,0.021032,-0.0147,0.02637,0.011336,-0.01804,-0.024727,0.016367,-0.01741,0.003216,0.017847,-0.02574,-0.004694,-0.007058,-0.008303,0.021154,-0.008355,0.001221,0.00391,-0.018353,0.017458,0.016878,0.005154,0.020511,-0.003739,-0.00039,0.013004,-0.004862,-0.013049,0.033627,0.0231,-0.002997,-2.9e-05,0.021187,0.001682,-0.020685,0.011061
MCKESSON H B O C INC,-0.018825,0.020286,0.019985,-0.002339,-0.002143,-0.012708,-0.011644,-0.041168,-0.038102,0.013672,-0.020494,0.026917,0.009224,0.008676,-0.002542,0.024241,0.007995,0.006802,-0.007826,0.003786,0.001152,-0.005135,0.018777,-0.0114,-0.011505,0.01976,-0.010039,-0.026805,0.01707,-0.017631,0.003288,-0.010824,0.011839,0.007782,2.7e-05,0.013074,0.003496,0.004924,-0.00907,-0.007049,-0.006331,0.0,-0.002106,-0.000855,0.000107,0.032081,-0.010595,0.001859,-0.004887,0.000105,0.002547,0.004348,-0.013221,0.000846,-0.001796,-0.007962,0.00392,-0.001195,0.02146,-0.012809,-0.001345,-2.6e-05
MARRIOTT INTERNATIONAL INC NEW,-0.00025,-0.044231,-0.042552,0.016931,-0.004095,0.014493,-0.006179,0.056228,0.036714,-0.025949,0.014041,-0.001051,-0.010087,0.010877,-0.007297,0.017505,-0.00896,0.006502,-0.022396,0.014916,0.025363,-0.000968,0.002664,-0.021675,-0.009689,-0.019879,0.02149,0.003112,0.012472,-0.000306,-0.023234,-0.024603,-0.010424,-0.015736,-0.006342,-0.011037,-0.010286,0.009238,-0.001548,-0.018537,0.016277,0.006217,-0.007657,0.014281,-0.006539,0.030226,-0.005542,0.00413,0.03467,0.009592,0.011188,-0.004883,-0.007454,0.00776,0.036515,0.012642,0.003609,0.015917,0.013056,-0.001432,-0.017955,0.017407
PUBLIC STORAGE,-0.006812,-0.080029,-0.022437,0.003831,-0.012242,0.045128,-0.006976,0.063574,-0.025197,-0.015042,-0.005641,0.006918,-0.005909,0.014272,0.01373,0.006083,-0.00745,0.005015,-0.033689,0.007105,0.025327,-0.008323,0.001083,-0.021467,-0.001589,0.027094,0.019743,-0.016783,0.012836,0.008294,-0.005763,-0.004564,-0.041297,-0.007121,-0.007629,0.004995,-0.012973,0.0115,-0.0006,-0.017842,0.016511,-0.008458,-0.02145,0.014334,-0.024595,0.020238,0.016079,-0.000107,0.04442,0.008206,-0.017597,0.00251,-0.019959,0.006194,0.00539,0.006053,0.010177,-0.005173,0.017448,0.00649,-0.001437,0.018234
FORD MOTOR CO DEL,0.002244,-0.025373,0.015314,0.018854,0.014064,0.00146,-0.029883,0.065364,0.022567,-0.02,0.01707,-0.027972,0.000719,0.005751,-0.002859,0.008602,-0.002843,0.003564,-0.024858,0.001457,0.010909,0.01295,-0.015625,-0.034632,-0.007474,-0.013554,0.001527,0.004573,0.021244,0.008172,-0.006632,-0.033383,-0.069839,-0.035479,-0.018819,0.027027,-0.039898,0.004421,-0.014085,-0.022321,0.053881,0.007799,0.004299,0.028253,0.019983,0.026939,0.008744,0.01182,0.029595,0.015885,-0.052867,-0.003931,-0.020521,-0.018533,0.018062,0.032258,-0.004688,0.003925,0.010164,0.02709,-0.028636,0.048099
EMERSON ELECTRIC CO,-0.008661,-0.010483,0.02425,0.023905,0.024133,0.000219,-0.006794,0.043054,0.015319,-0.006811,0.014664,-0.009877,-0.006511,-0.009618,0.010352,0.01426,-0.001354,0.002399,-0.019767,0.000955,0.015481,-0.001357,0.012861,-0.017756,-0.008408,0.003816,0.002323,-0.007795,0.020809,0.019969,-0.003569,-0.025276,-0.003045,-0.004002,0.004864,0.018308,-0.017566,0.004838,0.011723,-0.014484,0.011547,-0.003113,0.000521,-0.007179,-0.004297,0.030944,-0.007044,0.005758,0.003885,-0.001527,-0.001326,-0.068219,-0.022249,-0.026006,0.005294,0.01889,0.005393,-0.00447,0.017288,-0.013132,0.002907,0.005909
DOMINION ENERGY INC,-0.003573,-0.009753,0.002752,-0.030334,-0.062416,-0.005084,-0.035133,0.032274,-0.011384,-0.060007,0.015873,0.012398,-0.020802,0.013534,0.006423,0.011925,0.012946,0.008193,-0.01479,-0.014022,0.022419,-0.001186,0.001656,-0.019845,-0.017209,-0.004292,0.005,-0.000172,0.02917,0.0,-0.011837,-0.007255,-0.003739,0.010747,0.00557,0.007889,0.007327,0.004959,0.016286,-0.00518,0.002929,-0.005191,0.026908,0.003811,-0.027686,0.006671,-0.004526,0.003897,0.008895,0.008496,0.000159,-0.006357,-0.011356,0.003236,0.006612,0.008811,-0.007782,-0.002561,0.004172,-0.002077,0.003843,0.015154
DOLLAR GENERAL CORP NEW,-0.003568,-0.017549,-0.001762,-0.004574,0.012979,-0.001273,-0.034422,0.04778,-0.018902,-0.008871,0.041834,-0.004159,-0.001015,0.006916,3.9e-05,-0.00097,-0.004389,0.003511,-0.016056,-0.000988,0.011192,-0.075641,0.032242,0.008075,-0.001952,0.014341,-0.001084,-0.021874,0.006372,-0.005514,0.016512,-0.002424,0.005549,-0.023404,-0.006228,0.014984,0.004048,0.008227,-0.001535,-0.008739,0.012244,-0.004879,0.001909,-0.013051,0.007885,0.012794,-0.030214,0.002945,-0.020475,-0.017947,0.004128,-0.006209,-0.025165,-0.00778,0.027353,0.001995,0.013199,0.018367,-0.005369,-0.004343,-0.013638,0.003049
