asset_name,2024-02-01,2024-02-02,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-26,2024-02-27,2024-02-28,2024-02-29,2024-03-01,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-04-01,2024-04-02,2024-04-03,2024-04-04,2024-04-05,2024-04-08,2024-04-09,2024-04-10,2024-04-11,2024-04-12,2024-04-15,2024-04-16,2024-04-17,2024-04-18,2024-04-19,2024-04-22,2024-04-23,2024-04-24,2024-04-25,2024-04-26,2024-04-29,2024-04-30
LULULEMON ATHLETICA INC,0.017893,0.000996,-0.012262,-0.000416,0.00265,0.033272,-0.005793,-0.008847,-0.021134,0.00982,-0.003755,-0.020437,-0.011121,-0.002564,0.026609,0.005777,0.022626,-0.000876,-0.007909,0.006356,-0.018391,-0.016816,-0.010493,0.00556,0.019485,0.006801,-0.005713,0.016428,0.00058,0.00958,-0.010787,-0.01155,0.016755,0.003809,0.020872,-0.157986,-0.035442,-0.007097,0.008598,0.003056,-0.013951,-0.018536,-0.010713,-0.043983,-0.00193,0.01006,-0.004605,-0.023829,-0.000942,-0.039409,-0.004076,0.012606,0.017346,0.007684,0.014273,0.026442,0.007988,-0.000247,-0.01259,0.013056,-0.002029,-0.009232
ROSS STORES INC,0.020174,0.003983,-0.006473,-0.004133,0.007667,0.019616,-0.001301,-0.003153,-0.003232,-0.003105,-0.000692,-0.002147,0.002568,0.002562,0.014363,0.007692,-0.001284,0.01204,0.005547,-0.009904,0.004498,0.002205,-0.005268,-0.007039,-0.014178,-0.001918,0.000892,0.00425,0.004096,-0.004776,-0.006164,-0.005582,0.014691,0.003756,0.001429,-0.012365,-0.005366,-0.000138,0.018123,-0.002921,-0.011379,-0.009718,-0.015033,-0.01279,-0.001288,0.005304,-0.002495,-0.01165,0.011932,-0.028226,-0.017207,0.001347,-0.007771,-0.007455,0.011684,0.003225,-0.005083,-0.003607,-0.003469,0.011048,-0.019085,-0.011521
DIGITAL REALTY TRUST INC,0.024135,0.004449,-0.001315,-0.000277,0.008388,0.01093,0.000884,-0.023032,-0.011335,0.000422,0.044857,-0.083373,-0.008516,0.00348,0.021029,-0.003902,0.000871,0.001957,0.032554,0.028586,0.025816,0.020651,-0.02251,-0.002928,0.011348,-0.013398,-0.026626,0.005017,-0.015729,0.000695,-0.013655,0.009584,-0.003305,-0.005997,-0.006246,-0.010714,-0.004909,0.008779,0.033803,0.002087,-0.014788,-0.014869,0.005937,-0.005333,0.019445,0.005189,0.01772,-0.03071,0.012942,-0.005166,-0.027581,-0.015372,-0.004984,0.006704,0.001244,-0.007089,0.019653,0.015015,0.006258,0.009471,-0.003431,-0.025011
T E CONNECTIVITY LTD,0.000422,0.004007,-0.014214,0.005398,0.003108,0.007888,0.006568,-0.005276,-0.017796,0.014637,0.006723,-0.005378,-0.015309,0.003708,0.020534,-0.00362,-0.002236,0.005883,-0.00369,0.003214,0.001254,-0.004731,-0.019712,0.008343,0.007425,-0.013548,0.003558,-0.003474,0.006048,-0.013721,-0.00208,0.006036,0.004786,0.004692,0.018821,-0.004723,-0.011862,0.000141,0.0233,0.002139,-0.008813,-0.008822,0.020954,-0.008237,0.001177,0.000899,0.021343,-0.019815,0.012212,-0.025424,-0.006714,0.005844,-0.009591,-0.007068,0.000498,0.02291,-0.003756,-0.022551,0.003429,-0.001922,0.018615,-0.009383
PAYCHEX INC,-0.005175,0.005533,-0.015439,0.019184,-0.000737,0.005324,0.002281,-0.000325,-0.005815,0.006837,0.004664,0.004805,0.008997,-0.008515,0.01037,-0.000561,-0.010189,-0.00381,-0.003987,0.001716,-0.003181,0.0009,-0.017247,0.004159,0.003313,-0.002559,0.006787,0.008303,-0.00424,-0.004585,-0.010611,0.002162,0.004148,0.016193,-0.005447,-0.01218,-0.015558,0.005212,0.016307,0.01045,-0.009609,0.003782,-0.014908,-0.002245,0.019918,0.012012,0.022124,-0.016352,-0.002249,-0.009981,-0.004472,-0.010698,-0.01651,-0.011331,0.014687,0.014307,0.003217,0.0074,-0.004489,-0.016398,0.007002,-0.016555
DOMINION ENERGY INC,0.020997,-0.022279,-0.020815,0.008951,-0.013307,-0.006968,0.01177,0.011633,-0.019018,0.011271,0.014044,0.008134,-0.011121,0.020728,-0.014906,0.049562,-0.027163,0.026418,0.011718,0.003051,-0.063559,0.042643,-0.012848,0.021692,0.018896,0.000208,-0.0075,-0.013854,0.023201,-0.009569,0.004831,0.014005,0.0,-0.007215,0.00706,-0.003711,-0.001449,-0.032539,0.039417,0.013809,-0.00061,-0.00895,-0.001847,0.000411,-0.001644,0.004324,0.015785,-0.015136,0.004508,-0.002244,-0.020241,-0.02212,0.031157,0.005174,0.026148,0.015851,0.00079,0.011052,-0.005075,-0.010202,0.013677,-0.003129
BANK OF NEW YORK MELLON CORP,0.000721,0.002342,-0.011145,0.000909,0.003814,-0.002895,0.001996,0.007244,-0.031104,0.010948,0.014868,-0.002532,-0.005077,0.004556,0.004354,0.005058,-0.00647,0.004884,0.00162,0.008088,-0.010697,0.0,0.007208,-0.001968,-0.000896,-0.004665,0.002524,-0.008811,0.002903,-0.015014,-0.000735,0.009741,0.005461,0.016474,0.020125,-0.014141,0.00124,0.001238,0.005653,0.01212,-0.011454,0.00158,0.010692,-0.015435,-0.000528,0.004935,0.003157,-0.026573,-0.005568,-0.005779,0.000727,-0.019786,0.008519,0.014506,0.018824,0.015456,0.004899,0.008879,-0.00604,0.002448,0.000174,-0.014652
FERGUSON PLC,0.020334,0.001461,-0.011773,0.016342,0.00529,0.019709,0.005161,-0.003322,-0.034697,0.012662,0.025006,0.003024,0.015478,-0.001287,0.026907,0.001544,0.016236,-0.005784,0.010681,-0.002359,0.014093,0.005223,-0.067177,0.002139,0.004268,-0.01784,0.000604,0.024438,0.011044,0.003301,0.008063,-0.00371,0.03845,0.010433,0.019405,0.000497,-0.015502,0.006886,-0.001778,-0.002375,-0.005265,-0.001795,0.007561,0.012813,0.011386,-0.001206,-0.006843,-0.007206,-0.009934,-0.008888,-0.006056,0.001814,-0.018384,-0.008986,-0.003532,-0.002921,0.01782,-0.012789,0.0174,0.002349,0.008578,-0.024447
MODERNA INC,-0.020089,-0.01535,-0.020615,0.047544,-0.007298,-0.056798,-0.066731,0.01819,-0.040787,0.006794,0.060384,-0.030393,-0.015616,0.006897,0.135289,-0.029968,-0.025296,0.023187,0.013306,-0.053755,0.030572,0.009889,-0.004583,0.02658,0.014067,0.035686,0.086868,-0.013842,-0.035498,-0.028636,0.00377,0.003948,0.008153,-0.019313,0.009798,0.012874,0.046951,-0.026907,0.029606,-0.036441,-0.009009,-0.018845,-0.023164,0.010473,0.005965,0.021481,0.061947,-0.039964,-0.001213,-0.017475,-0.012174,-0.000674,-0.003372,-0.013921,-0.005784,0.030076,0.032836,0.008898,-0.024529,0.016858,0.033806,-0.011736
M P L X L P,0.007782,-0.014672,0.002672,-0.001066,0.005601,0.002387,-0.001852,0.009544,-0.007616,0.009791,0.018868,0.003858,0.00743,0.013225,-0.002259,-0.002013,-0.008319,0.000763,-0.019304,-0.004403,0.014568,0.013077,0.012402,0.015,0.000493,-0.004924,0.005196,0.001723,0.002211,-0.012503,0.000497,0.000993,-0.00347,0.007463,0.004197,-0.002459,0.002958,0.00467,0.010519,0.006052,-0.005775,0.014521,0.010019,0.000236,-0.005195,-0.004985,-0.004055,-0.008623,-0.007007,-0.011192,-0.019193,-0.005018,0.008321,0.005501,0.011689,0.012537,0.007041,0.006991,0.002633,0.001671,0.000238,-0.003813
IQVIA HOLDINGS INC,0.014743,-0.002603,-0.00019,0.022306,-0.004967,0.01241,0.00553,-0.001467,-0.011979,0.130998,-0.008215,-0.011886,-0.016094,0.010734,0.042355,-0.000283,0.00089,0.005495,0.005907,-0.012584,0.021403,-0.003525,-0.005406,0.011071,0.022216,-0.005453,0.005444,0.002011,-0.013315,-0.005437,-0.006096,0.00459,0.001142,-0.005666,0.007281,-0.008446,-0.013985,-0.004581,0.019496,0.001267,-0.015896,-0.013501,-0.010305,-0.018314,0.012242,0.000207,0.015859,-0.024131,-0.005806,-0.015923,-0.013107,-0.008739,-0.008248,-0.000352,0.00405,0.014249,0.031469,0.009304,-0.028484,0.003847,0.002554,-0.015755
MANULIFE FINANCIAL CORP,-0.010403,-0.000457,-0.000457,0.018298,0.014376,-0.004872,0.006231,0.000442,-0.018568,0.019369,0.095449,-0.004034,-0.012961,-0.015593,0.011255,0.001649,-0.003292,0.007266,-0.014938,0.0,0.005897,0.004188,0.002919,-0.004158,0.000417,-0.009182,0.002949,0.0042,0.015893,-0.003705,-0.002066,-0.003313,0.005816,0.007022,-0.003281,-0.012346,0.01125,-0.004532,0.020695,0.013382,-0.015606,-0.006504,0.00491,-0.010586,0.003704,0.00943,0.001625,-0.022709,-0.016183,-0.021932,-0.009056,-0.008703,0.001756,0.00482,0.006106,0.016905,0.005541,-0.004663,-0.004685,0.004279,0.005965,-0.012283
WASTE CONNECTIONS INC NEW,0.020224,-0.002146,-0.005631,-0.001463,0.000127,-0.006244,0.00468,-0.014868,0.014056,0.048355,0.008104,0.014627,-0.003932,0.000598,0.019007,-0.001994,-0.001352,-0.00768,-0.006772,-0.004486,-0.006249,0.003628,0.008916,0.003344,0.000357,-0.007734,0.005995,0.005721,0.006281,-0.003474,0.010046,0.004739,0.002271,-0.010225,0.006691,-0.003673,-0.003219,-0.001761,0.009763,0.001864,-0.009476,-0.005517,-0.006905,-0.005765,0.004244,0.001488,0.000594,0.000297,-0.005166,-0.002507,-0.008078,-0.006636,6.1e-05,-0.001943,0.004016,0.007575,-0.000601,6e-05,-0.006018,-0.010292,0.007157,-0.015548
AMERIPRISE FINANCIAL INC,-0.002094,0.012098,-0.001587,-0.005179,0.00853,0.012316,0.005344,0.001083,-0.018824,0.00377,0.016532,-7.5e-05,-0.002564,-0.003579,0.020159,0.009397,0.00199,0.001912,0.004722,-0.007988,0.007929,0.00436,0.000509,0.00698,-0.006475,-0.001865,-0.000777,0.003158,0.009104,-0.006719,0.013383,0.011609,0.010911,0.004989,0.01067,-0.012783,0.003138,-0.000672,0.011039,0.005642,-0.008234,-0.003749,0.006971,-0.016803,0.013803,0.002208,-0.014182,-0.008403,-0.008216,-0.020782,-0.006091,-0.000803,0.002239,0.002089,0.010615,0.010479,-0.032489,0.012681,-0.004723,-0.00219,0.015463,-0.010952
CROWN CASTLE INC,0.025958,-0.024671,-0.025203,0.019604,-0.007338,0.005895,0.008372,-0.001937,-0.027359,0.005417,0.020699,0.00213,0.006468,-0.011293,0.0026,0.006669,-0.025393,-0.002738,0.027736,0.012619,0.010187,0.015667,-0.010904,0.004481,-0.004105,0.011737,-0.005845,-0.011491,-0.00793,-0.02121,-0.003955,-0.013425,0.002012,-0.000383,-0.008228,-0.008296,0.007004,-0.015359,0.035907,0.002273,-0.014835,-0.013524,-0.006612,-0.008417,-0.005231,-0.005854,0.018066,-0.042157,-0.006346,-0.003811,-0.010961,-0.017669,-0.009685,0.014186,0.008795,-0.00126,0.004102,-0.000314,-0.012888,-0.006687,0.018594,-0.016156
COINBASE GLOBAL INC,0.00585,0.002094,-0.092246,0.021228,0.019033,0.085852,0.071218,0.037467,-0.046976,0.142389,0.032984,0.088368,-0.038878,-0.062839,0.052337,-0.028846,0.168454,0.027225,0.007931,0.013745,0.010857,0.113622,-0.054026,0.100475,0.017061,0.057703,-0.009547,0.007751,-0.017217,-0.071744,0.037189,-0.011306,-0.039646,0.116287,0.019932,-0.024771,0.094713,-0.046119,-0.037892,0.032801,-0.049072,-0.02487,0.023349,-0.007831,-0.034895,0.066791,-0.054633,0.033093,0.04789,-0.065625,-0.090905,-0.0205,-0.023077,0.020114,-0.032419,0.070376,0.046799,-0.051009,-0.003387,0.05684,-0.076845,-0.065227
I D E X X LABORATORIES INC,0.023686,-0.000266,0.085328,-0.008949,0.009365,0.002271,-0.002441,-0.011622,-0.017505,0.008818,0.014753,-0.023364,-0.007794,0.006459,0.029814,0.008717,-0.01114,0.009125,-0.005895,0.00621,0.002851,-0.00969,-0.022686,-0.00154,0.010333,-0.003214,-0.023334,-0.002681,-0.012179,-0.008516,-0.010848,7.5e-05,0.008701,-0.009206,0.004891,-0.002575,-0.001903,0.00168,0.016906,0.000667,-0.013928,-0.020172,0.004543,-0.011335,0.002779,-0.009316,0.009928,-0.030146,-0.002063,-0.010555,-0.013058,-0.003501,-0.023143,-0.000941,-0.003014,0.00676,0.029672,0.000932,-0.010157,0.020563,0.012097,-0.024894
L3HARRIS TECHNOLOGIES INC,0.005086,-0.011839,0.000676,0.002752,0.008907,-0.001241,0.00258,0.006767,-0.015526,0.010578,0.005234,0.003313,-0.000708,0.0093,-0.001777,0.004826,-0.012637,0.0,0.006848,-0.007177,-0.00874,0.029312,-0.009863,0.008278,-0.006586,0.007417,4.7e-05,-0.004706,0.009925,-0.01094,-0.002343,-0.009067,0.002323,0.003926,0.00424,-0.005677,-0.00118,-0.002645,0.006489,0.002824,-0.021305,-0.016111,-0.004532,0.026044,-0.003006,-0.002201,-0.011271,-0.003202,-0.015086,0.001136,0.002961,-0.014172,0.005291,0.003376,0.016677,0.013093,-0.00221,0.000145,-0.001685,0.034626,0.011746,-0.013867
NUCOR CORP,-0.007008,-0.012014,-0.005889,-0.005266,0.026799,0.00043,0.001342,-0.002359,-0.035572,0.008803,0.029272,-0.004185,-0.008568,0.002011,0.012421,0.017895,0.008421,0.007986,-0.004816,0.000572,-0.00832,-0.018563,-0.01261,-0.000812,0.009532,-0.003165,-0.005382,-0.010443,0.006616,-0.010918,0.035093,0.007003,0.006059,0.013354,0.014884,-0.009879,0.005349,-0.007264,0.025971,-0.003324,0.010612,-0.00815,0.008973,-0.005246,0.009392,-0.000448,-0.004978,-0.008505,-0.004239,-0.014239,-0.002673,-0.009793,0.003488,-0.010426,0.003093,0.001411,-0.088661,-0.010765,0.01806,-0.002615,-0.001026,-0.03829
KINDER MORGAN INC,0.006501,-0.00411,-0.017099,0.0012,-0.002397,-0.001201,-0.001203,0.010235,-0.012515,0.0,0.02414,0.00825,-0.002922,0.021102,-0.009185,-0.000579,-0.006957,0.002335,-0.001165,0.013994,0.004025,0.0063,0.008537,0.005643,0.002806,-0.002238,0.007852,-0.001669,-0.002787,-0.018446,0.002278,0.002273,0.01644,0.005577,0.004437,-0.002761,-0.004983,-0.003339,0.0134,0.010468,0.003817,0.000543,0.007058,-0.006469,0.001628,-0.005417,0.006536,-0.011364,0.004379,-0.011989,-0.008825,-0.015582,0.003957,0.025338,0.034596,-0.001062,-0.003188,0.002665,-0.000532,-0.006383,0.011108,-0.017204
BLOCK INC,0.025535,0.018149,-0.029906,0.017464,0.019552,0.007612,-0.028331,0.029306,-0.056072,0.037396,0.030708,-0.055268,0.001371,-0.019169,0.054134,0.161271,-0.053979,0.040852,0.009137,0.01339,-0.002768,-0.028391,-0.033377,0.014779,0.022375,0.045584,0.009785,0.002208,0.049076,-0.052263,-0.013171,0.008607,-0.019045,0.026979,0.031795,-0.039025,0.022905,0.014282,-0.007399,0.016831,-0.036888,-0.027621,0.005555,-0.06177,0.032651,0.015291,0.020804,-0.01838,0.019743,-0.038346,-0.045331,-0.004898,0.005059,-0.019725,-0.022759,0.016757,0.050419,-0.015689,-0.01675,0.023218,0.011144,-0.030673
AMETEK INC NEW,0.023573,0.009465,-0.002688,-0.005449,0.003914,-0.002579,0.013229,-0.000475,-0.002256,0.031957,0.001903,0.000863,0.005291,-5.7e-05,0.019508,-5.6e-05,0.003872,-0.006261,0.005344,0.008169,0.002775,0.002325,-0.009111,0.005071,0.008317,-0.000771,-0.003197,0.005363,-0.00165,0.000496,-0.000551,0.003085,-0.000824,0.012477,0.003855,-0.009518,-0.002129,-0.005964,0.011284,-0.004463,-0.013341,-0.000499,0.004103,-0.009773,0.016059,-0.007134,0.001437,-0.007893,0.004172,-0.004377,-0.003728,0.000279,-0.005807,-0.004381,0.002426,0.0009,0.011189,-0.009063,-0.001627,-0.00236,0.001014,-0.017052
SHELL PLC,0.018598,-0.012172,-0.005055,0.010638,-0.001414,0.0,0.002832,0.006432,-0.01138,0.000158,0.013211,-0.000157,0.000787,0.011946,-0.003883,-0.003119,-0.008603,0.000316,-0.012934,0.003995,0.011619,-0.011171,0.000318,0.015588,0.006265,0.001089,-0.000466,0.003422,0.018602,0.001065,0.001216,0.004251,0.004989,0.00692,-0.001195,0.001047,0.007472,-0.009789,0.0,0.004194,0.013127,0.027091,0.00473,0.002283,0.014804,0.007434,0.000278,0.011275,0.000138,-0.003028,-0.006902,-0.012233,0.001126,-0.001546,0.014642,0.00444,0.005249,0.004947,0.001914,0.0,-0.002047,-0.019967
AGILENT TECHNOLOGIES INC,0.022675,-0.000601,-0.001128,0.022888,-0.022597,0.009639,-0.005445,-0.007725,-0.019273,0.019112,0.018981,0.000668,-0.005191,0.008871,-0.024459,7.6e-05,-0.00409,0.008061,0.033648,0.002555,0.012376,0.027326,0.01043,0.012955,0.021133,-0.009644,-0.003922,0.003734,-0.000135,-0.017657,0.015633,-0.009425,0.008899,-0.000746,0.009913,-0.008673,-0.012818,-0.0079,0.020497,-0.012621,0.001966,-0.009549,-0.003052,-0.016628,0.019669,0.002359,0.020352,-0.021981,0.005827,-0.029448,-0.003624,-0.02439,-0.016447,-0.015682,0.00219,0.00889,0.039504,-0.012284,-0.008146,0.010046,0.013431,-0.018268
CUMMINS INC,0.015336,0.006914,-0.01447,0.043258,-0.013636,0.007295,0.007442,0.020137,-0.009149,0.023458,0.020463,0.002558,-0.017412,0.005156,0.005205,0.004146,0.008486,0.008753,0.006777,-0.006473,0.006143,0.003885,0.000147,0.007702,-0.026441,0.008978,0.005771,-0.001407,0.001742,-0.024645,0.04272,0.041042,-0.01786,0.021779,0.014871,-0.003638,-0.008886,0.014109,0.009835,-0.000136,-0.000407,0.00455,-0.004056,0.000271,0.020085,-0.001064,0.005593,0.000894,0.001852,-0.013967,-0.009544,-0.004057,-0.010931,0.000206,-0.013246,0.009876,0.00792,-0.00123,-0.002497,-0.001612,0.008621,-0.038004
DOW INC,-0.001119,-0.002241,-0.004867,0.016554,0.000925,-0.003882,0.002042,0.014818,-0.029385,0.007522,0.029675,0.005619,-0.013879,0.019009,0.004484,0.006964,-0.005675,0.003567,-0.008353,0.014156,-0.001969,0.022414,-0.000702,-0.002106,0.001407,-0.005796,0.014485,0.004353,0.005028,-0.011213,-0.004885,-0.005259,0.000352,0.024841,-0.004126,-0.004316,-0.005028,-0.005576,0.018749,-0.003612,0.005697,0.017679,0.011806,-0.002167,-0.00284,-0.002848,0.00588,-0.017037,-0.006627,-0.013171,-0.006414,-0.008025,-0.000703,-0.005808,0.003009,0.005824,-0.004387,0.00423,-0.009477,0.01506,0.008902,-0.015571
KROGER CO,0.012354,-0.012203,-0.003251,-0.021744,-0.008224,0.018377,-0.00066,0.009469,-0.00589,0.008997,0.025826,0.016428,0.007557,-0.003958,0.000627,0.007734,-0.019706,0.023487,0.003308,0.022254,-0.009071,0.004272,0.002228,0.020412,0.098831,0.008832,-0.017509,0.005819,0.013922,-0.010164,0.009908,0.002319,0.005161,0.006197,0.003343,-0.008243,-0.010433,0.007684,0.009044,0.004042,-0.002451,0.014564,-0.001038,-0.00554,-0.002263,-0.033851,0.000903,0.021292,-0.00795,-0.016919,0.002899,-0.001445,-0.000362,0.00561,0.017995,0.006364,-0.022835,0.009347,-0.004274,-0.007512,0.001442,-0.003419
GENERAL MILLS INC,-0.001233,-0.000463,-0.019599,0.020463,-0.017276,0.005494,-0.02685,0.01187,-0.002378,-0.008899,0.014751,0.012798,0.026209,-0.002584,-0.00823,0.003842,-0.004899,-0.012154,0.001402,-0.001866,-0.00374,0.006725,0.001553,0.011944,-0.014715,0.015246,0.006129,0.000914,0.004717,-0.007269,0.018459,0.014679,0.013139,0.011657,-0.00965,0.004945,0.000579,-0.011571,0.019315,0.00445,0.002287,0.006131,-0.022251,0.020148,-0.008383,0.003009,0.011,-0.018951,-0.02687,-0.01194,0.016919,0.007724,0.009876,0.008466,0.01925,0.01065,-0.004918,0.011155,-0.003212,-0.007705,-0.008471,0.003275
YUM BRANDS INC,0.007414,-0.013032,-0.018796,0.007441,0.018622,0.005862,-0.000997,0.008367,-0.001142,0.02134,0.010372,-0.006278,0.00052,0.009556,0.015529,0.007209,-0.00188,-0.007388,0.011384,-0.001299,-0.007224,0.008223,0.001083,0.006128,0.005948,-0.005841,0.003726,0.004712,-0.016911,-0.008673,-0.002333,-0.004165,0.007485,-0.005681,0.00044,-0.00249,-0.011818,0.001337,0.018694,0.009685,0.013127,0.001709,-0.012082,-0.019639,-0.001321,-0.006466,0.013312,0.006787,0.002755,-0.003831,-0.000943,0.002397,-0.001232,0.00029,0.00457,0.004043,0.007479,0.012206,-0.001763,0.001484,0.010016,-0.013548
PRUDENTIAL FINANCIAL INC,-0.021348,0.005064,-0.004651,0.006425,0.055518,-0.004765,-0.027898,0.015628,-0.018558,0.011023,0.027162,-0.006497,0.00028,0.003262,0.00613,-0.002308,-0.009438,0.005792,0.003158,0.009073,-0.008992,-0.008518,0.017182,0.006243,0.010127,0.003432,0.00378,0.001973,0.009755,-0.009661,0.009844,0.002127,0.006367,0.013445,0.003121,-0.009422,0.008988,0.001643,0.010361,0.003247,-0.009455,8.6e-05,0.004901,-0.008385,-0.001553,-0.001988,-0.010218,-0.013823,-0.012331,-0.014731,-0.012125,-0.007106,-0.002231,0.012576,0.017571,0.007775,0.005203,0.006336,-0.014012,-0.006116,0.012941,-0.012955
OLD DOMINION FREIGHT LINE INC,0.002992,0.042071,0.014069,0.026807,0.016214,0.006267,0.000391,-0.014311,-0.012025,0.01696,0.002783,-0.02054,-0.009541,0.011945,0.029476,0.00753,0.01288,-0.010832,-0.018501,0.02213,0.004068,0.004389,-0.035027,0.012509,0.017476,-0.033358,0.010717,0.018827,-0.016348,-0.016712,-0.0128,-0.005628,0.012729,0.024029,0.024317,-0.00843,-0.013694,-0.003931,-0.012393,0.024933,-0.005426,-0.007106,0.015099,-0.008097,0.029854,0.000534,-0.009658,-0.033615,0.022089,0.006097,-0.005336,0.00241,-0.043859,-0.014183,0.019247,-0.001086,0.036344,-0.110452,0.008203,-0.072409,0.009977,-0.013732
NU HOLDINGS LTD,0.046458,0.039956,-0.010672,0.011866,0.01919,0.008368,0.025934,-0.001011,0.004049,0.045363,0.008679,-0.00956,-0.009652,-0.016569,0.026759,-0.013514,0.048924,0.039179,-0.006284,0.000903,0.017148,-0.011535,-0.003591,0.013514,0.023111,-0.038228,0.043361,-0.012121,0.015776,0.002588,-0.000861,0.015504,0.005089,0.023629,0.009068,0.000817,-0.006531,0.00493,-0.022895,-0.001674,-0.009221,0.003384,0.004216,-0.010076,0.016115,0.000835,-0.014179,-0.021151,-0.001729,-0.022511,-0.030115,-0.010046,-0.004613,-0.012048,-0.016886,0.012405,0.029218,-0.013736,0.009285,0.016559,-0.00362,-0.013624
CENTENE CORP DEL,-0.000133,0.001461,-0.01777,0.011476,0.0,0.021089,0.01085,0.0075,-0.015531,0.0103,0.010453,0.005619,0.006985,-0.001513,0.011368,0.001873,0.000125,0.002244,-0.025121,0.00051,-0.005738,0.00436,-0.011747,0.002455,0.026679,-0.019081,-0.001408,-0.016404,-0.000391,-0.008733,-0.007627,0.020538,0.021813,-0.010419,-0.008988,-0.003239,0.00182,0.006358,0.010186,0.001659,-0.009302,-0.068167,0.008144,-0.013554,0.010132,0.002748,-0.0037,-0.006326,-0.008443,-0.012702,0.028135,-0.006326,-0.003598,0.024306,0.018983,0.005722,0.00344,0.004615,-0.006694,-0.022199,-0.002297,-0.010429
FASTENAL CO,0.023597,0.011598,-0.016844,0.000288,-0.000288,-0.002879,0.010973,-0.000143,-0.015569,0.017557,0.000285,0.001283,-0.002278,0.003567,0.024598,0.001665,0.011361,0.002055,0.005605,-0.007477,-0.002329,0.026771,-0.006017,-0.000269,0.021798,-0.004082,-0.017321,0.012648,-0.002923,0.003065,-0.003188,0.00893,0.006737,0.019026,0.009786,-0.004081,-0.013956,-0.002987,0.006512,-0.001812,-0.00713,-0.003786,0.000655,-0.015455,0.019423,-0.009657,0.000132,-0.015283,-0.065025,0.008157,-0.015046,-0.008647,-0.004506,-0.014311,0.001037,-0.001776,0.00089,0.009184,0.005905,0.00044,0.004548,-0.007886
DATADOG INC,0.019769,0.058392,-0.023602,-0.014946,0.011147,0.006354,0.026322,-0.000445,-0.023508,0.033946,-0.031656,-0.015928,-0.016032,-0.014257,0.041958,-0.012279,-0.001235,0.01237,-0.003665,0.007588,-0.009433,0.003456,-0.054642,0.008581,-0.013645,-0.012857,0.001154,0.01268,0.004878,-0.007606,-0.018182,0.003737,0.007777,0.013382,-0.004699,0.001302,-0.002926,0.006441,0.000486,0.000729,-0.003641,0.010069,-0.023153,-0.006502,0.030484,0.010933,-0.002545,0.003029,0.03958,-0.025153,-0.013254,0.008981,-0.026782,0.011898,-0.039434,0.016488,0.035799,0.004983,-0.014323,0.049501,-0.018106,-0.02766
CENOVUS ENERGY INC,-0.00309,-0.018599,-0.005685,0.006353,0.003788,0.025157,-0.004294,0.020333,-0.020531,0.00185,0.074462,-0.002864,-0.013211,0.018626,0.005714,0.001136,0.005675,-0.010722,-0.015402,0.009849,0.015491,-0.014689,0.005734,0.018244,0.003359,-0.014509,0.008494,0.006738,0.027329,0.018123,-0.003753,0.020452,0.005802,0.00839,0.00468,0.00207,0.02376,0.003027,-0.002012,0.00756,0.006003,0.015913,0.027411,0.005717,0.01279,0.003274,0.005594,0.010663,-0.032569,-0.006638,-0.019093,0.003893,0.003393,-0.001932,0.009197,0.01199,0.008057,-0.001881,0.002355,0.008459,0.003728,-0.045497
ALCON INC,0.017042,-0.018458,0.005601,0.020292,-0.00091,0.004033,0.000389,0.001813,-0.032325,0.021379,0.018838,-0.004366,0.00993,0.018772,0.007771,-0.004229,0.005871,0.008072,0.055556,-0.013304,0.025902,-0.009569,-0.010593,0.008824,0.013644,0.004142,0.009968,-0.000227,-0.009077,-0.016146,-0.01094,-0.010002,0.007132,-0.001534,-0.008156,-0.003575,-0.007655,-0.004098,0.007866,0.00012,-0.015248,-0.003901,0.029131,-0.00559,0.014233,-0.011439,-0.013718,-0.005926,0.00146,-0.012514,-0.002338,-0.018251,-0.007662,-0.006709,0.013763,0.013325,0.001861,-0.014735,-0.009174,-0.000888,-0.000635,-0.014482
FIDELITY NATIONAL INFO SVCS INC,0.009798,-0.009225,-0.009311,-0.001458,0.000811,-0.00373,0.005208,0.009067,-0.01733,0.022861,0.016124,0.0,-0.010841,0.007783,0.010244,0.002808,0.047449,-0.005198,-0.001642,0.034694,0.000289,0.003468,0.00432,0.001147,-0.004583,0.007231,0.001436,-0.002867,-0.009346,-0.009869,0.013193,0.002604,0.008081,0.012024,0.022065,-0.02408,0.008083,0.017021,0.016044,0.009801,-0.019277,0.013058,-0.01479,-0.009778,0.00751,0.008835,0.01081,-0.016786,-0.006471,-0.016768,-0.003242,-0.000283,-0.00495,-0.004975,0.010429,0.008059,0.008415,-0.01516,-0.004802,-0.012346,-0.002299,-0.02189
